# LmcAvg_GCMLW
# A(x)/A(V) for x = 1/wave(in microns), from Gordon et al. (2003, ApJ, 594, 279)
# Average LMC
# 1/um	A_x/A_V
1.e-9	0.000	
0.455	0.030	
0.606	0.186	
0.800	0.257	
1.818	1.000	
2.273	1.293	
2.703	1.518	
3.375	1.786	
3.625	1.969	
3.875	2.149	
4.125	2.391	
4.375	2.771	
4.625	2.967	
4.875	2.846	
5.125	2.646	
5.375	2.565	
5.625	2.566	
5.875	2.598	
6.125	2.607	
6.375	2.668	
6.625	2.787	
6.875	2.874	
7.125	2.983	
7.375	3.118	
7.625	3.231	
7.875	3.374	
8.125	3.366	
8.375	3.467
