0 0  0.200   0.400  0.600  0.800  1.000  1.200  1.400  1.600  1.800  2.000  5.000
1 2  2.645   2.724  2.894  3.026  3.107  3.153  3.177  3.187  3.189  3.187  3.162
1 3  4.012   4.198  4.459  4.646  4.758  4.819  4.848  4.86   4.861  4.857  4.838
1 4  5.916   6.105  6.417  6.765  7.118  7.466  7.807  8.14   8.465  8.784 13.099
1 5 12.527  13.38  14.269 15.144 15.983 16.78  17.541 18.272 18.977 19.661 28.569
2 3  8.700   9.064  9.274  9.345  9.336  9.288  9.220  9.146  9.069  8.993  8.152
2 4 10.969  11.721 12.506 13.236 13.890 14.471 14.992 15.462 15.894 16.295 20.869
2 5  4.688   4.991  5.284  5.525  5.717  5.868  5.989  6.087  6.168  6.237  6.853
3 4  4.049   3.349  3.053  2.906  2.818  2.755  2.705  2.661  2.621  2.583  2.209
3 5 24.553  26.277 27.889 29.304 30.522 31.572  32.49 33.307 34.048 34.730 42.484
4 5  7.177   7.171  7.267  7.391  7.504  7.599  7.678  7.747  7.808  7.865  8.599
*** Ba II collision strength data
*** SOURCE1  'Schoning & Butler 1998, Astron. Astrophys. Suppl. Ser. 128, 581-588'
*** NOTE1    'Collision strengths'
