2p6.3s                        | 2S        | 1/2 |               0     |     L7185
                              |           |     |                     |           
2p6.3p                        | 2P*       | 1/2 |          208384     |          
                              |           | 3/2 |          217039     |          
                              |           |     |                     |           
2p6.3d                        | 2D        | 3/2 |          501927     |          
                              |           | 5/2 |          502821     |          
                              |           |     |                     |           
2p6.4s                        | 2S        | 1/2 |         1133573     |          
                              |           |     |                     |           
2p6.4p                        | 2P*       | 1/2 |         1214390     |          
                              |           | 3/2 |         1217700     |          
                              |           |     |                     |           
2p6.4d                        | 2D        | 3/2 |         1321400     |          
                              |           | 5/2 |         1321870     |          
                              |           |     |                     |           
2p6.4f                        | 2F*       | 5/2 |         1360350     |          
                              |           | 7/2 |         1360500     |          
                              |           |     |                     |           
2p6.5s                        | 2S        | 1/2 |         1606160     |          
                              |           |     |                     |           
2p6.5p                        | 2P*       | 1/2 |         1645740     |          
                              |           | 3/2 |         1647440     |          
                              |           |     |                     |           
2p6.5d                        | 2D        | 3/2 |         1697110     |          
                              |           | 5/2 |         1697480     |          
                              |           |     |                     |           
2p6.5f                        | 2F*       | 5/2 |         1716830     |          
                              |           | 7/2 |         1716830     |          
                              |           |     |                     |           
2p6.5g                        | 2G        |     |         1718770     |          
                              |           |     |                     |           
2p6.6s                        | 2S        | 1/2 |         1848660     |          
                              |           |     |                     |           
2p6.6p                        | 2P*       | 1/2 |         1870570     |          
                              |           | 3/2 |         1871440     |          
                              |           |     |                     |           
2p6.6d                        | 2D        | 3/2 |         1899530     |          
                              |           | 5/2 |         1899530     |          
                              |           |     |                     |           
2p6.6f                        | 2F*       | 7/2 |         1910650     |          
                              |           | 5/2 |         1910650     |          
                              |           |     |                     |           
2p6.6g                        | 2G        |     |         1911900     |          
                              |           |     |                     |           
2p6.6h                        | 2H*       |     |         1912100     |          
                              |           |     |                     |           
2p6.7s                        | 2S        | 1/2 |         1989000     |          
                              |           |     |                     |           
2p6.7p                        | 2P*       | 1/2 |         2003550     |          
                              |           | 3/2 |         2003550     |          
                              |           |     |                     |           
2p6.7d                        | 2D        | 3/2 |         2020670     |          
                              |           | 5/2 |         2020670     |          
                              |           |     |                     |           
2p6.7f                        | 2F*       | 5/2 |         2027670     |          
                              |           | 7/2 |         2027670     |          
                              |           |     |                     |           
2p6.7g                        | 2G        |     |         2028360     |          
                              |           |     |                     |           
2p6.7h                        | 2H*       |     |         2028510     |          
                              |           |     |                     |           
2p6.7i                        | 2I        |     |         2028590     |          
                              |           |     |                     |           
2p6.8p                        | 2P*       | 3/2 |         2087420     |          
                              |           | 1/2 |         2087420     |          
                              |           |     |                     |           
2p6.8d                        | 2D        | 3/2 |         2098900     |          
                              |           | 5/2 |         2098900     |          
                              |           |     |                     |           
2p6.8f                        | 2F*       | 5/2 |         2103660     |          
                              |           | 7/2 |         2103660     |          
                              |           |     |                     |           
2p6.8h                        | 2H*       |     |         2104060     |          
                              |           |     |                     |           
2p6.8g                        | 2G        |     |         2104100     |          
                              |           |     |                     |           
2p6.8i                        | 2I        |     |         2104120     |          
                              |           |     |                     |           
2p6.8k                        | 2K*       |     |         2104200     |          
                              |           |     |                     |           
2p6.9p                        | 2P*       | 1/2 |         2144000     |          
                              |           | 3/2 |         2144000     |          
                              |           |     |                     |           
2p6.9d                        | 2D        | 5/2 |         2152300     |          
                              |           | 3/2 |         2152300     |          
                              |           |     |                     |           
2p6.10p                       | 2P*       | 3/2 |         2184200     |          
                              |           | 1/2 |         2184200     |          
                              |           |     |                     |           
2p6.10d                       | 2D        | 3/2 |         2190500     |          
                              |           | 5/2 |         2190500     |          
                              |           |     |                     |           
2p6.11p                       | 2P*       | 1/2 |         2214000     |          
                              |           | 3/2 |         2214000     |          
