3s2.3p6              | 1S     |   0 |                  0     |    L12196
                     |        |     |                        |           
3s2.3p5.3d           | 3D*    |   1 |             842690     |          
                     |        |     |                        |           
3s2.3p5.3d           | 1P*    |   1 |            1039160     |          
