2s2.2p2              | 3P     |   0 |                 0     |     L7185
                     |        |   1 |             17559     |          
                     |        |   2 |             35923     |          
                     |        |     |                       |           
2s2.2p2              | 1D     |   2 |            108600     |          
                     |        |     |                       |           
2s2.2p2              | 1S     |   0 |            197670     |          
                     |        |     |                       |           
