1s2                 | 1S     |   0 |                  0      |    L11554
                    |        |     |                         |           
1s.2s               | 3S     |   1 |            4524640.0    |          
                    |        |     |                         |           
1s.2p               | 3P*    |   0 |            4585620.0    |          
                    |        |   1 |            4585680.0    |          
                    |        |   2 |            4586230.0    |          
                    |        |     |                         |           
1s.2s               | 1S     |   0 |            4588380.0    |          
                    |        |     |                         |           
1s.2p               | 1P*    |   1 |            4629201.0    |          
                    |        |     |                         |           
1s.3s               | 3S     |   1 |            5338820.0    |          
                    |        |     |                         |           
1s.3p               | 3P*    |   2 |            5355670.0    |          
                    |        |   1 |            5355670.0    |          
                    |        |   0 |            5355670.0    |          
                    |        |     |                         |           
1s.3s               | 1S     |   0 |            5356420.0    |          
                    |        |     |                         |           
1s.3d               | 3D     |   1 |            5364370.0    |          
                    |        |   2 |            5364430.0    |          
                    |        |   3 |            5364440.0    |          
                    |        |     |                         |           
1s.3d               | 1D     |   2 |            5365470.0    |          
                    |        |     |                         |           
1s.3p               | 1P*    |   1 |            5368550.0    |          
                    |        |     |                         |           
1s.4s               | 3S     |   1 |            5616340.0    |          
                    |        |     |                         |           
1s.4p               | 3P*    |   0 |            5622600.0    |          
                    |        |   2 |            5622600.0    |          
                    |        |   1 |            5622600.0    |          
                    |        |     |                         |           
1s.4s               | 1S     |   0 |            5623100.0    |          
                    |        |     |                         |           
1s.4d               | 3D     |   1 |            5625960.0    |          
                    |        |   2 |            5626000.0    |          
                    |        |     |                         |           
1s.4f               | 3F*    |   4 |            5626210.0    |          
                    |        |     |                         |           
1s.4d               | 3D     |   3 |            5626500.0    |          
                    |        |     |                         |           
1s.4d               | 1D     |   2 |            5626670.0    |          
                    |        |     |                         |           
1s.4f               | 1F*    |   3 |            5626840.0    |          
                    |        |     |                         |           
1s.4p               | 1P*    |   1 |            5628100.0    |          
                    |        |     |                         |           
1s.5s               | 3S     |   1 |            5742610.0    |          
                    |        |     |                         |           
1s.5p               | 3P*    |   1 |            5745440.0    |          
                    |        |   2 |            5745440.0    |          
                    |        |   0 |            5745440.0    |          
                    |        |     |                         |           
1s.5f               | 3F*    |   4 |            5747200.0    |          
                    |        |     |                         |           
1s.5d               | 3D     |   1 |            5747400.0    |          
                    |        |   2 |            5747420.0    |          
                    |        |   3 |            5747620.0    |          
                    |        |     |                         |           
1s.5f               | 1F*    |   3 |            5747820.0    |          
                    |        |     |                         |           
1s.5d               | 1D     |   2 |            5748230.0    |          
                    |        |     |                         |           
1s.5p               | 1P*    |   1 |            5748450.0    |          
                    |        |     |                         |           
1s.6p               | 3P*    |   2 |            5811730.0    |          
                    |        |   0 |            5811730.0    |          
                    |        |   1 |            5811730.0    |          
                    |        |     |                         |           
1s.6f               | 3F*    |   4 |            5812910.0    |          
                    |        |     |                         |           
1s.6d               | 3D     |   1 |            5813070.0    |          
                    |        |   2 |            5813070.0    |          
                    |        |   3 |            5813070.0    |          
                    |        |     |                         |           
1s.6f               | 1F*    |   3 |            5813540.0    |          
                    |        |     |                         |           
1s.6d               | 1D     |   2 |            5813680.0    |          
                    |        |     |                         |           
1s.6p               | 1P*    |   1 |            5813950.0    |          
                    |        |     |                         |           
1s.7p               | 3P*    |   1 |            5851890.0    |          
                    |        |   2 |            5851890.0    |          
                    |        |   0 |            5851890.0    |          
                    |        |     |                         |           
1s.7p               | 1P*    |   1 |            5852740.0    |          
                    |        |     |                         |           
1s.7d               | 3D     |   2 |            5853660.0    |          
                    |        |   3 |            5853660.0    |          
                    |        |   1 |            5853660.0    |          
                    |        |     |                         |           
1s.8p               | 3P*    |   2 |            5877800.0    |          
                    |        |   1 |            5877800.0    |          
                    |        |   0 |            5877800.0    |          
                    |        |     |                         |           
1s.8d               | 3D     |   3 |            5878400.0    |          
                    |        |     |                         |           
1s.9d               | 3D     |   3 |            5892950.0    |          
                    |        |     |                         |           
1s.9p               | 3P*    |   2 |            5894500.0    |          
                    |        |     |                         |           
1s.10p              | 3P*    |   2 |            5907800.0    |          
                    |        |     |                         |           
1s.10d              | 3D     |   3 |            5910500.0    |          
