3d10.4s              | 2S     | 1/2 |                 0     |     L3465
                     |        |     |                       |           
3d10.4p              | 2P*    | 1/2 |           128274.     |          
                     |        | 3/2 |           135854.     |          
                     |        |     |                       |           
3d10.4d              | 2D     | 3/2 |           327205.     |          
                     |        | 5/2 |           328066.     |          
