5d10.6s             | 2S                       |  1/2 |                 0.000    |    L11760
                    |                          |      |                          |           
5d9.6s2             | 2D                       |  5/2 |             35514.624    |          
                    |                          |  3/2 |             50555.567    |          
                    |                          |      |                          |           
5d10.6p             | 2P*                      |  1/2 |             51486.070    |          
                    |                          |  3/2 |             60608.362    |          
                    |                          |      |                          |           
5d9.6s.6p           | (2D<5/2>,3P<0>)*         |  5/2 |             79705.262    |          
                    |                          |      |                          |           
5d9.6s.6p           | (2D<5/2>,3P<1>)*         |  7/2 |             84212.404    |          
                    |                          |  5/2 |             84836.143    |          
                    |                          |  3/2 |             86178.478    |          
                    |                          |      |                          |           
5d9.6s.6p           | (2D<5/2>,3P<2>)*         |  9/2 |             91139.508    |          
                    |                          |  3/2 |             94092.834    |          
                    |                          |  7/2 |             95187.361    |          
                    |                          |  5/2 |             95304.138    |          
                    |                          |      |                          |           
5d10.7s             | 2S                       |  1/2 |             95714.406    |          
                    |                          |      |                          |           
5d9.6s.6p           | (2D<5/2>,3P<2>)*         |  1/2 |             96187.932    |          
                    |                          |      |                          |           
5d9.6s.6p           | (2D<3/2>,3P<0>)*         |  3/2 |             97095.774    |          
                    |                          |      |                          |           
5d9.6s.6p           | (2D<3/2>,3P<1>)*         |  5/2 |            100861.369    |          
                    |                          |  3/2 |            103183.874    |          
                    |                          |  1/2 |            103873.302    |          
                    |                          |      |                          |           
5d10.6d             | 2D                       |  3/2 |            104984.138    |          
                    |                          |  5/2 |            105544.042    |          
                    |                          |      |                          |           
5d9.6s.6p           | (2D<5/2>,1P<1>)*         |  3/2 |            106086.013    |          
                    |                          |  7/2 |            106215.059    |          
                    |                          |      |                          |           
5d9.6s.6p           | (2D<3/2>,3P<2>)*         |  1/2 |            106299.401    |          
                    |                          |      |                          |           
5d10.7p             | 2P*                      |  1/2 |            108298.183    |          
                    |                          |      |                          |           
5d9.6s.6p           | (2D<5/2>,1P<1>)*         |  5/2 |            108975.732    |          
                    |                          |      |                          |           
5d9.6s.6p           | (2D<3/2>,3P<2>)*         |  3/2 |            109191.648    |          
                    |                          |  7/2 |            110604.447    |          
                    |                          |  5/2 |            111174.092    |          
                    |                          |      |                          |           
5d10.7p             | 2P*                      |  3/2 |            111971.464    |          
                    |                          |      |                          |           
5d10.8s             | 2S                       |  1/2 |            121416.626    |          
                    |                          |      |                          |           
5d9.6s.6p           | (2D<3/2>,1P<1>)*         |  1/2 |            121753.739    |          
                    |                          |  5/2 |            121960.399    |          
                    |                          |      |                          |           
5d10.5f             | 2F*                      |  7/2 |            123153.775    |          
                    |                          |  5/2 |            123411.351    |          
                    |                          |      |                          |           
5d9.6s.6p           | (2D<3/2>,1P<1>)*         |  3/2 |            124614.794    |          
                    |                          |      |                          |           
5d10.7d             | 2D                       |  3/2 |            125325.531    |          
                    |                          |  5/2 |            125579.636    |          
                    |                          |      |                          |           
5d10.8p             | 2P*                      |  1/2 |            126941.844    |          
                    |                          |  3/2 |            127795.481    |          
                    |                          |      |                          |           
5d10.9s             | 2S                       |  1/2 |            132560.550    |          
                    |                          |      |                          |           
5d10.6f             | 2F*                      |  7/2 |            133269.525    |          
                    |                          |  5/2 |            133283.820    |          
                    |                          |      |                          |           
5d10.5g             | 2G                       |  9/2 |            133654.879    |          
                    |                          |  7/2 |            133654.913    |          
                    |                          |      |                          |           
5d10.8d             | 2D                       |  3/2 |            134562.854    |          
                    |                          |  5/2 |            134699.466    |          
                    |                          |      |                          |           
