2s2.2p4              | 3P        |   2 |               0.0     |     L3462
                     |           |   1 |             341.0     |          
                     |           |   0 |             489.9     |          
                     |           |     |                       |           
2s2.2p4              | 1D        |   2 |           20873.4     |          
                     |           |     |                       |           
2s2.2p4              | 1S        |   0 |           44918.1     |          
                     |           |     |                       |           
2s.2p5               | 3P*       |   2 |          164797.88    |          
                     |           |   1 |          165106.66    |          
                     |           |   0 |          165279.19    |          
                     |           |     |                       |           
2s2.2p3.(4S*).3s     | 5S*       |   2 |          176493.93    |          
                     |           |     |                       |           
2s2.2p3.(4S*).3s     | 3S*       |   1 |          182864.40    |          
                     |           |     |                       |           
2s2.2p3.(4S*).3p     | 5P        |   1 |          202449.35    |          
                     |           |   2 |          202460.69    |          
                     |           |   3 |          202480.26    |          
                     |           |     |                       |           
2s2.2p3.(4S*).3p     | 3P        |   1 |          207699.07    |          
                     |           |   0 |          207702.04    |          
                     |           |   2 |          207703.79    |          
                     |           |     |                       |           
2s2.2p3.(2D*).3s     | 3D*       |   3 |          211866.13    |          
                     |           |   2 |          211887.19    |          
                     |           |   1 |          211900.26    |          
                     |           |     |                       |           
2s2.2p3.(2D*).3s     | 1D*       |   2 |          215069.59    |          
                     |           |     |                       |           
2s2.2p3.(2P*).3s     | 1P*       |   1 |          227228.42    |          
                     |           |     |                       |           
2s2.2p3.(2P*).3s     | 3P*       |   2 |          229550.11    |          
                     |           |   1 |          229551.79    |          
                     |           |   0 |          229554.45    |          
                     |           |     |                       |           
2s2.2p3.(4S*).3d     | 5D*       |   4 |          230997.66    |          
                     |           |   3 |          230998.60    |          
                     |           |   2 |          230999.78    |          
                     |           |   1 |          231000.79    |          
                     |           |   0 |          231001.27    |          
                     |           |     |                       |           
2s2.2p3.(4S*).3d     | 3D*       |   1 |          232063.34    |          
                     |           |   2 |          232064.16    |          
                     |           |   3 |          232066.32    |          
                     |           |     |                       |           
2s2.2p3.(4S*).4s     | 5S*       |   2 |          235150.58    |          
                     |           |     |                       |           
2s2.2p3.(2D*).3p     | 1P        |   1 |          235642.48    |          
                     |           |     |                       |           
2s2.2p3.(2D*).3p     | 3D        |   1 |          236169.93    |          
                     |           |   2 |          236172.61    |          
                     |           |   3 |          236195.14    |          
                     |           |     |                       |           
2s2.2p3.(4S*).4s     | 3S*       |   1 |          236960.83    |          
                     |           |     |                       |           
2s2.2p3.(2D*).3p     | 3F        |   4 |          237507.65    |          
                     |           |   3 |          237508.23    |          
                     |           |   2 |          237508.92    |          
                     |           |     |                       |           
2s2.2p3.(2D*).3p     | 1F        |   3 |          238323.38    |          
                     |           |     |                       |           
2s.2p5               | 1P*       |   1 |          239605.29    |          
                     |           |     |                       |           
2s2.2p3.(2D*).3p     | 3P        |   2 |          240092.55    |          
                     |           |   1 |          240152.71    |          
                     |           |   0 |          240179.22    |          
                     |           |     |                       |           
2s2.2p3.(4S*).4p     | 5P        |   1 |          243458.90    |          
                     |           |   2 |          243462.78    |          
                     |           |   3 |          243469.27    |          
                     |           |     |                       |           
2s2.2p3.(2D*).3p     | 1D        |   2 |          246283.63    |          
                     |           |     |                       |           
2s2.2p3.(4S*).4p     | 3P        |   0 |          246654.74    |          
                     |           |   1 |          246662.01    |          
                     |           |   2 |          246682.10    |          
                     |           |     |                       |           
2s2.2p3.(2P*).3p     | 3S        |   1 |          253312.48    |          
                     |           |     |                       |           
2s2.2p3.(4S*).4d     | 5D*       |   4 |          253474.66    |          
                     |           |   3 |          253475.28    |          
                     |           |   2 |          253475.96    |          
                     |           |   1 |          253475.96    |          
                     |           |   0 |          253475.96    |          
                     |           |     |                       |           
2s2.2p3.(4S*).4d     | 3D*       |   1 |          254014.83    |          
                     |           |   2 |          254015.40    |          
                     |           |   3 |          254016.48    |          
                     |           |     |                       |           
2s2.2p3.(4S*).4f     | 5F        |   5 |          254541.35    |          
                     |           |   4 |          254541.41    |          
                     |           |   2 |          254541.45    |          
                     |           |   3 |          254541.46    |          
                     |           |   1 |          254541.54    |          
                     |           |     |                       |           
2s2.2p3.(4S*).4f     | 3F        |   4 |          254546.13    |          
                     |           |   3 |          254546.33    |          
                     |           |   2 |          254546.49    |          
                     |           |     |                       |           
2s2.2p3.(2P*).3p     | 3D        |   3 |          254701.62    |          
                     |           |   2 |          254716.68    |          
                     |           |   1 |          254723.28    |          
                     |           |     |                       |           
2s2.2p3.(4S*).5s     | 5S*       |   2 |          255498.60    |          
                     |           |     |                       |           
2s2.2p3.(2P*).3p     | 1P        |   1 |          255606.24    |          
                     |           |     |                       |           
2s2.2p3.(4S*).5s     | 3S*       |   1 |          256262.46    |          
                     |           |     |                       |           
2s2.2p3.(2P*).3p     | 3P        |   0 |          257252.84    |          
                     |           |   1 |          257267.30    |          
                     |           |   2 |          257290.84    |          
                     |           |     |                       |           
2s2.2p3.(2P*).3p     | 1D        |   2 |          258930.11    |          
                     |           |     |                       |           
2s2.2p3.(4S*).5p     | 5P        |   1 |          259179.63    |          
                     |           |   2 |          259181.46    |          
                     |           |   3 |          259184.41    |          
                     |           |     |                       |           
2s2.2p3.(4S*).5p     | 3P        |   2 |          260496.77    |          
                     |           |   1 |          260512.16    |          
                     |           |   0 |          260520.60    |          
                     |           |     |                       |           
2s2.2p3.(4S*).5d     | 5D*       |   4 |          263874.33    |          
                     |           |   3 |          263874.67    |          
                     |           |   2 |          263874.67    |          
                     |           |   1 |          263874.9     |          
                     |           |   0 |          263874.9     |          
                     |           |     |                       |           
2s2.2p3.(4S*).5d     | 3D*       |   3 |          264072.62    |          
                     |           |   2 |          264075.35    |          
                     |           |   1 |          264077.66    |          
                     |           |     |                       |           
2s2.2p3.(4S*).5f     | 5F        |   5 |          264451.00    |          
                     |           |   4 |          264451.00    |          
                     |           |   3 |          264451.10    |          
                     |           |   2 |          264451.10    |          
                     |           |   1 |          264451.10    |          
                     |           |     |                       |           
2s2.2p3.(4S*).5f     | 3F        |   4 |          264455.96    |          
                     |           |   2 |          264456.19    |          
                     |           |   3 |          264456.19    |          
                     |           |     |                       |           
2s2.2p3.(4S*).5g     | 5G*       |   2 |          264490.94    |          
                     |           |   3 |          264490.94    |          
                     |           |   4 |          264490.94    |          
                     |           |   5 |          264490.94    |          
                     |           |   6 |          264490.94    |          
                     |           |     |                       |           
2s2.2p3.(4S*).5g     | 3G*       |   3 |          264491.01    |          
                     |           |   4 |          264491.01    |          
                     |           |   5 |          264491.01    |          
                     |           |     |                       |           
2s2.2p3.(2D*).3d     | 3F*       |   2 |          264952.69    |          
                     |           |   3 |          264958.29    |          
                     |           |   4 |          264965.68    |          
                     |           |     |                       |           
2s2.2p3.(4S*).6s     | 5S*       |   2 |          264969.27    |          
                     |           |     |                       |           
2s2.2p3.(2D*).3d     | 1S*       |   0 |          264994.26    |          
                     |           |     |                       |           
2s2.2p3.(2D*).3d     | 3G*       |   5 |          265255.64    |          
                     |           |   4 |          265267.37    |          
                     |           |   3 |          265288.87    |          
                     |           |     |                       |           
