5s2.5p4                     | 3P     |     2 |              0.0      |     L7360
                            |        |     0 |           6447.9      |          
                            |        |     1 |           7086.888    |          
                            |        |       |                       |           
5s2.5p4                     | 1D     |     2 |          13727.2      |          
                            |        |       |                       |           
5s2.5p4                     | 1S     |     0 |          29501.3      |          
                            |        |       |                       |           
5s2.5p3.(4S*).6s            | 5S*    |     2 |          81032.70     |          
                            |        |       |                       |           
5s.5p5                      | 3P*    |     2 |          81907.83     |          
                            |        |     1 |          84222.19     |          
                            |        |       |                       |           
5s2.5p3.(4S*).6s            | 3S*    |     1 |          84842.87     |          
                            |        |       |                       |           
5s2.5p3.(4S*).5d            | 5D*    |     0 |          85384.15     |          
                            |        |     3 |          85727.98     |          
                            |        |     4 |          86036.32     |          
                            |        |     2 |          86164.86     |          
                            |        |     1 |          87734.06     |          
                            |        |       |                       |           
5s.5p5                      | 3P*    |     0 |          90404.95     |          
                            |        |       |                       |           
5s2.5p3.(4S*).5d            | 3D*    |     2 |          90498.31     |          
                            |        |     1 |          92132.61     |          
                            |        |     3 |          93005.95     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6s            | 3D*    |     2 |          93691.35     |          
                            |        |     1 |          94825.33     |          
                            |        |       |                       |           
5s.5p5                      | 1P*    |     1 |          95955.85     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6s            | 3D*    |     3 |          96650.55     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 3D*    |     2 |          97083.30     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6s            | 1D*    |     2 |          97700.81     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 3P*    |     0 |          97894.42     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 3D*    |     3 |          98175.75     |          
                            |        |       |                       |           
5s2.5p3.(4S*).6p            | 5P     |     1 |          99219.61     |          
                            |        |     2 |          99327.14     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 3F*    |     4 |          99377.47     |          
                            |        |     3 |          99943.10     |          
                            |        |       |                       |           
5s2.5p3.(4S*).6p            | 5P     |     3 |         100402.68     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 3G*    |     4 |         101157.79     |          
                            |        |       |                       |           
5s2.5p3.(4S*).6p            | 3P     |     1 |         101644.21     |          
                            |        |     2 |         102613.52     |          
                            |        |     0 |         103004.04     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 1G*    |     4 |         103101.57     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 3D*    |     1 |         104546.19     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6s            | 3P*    |     0 |         105200.97     |          
                            |        |     1 |         106103.28     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 3F*    |     2 |         107511.77     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 3G*    |     3 |         107625.89     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 1D*    |     2 |         108537.50     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 3S*    |     1 |         109295.45     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6p            | 3D     |     1 |         110006.71     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6s            | 3P*    |     2 |         110458.93     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 1S*    |     0 |         111039.06     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6p            | 3F     |     2 |         111298.09     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6s            | 1P*    |     1 |         111961.58     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6p            | 3D     |     2 |         112179.49     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6p            | 3F     |     3 |         112419.04     |          
                            |        |       |                       |           
5s2.5p3.(2P*).5d            | 1D*    |     2 |         113367.99     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 1F*    |     3 |         113392.94     |          
                            |        |       |                       |           
5s2.5p3.(2P*).5d            | 3D*    |     3 |         113656.16     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6p            | 1P     |     1 |         113812.79     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6p            | 1F     |     3 |         114157.21     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 3P*    |     2 |         114482.59     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6p            | 3P     |     0 |         114635.82     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 1P*    |     1 |         114897.43     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6p            | 3D     |     3 |         115267.82     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6p            | 3F     |     4 |         115353.94     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6p            | 3P     |     2 |         115708.45     |          
                            |        |     1 |         116084.84     |          
                            |        |       |                       |           
5s2.5p3.(2P*).5d            | 3P*    |     2 |         117935.41     |          
                            |        |       |                       |           
5s2.5p3.(2D*).5d            | 3P*    |     1 |         118074.09     |          
                            |        |       |                       |           
5s2.5p3.(4S*).7s            | 5S*    |     2 |         118607.56     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6p            | 1D     |     2 |         119082.78     |          
                            |        |       |                       |           
5s2.5p3.(2P*).5d            | 3D*    |     2 |         119321.09     |          
                            |        |       |                       |           
5s2.5p3.(4S*).7s            | 3S*    |     1 |         119888.77     |          
                            |        |       |                       |           
5s2.5p3.(2P*).5d            | 3D*    |     1 |         121075.75     |          
                            |        |       |                       |           
5s2.5p3.(2P*).5d            | 3F*    |     3 |         121195.57     |          
                            |        |       |                       |           
5s2.5p3.(4S*).6d            | 5D*    |     0 |         121701.69     |          
                            |        |     3 |         121778.34     |          
                            |        |     2 |         121818.65     |          
                            |        |     4 |         121826.09     |          
                            |        |     1 |         122243.58     |          
                            |        |       |                       |           
5s2.5p3.(2P*).5d            | 3F*    |     2 |         122778.31     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6p            | 3D     |     1 |         123520.74     |          
                            |        |       |                       |           
5s2.5p3.(2P*).5d            | 1F*    |     3 |         123580.02     |          
                            |        |       |                       |           
5s2.5p3.(4S*).4f            | 5F     |     4 |         124683.79     |          
                            |        |     3 |         124711.93     |          
                            |        |     5 |         124742.50     |          
                            |        |     2 |         124783.18     |          
                            |        |     1 |         124841.77     |          
                            |        |       |                       |           
5s2.5p3.(4S*).7p            | 5P     |     1 |         124950.92     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6p            | 3P     |     0 |         125006.38     |          
                            |        |       |                       |           
5s2.5p3.(2P*).5d            | 3P*    |     0 |        125040.?       |          
                            |        |       |                       |           
5s2.5p3.(4S*).7p            | 5P     |     2 |         125084.32     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6p            | 3P     |     1 |         125162.00     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6p            | 3D     |     2 |         125222.20     |          
                            |        |       |                       |           
5s2.5p3.(4S*).4f            | 3F     |     3 |         125226.92     |          
                            |        |       |                       |           
5s2.5p3.(4S*).6d            | 3D*    |     2 |         125247.50     |          
                            |        |     3 |         125288.29     |          
                            |        |     1 |         125339.01     |          
                            |        |       |                       |           
5s2.5p3.(4S*).4f            | 3F     |     4 |         125477.08     |          
                            |        |       |                       |           
5s2.5p3.(4S*).7p            | 5P     |     3 |         125483.51     |          
                            |        |       |                       |           
5s2.5p3.(4S*).4f            | 3F     |     2 |         125524.56     |          
                            |        |       |                       |           
5s2.5p3.(4S*).7p            | 3P     |     1 |         126235.91     |          
                            |        |     2 |         126404.16     |          
                            |        |     0 |         127181.90     |          
                            |        |       |                       |           
5s2.5p3.(2P*).5d            | 1P*    |     1 |         127890.23     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6p            | 3S     |     1 |         128563.14     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6p            | 3D     |     3 |         129431.27     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6p            | 3P     |     2 |         129772.76     |          
                            |        |       |                       |           
5s2.5p3.(2D*).7s            | 3D*    |     1 |         130615.21     |          
                            |        |     2 |         130617.58     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6p            | 1P     |     1 |         130824.99     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6p            | 1D     |     2 |         131444.69     |          
                            |        |       |                       |           
5s2.5p3.(2P*).5d            | 3P*    |     1 |         132734.92     |          
                            |        |       |                       |           
5s2.5p3.(4S*).8s            | 5S*    |     2 |         132837.24     |          
                            |        |       |                       |           
5s2.5p3.(4S*).8s            | 3S*    |     1 |         133297.08     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6d            | 1*     |     2 |         133299.80     |          
                            |        |       |                       |           
5s2.5p3.(2D*).7s            | 3D*    |     3 |         133550.54     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6d            | 2*     |     3 |         133955.51     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6d            | 3*     |     3 |         134023.88     |          
                            |        |       |                       |           
5s2.5p3.(2D*).7s            | 1D*    |     2 |         134037.06     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6d            | 4*     |     0 |         134235.94     |          
                            |        |       |                       |           
5s2.5p3.(2P*).6p            | 1S     |     0 |         134363.21     |          
                            |        |       |                       |           
5s2.5p3.(4S*).7d            | 5D*    |     2 |         134369.52     |          
                            |        |     3 |         134441.71     |          
                            |        |     0 |         134501.34     |          
                            |        |     4 |         134502.39     |          
                            |        |     1 |         134546.93     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6d            | 5*     |     1 |         134913.96     |          
                            |        |       |                       |           
5s2.5p3.(4S*).7d            | 3D*    |     2 |         134960.14     |          
                            |        |       |                       |           
5s2.5p3.(4S*).5f            | 5F     |     3 |         135138.51     |          
                            |        |     4 |         135140.95     |          
                            |        |     5 |         135182.87     |          
                            |        |     2 |         135221.58     |          
                            |        |     1 |         135241.72     |          
                            |        |       |                       |           
5s2.5p3.(4S*).5f            | 3F     |     3 |         135342.60     |          
                            |        |       |                       |           
5s2.5p3.(4S*).7d            | 3D*    |     3 |         135584.94     |          
                            |        |       |                       |           
5s2.5p3.(4S*).5f            | 3F     |     4 |         135684.08     |          
                            |        |     2 |         135725.82     |          
                            |        |       |                       |           
5s2.5p3.(4S*).8p            | 5P?    |     2 |         136044.28     |          
                            |        |       |                       |           
5s2.5p3.(2D*).4f            | 3G     |     4 |         136090.15     |          
                            |        |       |                       |           
5s2.5p3.(2D*).4f            | 3F     |     3 |         136096.79     |          
                            |        |       |                       |           
5s2.5p3.(2D*).4f            | 3D     |     3 |         136169.16     |          
                            |        |       |                       |           
5s2.5p3.(4S*).7d            | 3D*    |     1 |         136187.03     |          
                            |        |       |                       |           
5s2.5p3.(4S*).8p            | 5P?    |     3 |         136197.24     |          
                            |        |       |                       |           
5s2.5p3.(2D*).7p            | 3D     |     1 |         136209.25     |          
                            |        |       |                       |           
5s2.5p3.(4S*).8p            | 3P     |     1 |         136408.45     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6d            | 6*     |   1,2 |         136443.37     |          
                            |        |       |                       |           
5s2.5p3.(2D*).4f            | 3F     |     2 |         136526.91     |          
                            |        |       |                       |           
5s2.5p3.(2D*).6d            | 7*     |   1.2 |         136561.79     |          
                            |        |       |                       |           
5s2.5p3.(4S*).5g            | 5G*    |     5 |         136573.00     |          
                            |        |     4 |         136580.12     |          
                            |        |       |                       |           
5s2.5p3.(4S*).5g            | 3G*    |     4 |         136595.35     |          
                            |        |       |                       |           
