3d5               | 6S     | 5/2 |                  0     |         L9171
                  |        |     |                        |               
3d4.(5D).4p       | 6P*    | 3/2 |             621100     |              
                  |        | 5/2 |             621300     |              
                  |        | 7/2 |             622100     |              
