5d3.6s2              | a 4F    |  3/2 |              0.00    |     L3466
                     |         |  5/2 |           2010.10    |          
                     |         |  7/2 |           3963.92    |          
                     |         |  9/2 |           5621.04    |          
                     |         |      |                      |           
5d3.6s2              | a 4P    |  1/2 |           6049.42    |          
                     |         |  3/2 |           6068.91    |          
                     |         |  5/2 |           9253.43    |          
                     |         |      |                      |           
5d3.6s2              | a 2G    |  7/2 |           9705.38    |          
                     |         |      |                      |           
5d4.(5D).6s          | a 6D    |  1/2 |           9758.97    |          
                     |         |  3/2 |           9975.81    |          
                     |         |      |                      |           
5d3.6s2              | a 2G    |  9/2 |          10690.32    |          
                     |         |      |                      |           
5d3.6s2              | a 2P    |  3/2 |          10950.22    |          
                     |         |      |                      |           
5d4.(5D).6s          | a 6D    |  5/2 |          11243.63    |          
                     |         |      |                      |           
5d3.6s2              | a 2P    |  1/2 |          11792.13    |          
                     |         |      |                      |           
5d5                  | a 6S    |  5/2 |          11796.14    |          
                     |         |      |                      |           
5d4.(5D).6s          | a 6D    |  7/2 |          12234.76    |          
                     |         |      |                      |           
5d3.6s2              | a 2D    |  5/2 |          12865.97    |          
                     |         |      |                      |           
5d4.(5D).6s          | a 6D    |  9/2 |          13351.45    |          
                     |         |      |                      |           
                     | 148     |  5/2 |          14875.70?   |          
                     |         |      |                      |           
5d3.6s2              | a 2H    | 11/2 |          15114.14    |          
                     |         |  9/2 |          15391.01    |          
                     |         |      |                      |           
5d3.6s2              | a 2D    |  3/2 |          15903.77    |          
                     |         |      |                      |           
5d3.6s2              | a 2F    |  5/2 |          17224.47    |          
                     |         |  7/2 |          17383.12    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6G*   |  3/2 |          17384.65    |          
                     |         |      |                      |           
                     | 179*    |  5/2 |          17993.74    |          
                     |         |      |                      |           
5d2.6s2.(3F).6p      | z 4D*   |  1/2 |          18504.72    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6G*   |  5/2 |          19178.45    |          
                     |         |      |                      |           
5d2.6s2.(3F).6p      | z 4D*   |  3/2 |          19657.78    |          
                     |         |      |                      |           
5d2.6s2.(3P).6p      | z 2S*   |  1/2 |          20340.39    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6G*   |  7/2 |          20560.26    |          
                     |         |      |                      |           
5d4.(3H).6s          | a 4H    |  7/2 |          20646.54    |          
                     |         |      |                      |           
5d2.6s2.(3P).6p      | z 2D*   |  3/2 |          20772.32    |          
                     |         |      |                      |           
                     | 210     |  5/2 |          21091.53    |          
                     |         |      |                      |           
5d4.(3H).6s          | a 4H    |  9/2 |          21153.33    |          
                     |         |      |                      |           
5d2.6s2.(3F).6p      | z 4D*   |  5/2 |          21167.61    |          
                     |         |      |                      |           
5d4.(5D).6s          | a 4D    |  3/2 |          21381.01    |          
                     |         |      |                      |           
5d4.(3G).6s          | a 4G    |  5/2 |          21622.92    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 4F*   |  3/2 |          21855.07    |          
                     |         |      |                      |           
5d2.6s2.(3P).6p      | z 2D*   |  5/2 |          22047.45    |          
                     |         |      |                      |           
5d4.(5D).6s          | a 4D    |  1/2 |          22235.97    |          
                     |         |      |                      |           
                     | 223*    |  7/2 |          22380.53    |          
                     |         |      |                      |           
5d4.(3H).6s          | a 4H    | 11/2 |          22428.56    |          
                     |         |      |                      |           
                     | 224     |  5/2 |          22434.37    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6G*   |  9/2 |          22681.71    |          
                     |         |      |                      |           
5d4.(3G).6s          | a 4G    |  7/2 |          22761.21    |          
                     |         |      |                      |           
                     | 228     |  3/2 |          22842.84    |          
                     |         |      |                      |           
                     | 231     | 11/2 |          23141.4?    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6F*   |  1/2 |          23355.41    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 4F*   |  5/2 |          23363.09    |          
                     |         |      |                      |           
5d4.(a 3F).6s        | b 4F    |  5/2 |          23512.34    |          
                     |         |      |                      |           
5d4.(3H).6s          | a 4H    | 13/2 |          23514.86    |          
                     |         |      |                      |           
5d4.(3G).6s          | a 4G    |  9/2 |          23912.89    |          
                     |         |      |                      |           
5d2.6s2.(3F).6p      | z 4D*   |  7/2 |          23926.68    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6F*   |  3/2 |          24243.42    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6D*   |  1/2 |          24516.69    |          
                     |         |      |                      |           
5d4.(5D).6s          | a 4D    |  5/2 |          24546.20    |          
                     |         |      |                      |           
                     | 246     |  1/2 |          24698.70    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6D*   |  3/2 |          24739.03    |          
                     |         |      |                      |           
                     | 249     |  7/2 |          24917.90    |          
                     |         |  9/2 |          24934.58    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 4F*   |  7/2 |          24981.85    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6G*   | 11/2 |          25008.83    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6F*   |  5/2 |          25181.12    |          
                     |         |      |                      |           
                     | 251*    |  9/2 |          25185.89    |          
                     |         |      |                      |           
                     | 252     |  5/2 |          25224.06    |          
                     |         |      |                      |           
                     | 253     |  9/2 |          25376.41    |          
                     |         |      |                      |           
                     | 254     |  3/2 |          25478.30    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | y 4D*   |  1/2 |          25512.63    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 4F*   |  9/2 |          25926.34    |          
                     |         |      |                      |           
5d4.(3G).6s          | a 4G    | 11/2 |          26022.74    |          
                     |         |      |                      |           
5d2.6s2.(3P).6p      | z 4P*?  |  5/2 |          26219.62    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | y 4D*   |  3/2 |          26363.69    |          
                     |         |      |                      |           
5d4.(5D).6s          | a 4D    |  7/2 |          26575.02    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6F*   |  7/2 |          26585.93    |          
                     |         |      |                      |           
5d2.6s2.(3P).6p      | z 4P*?  |  3/2 |          26590.03    |          
                     |         |      |                      |           
                     | 266     |  9/2 |          26678.4?    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6D*   |  5/2 |          26794.76    |          
                     |         |      |                      |           
5d2.6s2.(3P).6p      | z 4P*?  |  1/2 |          26866.05    |          
                     |         |      |                      |           
                     | 269*    |  7/2 |          26960.46    |          
                     |         |      |                      |           
                     | 271     |  5/2 |          27167.82    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6F*   |  9/2 |          27733.43    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6D*   |  7/2 |          27780.62    |          
                     |         |      |                      |           
                     | 277*    | 11/2 |          27783.0?    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | y 4D*   |  5/2 |          28133.88    |          
                     |         |      |                      |           
                     | 281*    |  7/2 |          28182.60    |          
                     |         |      |                      |           
                     | 282     | 11/2 |          28285.99    |          
                     |         |      |                      |           
                     | 286*    |  3/2 |          28689.31    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6D*   |  9/2 |          28766.65    |          
                     |         |      |                      |           
                     | 288*    |  5/2 |          28862.01    |          
                     |         |      |                      |           
                     | 293*    |  5/2 |          29343.46    |          
                     |         |      |                      |           
                     | 297*    |  7/2 |          29722.95    |          
                     |         |      |                      |           
5d3.6s.(5P).6p       | y 6D*   |  1/2 |          29902.27    |          
                     |         |      |                      |           
                     | 300*    |  7/2 |          30015.61    |          
                     |         |  9/2 |          30021.20    |          
                     |         |      |                      |           
5d3.6s.(5F).6p       | z 6F*   | 11/2 |          30361.22    |          
                     |         |      |                      |           
                     | 305*    |  7/2 |          30590.95    |          
                     |         |      |                      |           
5d3.6s.(5P).6p       | y 6D*   |  3/2 |          30664.66    |          
                     |         |      |                      |           
5d3.6s.(5P).6p       | z 4S*   |  3/2 |          30894.67    |          
                     |         |      |                      |           
