4d7.(a 4F).5s       | a 5F      |   5 |              0.00    |     L3466
                    |           |   4 |           1190.64    |          
                    |           |   3 |           2091.54    |          
                    |           |   2 |           2713.24    |          
                    |           |   1 |           3105.49    |          
                    |           |     |                      |           
4d7.(a 4F).5s       | a 3F      |   4 |           6545.03    |          
                    |           |     |                      |           
4d6.5s2             | a 5D      |   4 |           7483.07    |          
                    |           |     |                      |           
4d7.(a 4P).5s       | a 5P      |   2 |           8043.69    |          
                    |           |     |                      |           
4d7.(a 4F).5s       | a 3F      |   3 |           8084.12    |          
                    |           |     |                      |           
4d6.5s2             | a 5D      |   3 |           8575.42    |          
                    |           |     |                      |           
4d7.(a 4P).5s       | a 5P      |   3 |           8770.93    |          
                    |           |     |                      |           
4d6.5s2             | a 5D      |   2 |           9057.64    |          
                    |           |   1 |           9072.98    |          
                    |           |     |                      |           
4d8                 | b 3F      |   4 |           9120.63    |          
                    |           |     |                      |           
4d7.(a 4F).5s       | a 3F      |   2 |           9183.66    |          
                    |           |     |                      |           
4d6.5s2             | a 5D      |   0 |           9492.37    |          
                    |           |     |                      |           
4d7.(a 4P).5s       | a 5P      |   1 |           9620.29    |          
                    |           |     |                      |           
4d7.(a 2P).5s       | a 3P      |   2 |          10623.53    |          
                    |           |     |                      |           
4d8                 | b 3F      |   3 |          10654.62    |          
                    |           |   2 |          11447.31    |          
                    |           |     |                      |           
4d7.(a 2P).5s       | a 3P      |   0 |          11752.62    |          
                    |           |   1 |          11786.05    |          
                    |           |     |                      |           
4d7.(a 2G).5s       | a 3G      |   5 |          12207.05    |          
                    |           |   4 |          12816.69    |          
                    |           |     |                      |           
4d7.(a 4P).5s       | b 3P      |   2 |          13645.75    |          
                    |           |     |                      |           
4d7.(a 2G).5s       | a 3G      |   3 |          13699.07    |          
                    |           |     |                      |           
4d7.(a 4P).5s       | b 3P      |   1 |          13981.67    |          
                    |           |     |                      |           
4d7.(a 2G).5s       | a 1G      |   4 |          14700.32    |          
                    |           |     |                      |           
4d7.(a 4P).5s       | b 3P      |   0 |          14827.50    |          
                    |           |     |                      |           
4d7.(a 2D).5s       | a 3D      |   2 |          15054.07    |          
                    |           |     |                      |           
4d7.(a 2H).5s       | a 3H      |   6 |          15550.16    |          
                    |           |     |                      |           
4d7.(a 2D).5s       | a 3D      |   3 |          16190.61    |          
                    |           |     |                      |           
4d7.(a 2H).5s       | a 3H      |   5 |          16240.13    |          
                    |           |     |                      |           
4d7.(a 2D).5s       | a 3D      |   1 |          16712.58    |          
                    |           |     |                      |           
4d7.(a 2D).5s       | a 1D      |   2 |          17045.97    |          
                    |           |     |                      |           
4d7.(a 2H).5s       | a 3H      |   4 |          17096.87    |          
                    |           |     |                      |           
4d7.(a 2H).5s       | a 1H      |   5 |          20055.71    |          
                    |           |     |                      |           
4d7.(a 2P).5s       | a 1P      |   1 |          20242.01    |          
                    |           |     |                      |           
4d8                 | c 3P      |   2 |          20933.75    |          
                    |           |     |                      |           
4d6.5s2             | c 3F      |   4 |          21643.09    |          
                    |           |     |                      |           
4d6.5s2             | b 3H      |   6 |          22162.06    |          
                    |           |     |                      |           
4d8                 | c 3P      |   1 |          22292.64    |          
                    |           |     |                      |           
4d6.5s2             | c 3F      |   2 |          22343.14    |          
                    |           |   3 |          22419.46    |          
                    |           |     |                      |           
4d6.5s2             | b 3H      |   5 |          22518.88    |          
                    |           |   4 |          23004.77    |          
                    |           |     |                      |           
4d8                 | b 1G      |   4 |          23392.60    |          
                    |           |     |                      |           
4d8                 | b 1D      |   2 |          23453.47    |          
                    |           |     |                      |           
4d8                 | c 3P      |   0 |          24173.68?   |          
                    |           |     |                      |           
4d6.5s2             | d 3P?     |   2 |          24927.48    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 7D*     |   5 |          25214.16    |          
                    |           |   4 |          25464.49    |          
                    |           |     |                      |           
4d6.5s2             | b 3G      |   5 |          25602.60    |          
                    |           |   4 |          25642.69    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 7D*     |   3 |          26035.56    |          
                    |           |     |                      |           
4d6.5s2             | b 3G      |   3 |          26075.70    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5D*     |   4 |          26312.83    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 7D*     |   2 |          26472.74    |          
                    |           |   1 |          26780.46    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5F*     |   5 |          26816.23    |          
                    |           |     |                      |           
4d7.(a 2F).5s?      | d 3F      |   4 |          27289.24    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5D*     |   3 |          27506.59    |          
                    |           |     |                      |           
4d7.(a 2F).5s?      | d 3F      |   3 |          27516.57    |          
                    |           |     |                      |           
4d6.5s2             | d 3P?     |   1 |          27560.59    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5F*     |   4 |          28014.79    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5D*     |   2 |          28465.69    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 3G*     |   5 |          28495.10    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5G*     |   6 |          28571.89    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5F*     |   3 |          28890.47    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5D*     |   1 |          29118.49    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 7F*     |   6 |          29160.46    |          
                    |           |     |                      |           
4d6.5s2             | b 3D      |   2 |          29352.41    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5F*     |   2 |          29427.32    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 7F*     |   5 |          29468.04    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5D*     |   0 |          29569.90    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 7F*     |   4 |          29594.56    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5F*     |   1 |          29693.57    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 3G*     |   4 |          29890.91    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 7F*     |   3 |          29891.90    |          
                    |           |     |                      |           
4d6.5s2             | b 3D      |   3 |          29979.00    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 7F*     |   2 |          30018.34    |          
                    |           |   1 |          30085.38    |          
                    |           |   0 |          30115.25    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 7P*     |   4 |          30250.40    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5G*     |   5 |          30279.68    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 3F*     |   4 |          30348.45    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5G*     |   3 |          30537.06    |          
                    |           |   2 |          30958.80    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 3D*     |   3 |          31044.35    |          
                    |           |     |                      |           
4d7.(a 4P).5p       | z 5S*     |   2 |          31186.03    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 5G*     |   4 |          31345.79    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 7P*     |   3 |          31384.64    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 3G*     |   3 |          31852.90    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 3D*     |   2 |          32207.65    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 7P*     |   2 |          32343.30    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 3F*     |   3 |          32391.95    |          
                    |           |   2 |          33172.02    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | y 5D*     |   3 |          33430.65    |          
                    |           |   4 |          33446.84    |          
                    |           |     |                      |           
4d7.(a 4F).5p       | z 3D*     |   1 |          33580.22    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | y 5D*     |   2 |          33728.66    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 5P*     |   3 |          34072.41    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | y 5D*     |   1 |          34091.06    |          
                    |           |   0 |          34379.64    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | y 5F*     |   5 |          34772.55    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | z 5P*     |   2 |          34881.92    |          
                    |           |   1 |          35046.77    |          
                    |           |     |                      |           
4d6.5s.(a 6D).5p    | y 5F*     |   4 |          35471.15    |          
                    |           |   3 |          35806.62    |          
                    |           |   2 |          35963.87    |          
                    |           |   1 |          36238.77    |          
                    |           |     |                      |           
4d7.(a 4P).5p       | x 5D*     |   4 |          36542.62    |          
                    |           |     |                      |           
4d7.(a 4P).5p       | y 3D*     |   3 |          36760.34    |          
                    |           |   2 |          36965.28    |          
                    |           |     |                      |           
4d7.(a 4P).5p       | z 3P*     |   2 |          37118.90    |          
                    |           |   1 |          37346.74    |          
                    |           |     |                      |           
4d7.(a 4P).5p       | x 5D*     |   3 |          37367.02    |          
                    |           |     |                      |           
4d7.(a 4P).5p       | z 3P*     |   0 |          37472.88    |          
                    |           |     |                      |           
4d7.(a 4P).5p       | y 3D*     |   1 |          37619.52    |          
                    |           |     |                      |           
4d7.(a 4P).5p       | x 5D*     |   2 |          37667.86    |          
                    |           |   0 |          37802.23    |          
                    |           |   1 |          38200.40    |          
                    |           |     |                      |           
4d7.(a 2G).5p       | y 3F*     |   4 |          38243.38    |          
                    |           |     |                      |           
