3d6                  | 5D     |   4 |                 0.0    |      L10559
                     |        |   5 |            391691.7    |            
                     |        |     |                        |             
3d5.(4P).4p          | 5D*    |   2 |            391986.5    |            
                     |        |     |                        |             
3d5.(4G).4p          | *      |   3 |            392255.1    |            
                     |        |     |                        |             
3d5.(4G).4p          | 5F*    |   5 |            392516.7    |            
                     |        |     |                        |             
3d5.(4G).4p          | 5H*    |   6 |            392593.6    |            
                     |        |     |                        |             
3d5.(4G).4p          | 5F*    |   4 |            392712.6    |            
                     |        |     |                        |             
3d5.(4G).4p          | 5H*    |   7 |            393090.2    |            
                     |        |     |                        |             
3d5.(4P).4p          | 5S*    |   2 |            393425.4    |            
                     |        |     |                        |             
3d5.(4G).4p          | 5F*    |   1 |            394014.7    |            
                     |        |   3 |            394117.4    |            
                     |        |     |                        |             
3d5.(4G).4p          | *      |   2 |            394133.8    |            
                     |        |     |                        |             
3d5.(4P).4p          | 5D*    |   4 |            395407.1    |            
                     |        |     |                        |             
3d5.(4P).4p          | 5P*    |   3 |            395601.0    |            
                     |        |     |                        |             
3d5.(4G).4p          | 3F*    |   2 |            396283.7    |            
                     |        |     |                        |             
3d5.(4P).4p          | 5P*    |   2 |            396454.5    |            
                     |        |   1 |            396523.6    |            
                     |        |     |                        |             
3d5.(4G).4p          | 3F*    |   3 |            396617.1    |            
                     |        |   4 |            396929.1    |            
                     |        |     |                        |             
3d5.(4G).4p          | 3H*    |   6 |            397404.4    |            
                     |        |   5 |            398022.8    |            
                     |        |     |                        |             
3d5.(4P).4p          | 3P*    |   2 |            398273.1    |            
                     |        |     |                        |             
3d5.(4G).4p          | 3H*    |   4 |            398376.6    |            
                     |        |     |                        |             
3d5.(4P).4p          | 3P*    |   1 |            398722.7    |            
                     |        |     |                        |             
3d5.(4D).4p          | 5F*    |   1 |            399112.8    |            
                     |        |     |                        |             
3d5.(4P).4p          | 3P*    |   0 |            399329.0    |            
                     |        |     |                        |             
3d5.(4D).4p          | 5F*    |   2 |            399434.6    |            
                     |        |   3 |            399881.3    |            
                     |        |   4 |            400562.7    |            
                     |        |   5 |            401264.1    |            
                     |        |     |                        |             
3d5.(4D).4p          | 5D*    |   3 |            402134.1    |            
                     |        |   4 |            402534.3    |            
                     |        |   2 |            402766.8    |            
                     |        |     |                        |             
3d5.(4G).4p          | 3G*    |   3 |            402988.8    |            
                     |        |   4 |            403086.6    |            
                     |        |   5 |            403132.9    |            
                     |        |     |                        |             
3d5.(4D).4p          | 5D*    |   1 |            403358.0    |            
                     |        |     |                        |             
3d5.(4P).4p          | 3D*    |   3 |            403366.0    |            
                     |        |   2 |            403961.1    |            
                     |        |     |                        |             
3d5.(4D).4p          | 5P*    |   1 |            404096.2    |            
                     |        |     |                        |             
3d5.(4D).4p          | 5D*    |   0 |            404184.0    |            
                     |        |     |                        |             
3d5.(4P).4p          | *      |   1 |            404901.7    |            
                     |        |     |                        |             
3d5.(4D).4p          | 3D*    |   3 |            405213.5    |            
                     |        |     |                        |             
3d5.(4D).4p          | 5P*    |   2 |            405505.8    |            
                     |        |     |                        |             
3d5.(4D).4p          | 3D*    |   2 |            406659.4    |            
                     |        |     |                        |             
3d5.(4D).4p          | *      |   3 |            406752.6    |            
                     |        |     |                        |             
3d5.(4D).4p          | 3D*    |   1 |            407217.4    |            
                     |        |     |                        |             
3d5.(4D).4p          | 3F*    |   4 |            407355.9    |            
                     |        |   3 |            408177.6    |            
                     |        |   2 |            408281.7    |            
                     |        |     |                        |             
3d5.(4P).4p          | 3S*    |   1 |            410288.7    |            
                     |        |     |                        |             
3d5.(2I).4p          | 3K*    |   6 |            411872.1    |            
                     |        |     |                        |             
3d5.(2I).4p          | 3I*    |   5 |            412326.4    |            
                     |        |     |                        |             
3d5.(2I).4p          | 3K*    |   7 |            412439.9    |            
                     |        |     |                        |             
3d5.(4D).4p          | 3P*    |   0 |            412469.3    |            
                     |        |   1 |            413072.5    |            
                     |        |   2 |            413692.0    |            
                     |        |     |                        |             
3d5.(2I).4p          | 3I*    |   6 |            414203.7    |            
                     |        |     |                        |             
3d5.(2F1).4p         | 3F*    |   2 |            414298.5    |            
                     |        |     |                        |             
3d5.(2D3).4p         | 3F*    |   3 |            415258.3    |            
                     |        |     |                        |             
3d5.(2I).4p          | 3K*    |   8 |            415520.0    |            
                     |        |     |                        |             
3d5.(2I).4p          | 3I*    |   7 |            415694.4    |            
                     |        |     |                        |             
3d5.(2D3).4p         | *      |   2 |            415851.8    |            
                     |        |     |                        |             
3d5.(2I).4p          | 1H*    |   5 |            416024.9    |            
                     |        |     |                        |             
3d5.(2I).4p          | 3H*    |   6 |            416410.9    |            
                     |        |   4 |            417099.5    |            
                     |        |   5 |            417221.3    |            
                     |        |     |                        |             
3d5.(2I).4p          | 1K*    |   7 |            417267.3    |            
                     |        |     |                        |             
3d5.(2D3).4p         | 3F*    |   4 |            417511.5    |            
                     |        |     |                        |             
3d5.(2I).4p          | *      |   4 |            419364.9    |            
                     |        |     |                        |             
3d5.(2D3).4p         | *      |   2 |            419365.2    |            
                     |        |     |                        |             
3d5.(2D3).4p         | *      |   1 |            419605.8    |            
                     |        |     |                        |             
3d5.(2F1).4p         | *      |   3 |            419864.2    |            
                     |        |     |                        |             
3d5.(4F).4p          | 5G*    |   2 |            420151.2    |            
                     |        |     |                        |             
3d5.(4F).4p          | *      |   3 |            420201.1    |            
                     |        |     |                        |             
3d5.(4F).4p          | 5G*    |   3 |            420355.8    |            
                     |        |   4 |            420699.4    |            
                     |        |   5 |            420914.7    |            
                     |        |     |                        |             
3d5.(2D3).4p         | 3P*    |   0 |            421423.5    |            
                     |        |     |                        |             
3d5.(2D3).4p         | 3D*    |   2 |            421467.7    |            
                     |        |     |                        |             
3d5.(2D3).4p         | *      |   1 |            421516.1    |            
                     |        |     |                        |             
3d5.(2D3).4p         | *      |   3 |            421622.9    |            
                     |        |     |                        |             
3d5.(4F).4p          | *      |   4 |            421924.7    |            
                     |        |     |                        |             
3d5.(4F).4p          | 5F*    |   3 |            422221.2    |            
                     |        |     |                        |             
3d5.(4F).4p          | 5G*    |   6 |            422269.8    |            
                     |        |     |                        |             
3d5.(2F1).4p         | *      |   4 |            422425.6    |            
                     |        |     |                        |             
3d5.(4F).4p          | *      |   2 |            422613.1    |            
                     |        |     |                        |             
3d5.(2F1).4p         | 3G*    |   5 |            422833.7    |            
                     |        |     |                        |             
3d5.(2G2).4p         | 3H*    |   4 |            422841.4    |            
                     |        |     |                        |             
3d5.(2I).4p          | 1I*    |   6 |            422858.7    |            
                     |        |     |                        |             
3d5.(4F).4p          | 5F*    |   1 |            423078.0    |            
                     |        |   5 |            423123.7    |            
                     |        |     |                        |             
3d5.(2F1).4p         | 3D*    |   1 |            423304.7    |            
                     |        |     |                        |             
3d5.(2F1).4p         | *      |   2 |            423374.7    |            
                     |        |     |                        |             
3d5.(2F1).4p         | *      |   3 |            423403.4    |            
                     |        |     |                        |             
3d5.(2G2).4p         | 3H*    |   5 |            423618.3    |            
                     |        |     |                        |             
3d5.(2D3).4p         | *      |   4 |            424332.5    |            
                     |        |     |                        |             
3d5.(2H).4p          | *      |   3 |            424482.8    |            
                     |        |     |                        |             
3d5.(2F1).4p         | *      |   2 |            424511.8    |            
                     |        |     |                        |             
3d5.(2H).4p          | 3G*    |   5 |            424590.4    |            
                     |        |   4 |            424697.7    |            
                     |        |     |                        |             
3d5.(4F).4p          | 5D*    |   4 |            425101.8    |            
                     |        |     |                        |             
3d5.(2H).4p          | 3H*    |   6 |            425544.3    |            
                     |        |     |                        |             
3d5.(4F).4p          | *      |   3 |            425599.1    |            
                     |        |     |                        |             
3d5.(4F).4p          | *      |   3 |            425877.0    |            
                     |        |     |                        |             
3d5.(4F).4p          | 5D*    |   0 |            425954.6    |            
                     |        |   1 |            426008.4    |            
                     |        |   2 |            426112.6    |            
                     |        |     |                        |             
3d5.(2H).4p          | 3I*    |   5 |            427330.6    |            
                     |        |     |                        |             
3d5.(2G2).4p         | *      |   4 |            427367.3    |            
                     |        |     |                        |             
3d5.(2G2).4p         | 3G*    |   3 |            427940.9    |            
                     |        |     |                        |             
3d5.(2D3).4p         | 1P*    |   1 |            428048.7    |            
                     |        |     |                        |             
3d5.(4F).4p          | 3G*    |   5 |            428386.0    |            
                     |        |     |                        |             
3d5.(2H).4p          | 3I*    |   6 |            428430.6    |            
                     |        |     |                        |             
3d5.(2F2).4p         | 1D*    |   2 |            428503.5    |            
                     |        |     |                        |             
3d5.(4F).4p          | 3G*    |   4 |            428672.9    |            
                     |        |     |                        |             
3d5.(2G2).4p         | 3F*    |   3 |            429135.6    |            
                     |        |   4 |            429577.5    |            
                     |        |   2 |            429657.4    |            
                     |        |     |                        |             
3d5.(2H).4p          | 3I*    |   7 |            429749.9    |            
                     |        |     |                        |             
3d5.(2F1).4p         | 1F*    |   3 |            429873.4    |            
                     |        |     |                        |             
3d5.(2H).4p          | 1I*    |   6 |            431218.3    |            
                     |        |     |                        |             
3d5.(4F).4p          | 3D*    |   2 |            431231.7    |            
                     |        |   3 |            431530.7    |            
                     |        |     |                        |             
3d5.(4F).4p          | 3F*    |   4 |            431766.6    |            
                     |        |     |                        |             
3d5.(4F).4p          | 3D*    |   1 |            432272.4    |            
                     |        |     |                        |             
3d5.(4F).4p          | 3F*    |   3 |            432839.7    |            
                     |        |     |                        |             
3d5.(2G2).4p         | *      |   5 |            432840.8    |            
                     |        |     |                        |             
3d5.(2H).4p          | 3H*    |   4 |            432939.3    |            
                     |        |     |                        |             
3d5.(4F).4p          | 3F*    |   2 |            433257.9    |            
                     |        |     |                        |             
3d5.(2F2).4p         | 3G*    |   5 |            434063.7    |            
                     |        |   3 |            434264.0    |            
                     |        |   4 |            434286.4    |            
                     |        |     |                        |             
3d5.(2G2).4p         | 3H*    |   6 |            434722.8    |            
                     |        |     |                        |             
3d5.(2F2).4p         | 1G*    |   4 |            434812.2    |            
                     |        |     |                        |             
3d5.(2F2).4p         | 3F*    |   3 |            435369.7    |            
                     |        |     |                        |             
3d5.(4F).4p          | *      |   2 |            435379.2    |            
                     |        |     |                        |             
3d5.(2G2).4p         | 1H*    |   5 |            435676.7    |            
                     |        |     |                        |             
3d5.(2G2).4p         | 1F*    |   3 |            436243.7    |            
                     |        |     |                        |             
3d5.(2F2).4p         | 1D*    |   2 |            436475.9    |            
                     |        |     |                        |             
3d5.(2F2).4p         | 3F*    |   4 |            436506.5    |            
                     |        |     |                        |             
3d5.(2H).4p          | 1H*    |   5 |            437233.9    |            
                     |        |     |                        |             
3d5.(2S).4p          | 3P*    |   1 |            438607.7    |            
                     |        |     |                        |             
3d5.(2F2).4p         | *      |   3 |            439180.1    |            
                     |        |     |                        |             
3d5.(2F2).4p         | 3D*    |   2 |            439327.1    |            
                     |        |     |                        |             
3d5.(2H).4p          | 3G*    |   3 |            439706.8    |            
                     |        |     |                        |             
3d5.(2F2).4p         | 3D*    |   1 |            439775.0    |            
                     |        |     |                        |             
3d5.(2F2).4p         | 3G*    |   4 |            440372.2    |            
                     |        |   5 |            440896.3    |            
                     |        |     |                        |             
3d5.(2S).4p          | 3P*    |   2 |            441375.8    |            
                     |        |     |                        |             
3d5.(2H).4p          | 1G*    |   4 |            443432.9    |            
                     |        |     |                        |             
3d5.(2S).4p          | 1P*    |   1 |            444432.7    |            
                     |        |     |                        |             
3d5.(2F2).4p         | 1F*    |   3 |            445290.5    |            
                     |        |     |                        |             
3d5.(2D2).4p         | 3F*    |   2 |            453663.5    |            
                     |        |   3 |            454176.3    |            
                     |        |     |                        |             
3d5.(2D2).4p         | 3D*    |   1 |            454317.5    |            
                     |        |   2 |            454921.2    |            
                     |        |   3 |            456264.2    |            
                     |        |     |                        |             
3d5.(2D2).4p         | 3F*    |   4 |            456545.2    |            
                     |        |     |                        |             
3d5.(2D2).4p         | 1F*    |   3 |            457544.9    |            
                     |        |     |                        |             
3d5.(2D2).4p         | 3P*    |   0 |            458688.9    |            
                     |        |   2 |            458731.8    |            
                     |        |   1 |            458778.9    |            
                     |        |     |                        |             
3d5.(2D2).4p         | 1P*    |   1 |            460536.5    |            
                     |        |     |                        |             
3d5.(2D2).4p         | 1D*    |   2 |            461609.3    |            
                     |        |     |                        |             
3d5.(2G1).4p         | 3F*    |   4 |            464741.7    |            
                     |        |     |                        |             
3d5.(2G1).4p         | 3H*    |   4 |            465130.4    |            
                     |        |   5 |            465460.0    |            
                     |        |     |                        |             
3d5.(2G1).4p         | 3F*    |   3 |            465803.6    |            
                     |        |   2 |            467531.5    |            
                     |        |     |                        |             
3d5.(2G1).4p         | 3H*    |   6 |            467599.8    |            
                     |        |     |                        |             
3d5.(2G1).4p         | 3G*    |   3 |            467819.2    |            
                     |        |   4 |            468335.2    |            
                     |        |   5 |            468738.6    |            
                     |        |     |                        |             
3d5.(2G1).4p         | 1H*    |   5 |            471595.2    |            
                     |        |     |                        |             
3d5.(2G1).4p         | 1G*    |   4 |            471769.3    |            
                     |        |     |                        |             
3d5.(2G1).4p         | 1F*    |   3 |            473212.1    |            
                     |        |     |                        |             
3d5.(2P).4p          | 3P*    |   0 |            481411.7    |            
                     |        |   1 |            481793.2    |            
                     |        |   2 |            483006.9    |            
                     |        |     |                        |             
3d5.(2P).4p          | 3D*    |   2 |            488810.3    |            
                     |        |   1 |            488869.4    |            
                     |        |   3 |            491155.1    |            
                     |        |     |                        |             
3d5.(2P).4p          | 1D*    |   2 |            491878.9    |            
                     |        |     |                        |             
3d5.(2P).4p          | 3S*    |   1 |            493316.5    |            
                     |        |     |                        |             
3d5.(2P).4p          | 1P*    |   1 |            495292.7    |            
                     |        |     |                        |             
3d5.(2D1).4p         | 3F*    |   2 |            502689.0    |            
                     |        |   3 |            503114.1    |            
                     |        |     |                        |             
3d5.(2D1).4p         | 3D*    |   1 |            504630.2    |            
                     |        |     |                        |             
3d5.(2D1).4p         | 3F*    |   4 |            505107.8    |            
                     |        |     |                        |             
3d5.(2D1).4p         | 3D*    |   3 |            507108.1    |            
                     |        |     |                        |             
3d5.(2D1).4p         | 1D*    |   2 |            507132.9    |            
                     |        |     |                        |             
3d5.(2D1).4p         | 3P*    |   2 |            509325.1    |            
                     |        |     |                        |             
3d5.(2D1).4p         | 1F*    |   3 |            509967.2    |            
                     |        |     |                        |             
3d5.(2D1).4p         | 3P*    |   1 |            510178.2    |            
                     |        |   0 |            510942.6    |            
