2s2.2p              | 2P*    |  1/2 |               0.0    |     L7288
                    |        |  3/2 |             174.4    |          
                    |        |      |                      |           
2s.2p2              | 4P     |  1/2 |           57187.1    |          
                    |        |  3/2 |           57246.8    |          
                    |        |  5/2 |           57327.9    |          
                    |        |      |                      |           
2s.2p2              | 2D     |  5/2 |          101023.9    |          
                    |        |  3/2 |          101030.6    |          
                    |        |      |                      |           
2s.2p2              | 2S     |  1/2 |          131004.3    |          
                    |        |      |                      |           
2s.2p2              | 2P     |  1/2 |          145875.7    |          
                    |        |  3/2 |          145985.8    |          
                    |        |      |                      |           
2p3                 | 4S*    |  3/2 |          186797.1    |          
                    |        |      |                      |           
2p3                 | 2D*    |  5/2 |          203074.6    |          
                    |        |  3/2 |          203088.9    |          
                    |        |      |                      |           
2s2.3s              | 2S     |  1/2 |          221302.2    |          
                    |        |      |                      |           
2p3                 | 2P*    |  1/2 |          230404.3    |          
                    |        |  3/2 |          230408.6    |          
                    |        |      |                      |           
2s2.3p              | 2P*    |  1/2 |          245665.4    |          
                    |        |  3/2 |          245701.3    |          
                    |        |      |                      |           
2s2.3d              | 2D     |  3/2 |          267238.4    |          
                    |        |  5/2 |          267244.0    |          
                    |        |      |                      |           
2s.2p.(3P*).3s      | 4P*    |  1/2 |          287529.4    |          
                    |        |  3/2 |          287591.5    |          
                    |        |  5/2 |          287706.9    |          
                    |        |      |                      |           
2s.2p.(3P*).3s      | 2P*    |  1/2 |          297151.2    |          
                    |        |  3/2 |          297264.4    |          
                    |        |      |                      |           
2s2.4s              | 2S     |  1/2 |          301082.6    |          
                    |        |      |                      |           
2s.2p.(3P*).3p      | 2P     |  1/2 |          309131.2    |          
                    |        |  3/2 |          309185.2    |          
                    |        |      |                      |           
2s.2p.(3P*).3p      | 4D     |  1/2 |          309656.2    |          
                    |        |  3/2 |          309691.8    |          
                    |        |  5/2 |          309753.5    |          
                    |        |  7/2 |          309849.8    |          
                    |        |      |                      |           
2s2.4p              | 2P*    |  1/2 |          311690.3    |          
                    |        |  3/2 |          311715.2    |          
                    |        |      |                      |           
2s.2p.(3P*).3p      | 4S     |  3/2 |          314217.3    |          
                    |        |      |                      |           
2s.2p.(3P*).3p      | 4P     |  1/2 |          317293.6    |          
                    |        |  3/2 |          317336.2    |          
                    |        |  5/2 |          317395.2    |          
                    |        |      |                      |           
2s2.4d              | 2D     |  3/2 |          317747.7    |          
                    |        |  5/2 |          317779.5    |          
                    |        |      |                      |           
2s2.4f              | 2F*    |  5/2 |          320287.2    |          
                    |        |  7/2 |          320288.3    |          
                    |        |      |                      |           
2s.2p.(3P*).3p      | 2D     |  3/2 |          320978.2    |          
                    |        |  5/2 |          321066.8    |          
                    |        |      |                      |           
2s.2p.(3P*).3p      | 2S     |  1/2 |          327058.0    |          
