4f11                   | 4I*       | 15/2 |              0.00    |       L3974
                       |           | 13/2 |           5438.53    |            
                       |           | 11/2 |           8644.59    |            
                       |           |  9/2 |          10770.40    |            
                       |           |      |                      |             
4f11                   | 4F*       |  9/2 |          13329.42    |            
                       |           |      |                      |             
4f11                   | 2H2*      | 11/2 |          16891.20    |            
                       |           |      |                      |             
4f11                   | 4F*       |  7/2 |          17868.42    |            
                       |           |      |                      |             
4f10.(5I<8>).5d<3/2>   | (8,3/2)   | 15/2 |          18033.40    |            
                       |           | 17/2 |          18099.14    |            
                       |           | 13/2 |          19010.09    |            
                       |           |      |                      |             
4f11                   | 4F*       |  5/2 |          19375.33    |            
                       |           |      |                      |             
4f10.(5I<8>).5d<3/2>   | (8,3/2)   | 19/2 |          19940.47    |            
                       |           |      |                      |             
4f11                   | *         |  9/2 |          21533.75    |            
                       |           |      |                      |             
4f10.(5I<8>).6s<1/2>   | (8,1/2)   | 17/2 |          21824.15    |            
                       |           |      |                      |             
4f10.(5I<8>).5d<5/2>   | (8,5/2)   | 21/2 |          22153.79    |            
                       |           | 17/2 |          22243.06    |            
                       |           |      |                      |             
4f10.(5I<7>).5d<3/2>   | (7,3/2)   | 13/2 |          22431.10    |            
                       |           |      |                      |             
4f10.(5I<8>).5d<5/2>   | (8,5/2)   | 19/2 |          22504.08    |            
                       |           |      |                      |             
4f10.(5I<7>).5d<3/2>   |           | 15/2 |          22637.87    |            
                       |           |      |                      |             
4f10.(5I<8>).6s<1/2>   | (8,1/2)   | 15/2 |          22993.98    |            
                       |           |      |                      |             
4f10.(5I<7>).5d<3/2>   | (7,3/2)   | 11/2 |          23212.29    |            
                       |           |      |                      |             
4f11                   | 4G*       |  9/2 |          23884.67    |            
                       |           |  7/2 |          24648.07    |            
                       |           |      |                      |             
4f10.(5I<7>).5d<3/2>   | (7,3/2)   | 17/2 |          25557.75    |            
                       |           |      |                      |             
4f10.(5I<6>).5d<3/2>   |           | 13/2 |          25699.23    |            
                       |           |      |                      |             
4f10.(5I<6>).5d<3/2>   | (6,3/2)   | 11/2 |          25973.40    |            
                       |           |      |                      |             
4f10.(5I<7>).5d<3/2>   | (7,3/2)   | 15/2 |          26081.47    |            
                       |           |      |                      |             
4f10.(5I<6>).5d<3/2>   | (6,3/2)   |  9/2 |          26603.07    |            
                       |           |      |                      |             
4f10.(5I<7>).5d<5/2>   | (7,5/2)   | 15/2 |          27074.39    |            
                       |           |      |                      |             
4f10.(5I<7>).6s<1/2>   | (7,1/2)   | 15/2 |          27180.12    |            
