4d3.5p              | *      |   2 |           90586.06    |              
                    |        |     |                       |               
4d3.(2G).5p         | 3G*    |   3 |           90588.48    |              
                    |        |     |                       |               
4d3.5p              | *      |   2 |           90982.62    |              
                    |        |     |                       |               
4d3.(2G).5p         | 3G*    |   5 |           91006.93    |              
                    |        |     |                       |               
4d3.(2G).5p         | *      |   3 |           91050.26    |              
                    |        |     |                       |               
4d3.5p              | *      |   4 |           91387.50    |              
                    |        |     |                       |               
4d3.(2P).5p         | 3D*    |   2 |           91674.52    |              
                    |        |     |                       |               
4d3.(4P).5p         | 5S*    |   2 |           92099.59    |              
                    |        |     |                       |               
4d3.(2H).5p         | 3H*    |   5 |           92254.60    |              
                    |        |   6 |           92728.91    |              
                    |        |     |                       |               
4d3.(2H).5p         | 3I*    |   5 |           92884.18    |              
                    |        |     |                       |               
4d3.(2G).5p         | 1G*    |   4 |           93102.01    |              
                    |        |     |                       |               
4d3.(2H).5p         | 3I*    |   6 |           93306.10    |              
                    |        |     |                       |               
4d3.(2D2).5p        | 3F*    |   4 |           94098.26    |              
                    |        |     |                       |               
4d3.5p              | *      |   3 |           94117.62    |              
                    |        |     |                       |               
4d3.(4P).5p         | 3D*    |   2 |           94387.65    |              
                    |        |     |                       |               
4d3.(2H).5p         | 3I*    |   7 |           94423.96    |              
                    |        |     |                       |               
4d3.(4P).5p         | 3D*    |   3 |           94676.78    |              
                    |        |   1 |           95016.35    |              
                    |        |   3 |           95856.29    |              
                    |        |     |                       |               
4d3.(2H).5p         | 1H*    |   5 |           96285.38    |              
                    |        |     |                       |               
4d3.5p              | *      |   3 |           96838.34    |              
                    |        |     |                       |               
4d3.(2H).5p         | 1I*    |   6 |           96907.94    |              
                    |        |     |                       |               
4d3.(2H).5p         | 3G*    |   5 |           97709.08    |              
