4s2.4p4              | 3P     |   2 |              0.000    |             L3465
                     |        |   1 |           1989.497    |                  
                     |        |   0 |           2534.36     |                  
                     |        |     |                       |                   
4s2.4p4              | 1D     |   2 |           9576.149    |                  
                     |        |     |                       |                   
4s2.4p4              | 1S     |   0 |          22446.202    |                  
                     |        |     |                       |                   
4s2.4p3.(4S*).5s     | 5S*    |   2 |          48182.190    |                  
                     |        |     |                       |                   
4s2.4p3.(4S*).5s     | 3S*    |   1 |          50996.931    |                  
                     |        |     |                       |                   
4s2.4p3.(4S*).5p     | 5P     |   1 |          59242.798    |                  
                     |        |   2 |          59287.818    |                  
                     |        |   3 |          59391.306    |                  
                     |        |     |                       |                   
4s2.4p3.(4S*).5p     | 3P     |   1 |          60622.302    |                  
                     |        |   2 |          60677.388    |                  
                     |        |     |                       |                   
4s2.4p3.(2D*).5s     | 3D*    |   1 |          61681.263    |                  
                     |        |   2 |          61828.493    |                  
                     |        |   3 |          62247.602    |                  
                     |        |     |                       |                   
4s2.4p3.(4S*).4d     | 5D*    |   4 |          63369.935    |                  
                     |        |   2 |          63373.144    |                  
                     |        |   0 |          63380.874    |                  
                     |        |   1 |          63382.766    |                  
                     |        |   3 |          63387.416    |                  
                     |        |     |                       |                   
4s2.4p3.(2D*).5s     | 1D*    |   2 |          63479.257    |                  
                     |        |     |                       |                   
4s2.4p3.(4S*).5p     | 3P     |   0 |          63695.989    |                  
                     |        |     |                       |                   
4s2.4p3.(4S*).4d     | 3D*    |   2 |          65277.939    |                  
                     |        |   1 |          65299.554    |                  
                     |        |   3 |          65339.738    |                  
                     |        |     |                       |                   
4s2.4p3.(4S*).6s     | 5S*    |   2 |          65989.536    |                  
                     |        |     |                       |                   
4s2.4p3.(4S*).6s     | 3S*    |   1 |          66623.266    |                  
                     |        |     |                       |                   
4s2.4p3.(4S*).6p     | 5P     |   1 |          69263.236    |                  
                     |        |   2 |          69277.616    |                  
                     |        |   3 |          69314.405    |                  
                     |        |     |                       |                   
4s2.4p3.(4S*).6p     | 3P     |   1 |          69599.464    |                  
                     |        |   2 |          69614.114    |                  
