5p6.4f                | 2F*    | 5/2 |                0.0    |       L3974
                      |        | 7/2 |             3027.4    |            
                      |        |     |                       |             
5p6.5d                | 2D     | 3/2 |           115052.3    |            
                      |        | 5/2 |           118513.8    |            
                      |        |     |                       |             
5p6.6s                | 2S     | 1/2 |           178971.1    |            
                      |        |     |                       |             
5p6.6p                | 2P*    | 1/2 |           223478.1    |            
                      |        | 3/2 |           230039.5    |            
                      |        |     |                       |             
5p6.7s                | 2S     | 1/2 |           304511.5    |            
