4d10.5s             | 2S     | 1/2 |                0     |     L3466
                    |        |     |                      |           
4d10.5p             | 2P*    | 1/2 |            93336     |          
                    |        | 3/2 |           105150     |          
                    |        |     |                      |           
4d10.5d             | 2D     | 3/2 |           238081     |          
                    |        | 5/2 |           239725     |          
                    |        |     |                      |           
4d10.6s             | 2S     | 1/2 |           278439     |          
                    |        |     |                      |           
4d10.6p             | 2P*    | 1/2 |           314190     |          
                    |        | 3/2 |           318589     |          
