2s2.2p2                | 3P     |   0 |                    0     |    L12180
                       |        |   1 |               186890+x   |          
                       |        |   2 |               251620+x   |          
                       |        |     |                          |           
2s.2p3                 | 3D*    |   1 |              1098140     |          
                       |        |     |                          |           
2s.2p3                 | 3P*    |   2 |              1401750+x   |          
                       |        |     |                          |           
2s.2p3                 | 3S*    |   1 |              1527370+x   |          
