3p6.3d9                    | 2D     |  5/2 |                 0.00    |      L7185
                           |        |  3/2 |              1506.94    |           
                           |        |      |                         |            
3p6.3d8.(3F).4s            | 4F     |  9/2 |              8393.90    |           
                           |        |  7/2 |              9330.04    |           
                           |        |  5/2 |             10115.66    |           
                           |        |  3/2 |             10663.89    |           
                           |        |      |                         |            
3p6.3d8.(3F).4s            | 2F     |  7/2 |             13550.39    |           
                           |        |  5/2 |             14995.57    |           
                           |        |      |                         |            
3p6.3d8.(3P).4s            | 4P     |  5/2 |             23108.28    |           
                           |        |      |                         |            
3p6.3d8.(1D).4s            | 2D     |  3/2 |             23796.18    |           
                           |        |      |                         |            
3p6.3d8.(3P).4s            | 4P     |  3/2 |             24788.20    |           
                           |        |  1/2 |             24835.93    |           
                           |        |      |                         |            
3p6.3d8.(1D).4s            | 2D     |  5/2 |             25036.38    |           
                           |        |      |                         |            
3p6.3d8.(3P).4s            | 2P     |  3/2 |             29070.93    |           
                           |        |  1/2 |             29593.46    |           
                           |        |      |                         |            
3p6.3d8.(1G).4s            | 2G     |  9/2 |             32499.53    |           
                           |        |  7/2 |             32523.54    |           
                           |        |      |                         |            
3p6.3d7.4s2                | 4F     |  9/2 |             51045.46    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 4D*    |  7/2 |             51557.85    |           
                           |        |      |                         |            
3p6.3d7.4s2                | 4F     |  7/2 |             52205.95    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 4D*    |  5/2 |             52738.45    |           
                           |        |      |                         |            
3p6.3d7.4s2                | 4F     |  5/2 |             53037.93    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 4G*    |  9/2 |             53365.17    |           
                           |        | 11/2 |             53496.49    |           
                           |        |      |                         |            
3p6.3d7.4s2                | 4F     |  3/2 |             53601.19    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 4D*    |  3/2 |             53634.62    |           
                           |        |  1/2 |             54176.26    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 4G*    |  7/2 |             54262.63    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 4F*    |  9/2 |             54557.05    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 4G*    |  5/2 |             55018.71    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 2G*    |  9/2 |             55299.65    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 4F*    |  7/2 |             55417.83    |           
                           |        |  5/2 |             56075.26    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 2G*    |  7/2 |             56371.41    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 4F*    |  3/2 |             56424.49    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 2F*    |  7/2 |             57080.55    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 2D*    |  5/2 |             57420.16    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 2F*    |  5/2 |             58493.21    |           
                           |        |      |                         |            
3p6.3d8.(3F).4p            | 2D*    |  3/2 |             58705.95    |           
                           |        |      |                         |            
3p6.3d8.(3P).4p            | 4P*    |  5/2 |             66571.34    |           
                           |        |  3/2 |             66579.71    |           
                           |        |  1/2 |             67031.02    |           
                           |        |      |                         |            
3p6.3d8.(1D).4p            | 2F*    |  5/2 |             67694.64    |           
