1s              | 2S     | 1/2 |                   0     |       L7188
                |        |     |                         |             
2p              | 2P*    | 1/2 |          (268448600)    |       L7188
                |        |     |                         |             
2s              | 2S     | 1/2 |          (268514200)    | L3620,L7188
                |        |     |                         |             
2p              | 2P*    | 3/2 |          (272468700)    |       L7188
                |        |     |                         |             
3p              | 2P*    | 1/2 |          (319437894)    | L3620,L7188
                |        |     |                         |             
3s              | 2S     | 1/2 |          (319459494)    | L3620,L7188
                |        |     |                         |             
3d              | 2D     | 3/2 |          (320630504)    | L3620,L7188
                |        |     |                         |             
3p              | 2P*    | 3/2 |          (320632594)    | L3620,L7188
                |        |     |                         |             
3d              | 2D     | 5/2 |          (320996634)    |       L7188
