3d                   | 2D     | 3/2 |                   0     |    L10615
                     |        | 5/2 |             (162400)    |    L10615
                     |        |     |                         |           
4s                   | 2S     | 1/2 |            (8316700)    |    L10615
                     |        |     |                         |           
4d                   | 2D     | 3/2 |            (9645600)    |    L10615
                     |        | 5/2 |            (9707500)    |    L10615
