3s2.3p2              | 3P        |   0 |                0.00    |     L7147
                     |           |   1 |              164.90    |          
                     |           |   2 |              469.12    |          
                     |           |     |                        |           
3s2.3p2              | 1D        |   2 |             8882.31    |          
                     |           |     |                        |           
3s2.3p2              | 1S        |   0 |            21575.63    |          
                     |           |     |                        |           
3s.3p3               | 5S*       |   2 |            45697.02    |          
                     |           |     |                        |           
3s.3p3               | 3D*       |   1 |            65251.45    |          
                     |           |   2 |            65272.35    |          
                     |           |   3 |            65307.17    |          
                     |           |     |                        |           
3s.3p3               | 3P*       |   2 |            76764.06    |          
                     |           |   1 |            76812.33    |          
                     |           |   0 |            76823.11    |          
                     |           |     |                        |           
3s2.3p.3d            | 1D*       |   2 |            77710.19    |          
                     |           |     |                        |           
3s2.3p.4s            | 3P*       |   0 |            86597.55    |          
                     |           |   1 |            86743.96    |          
                     |           |   2 |            87124.60    |          
                     |           |     |                        |           
3s2.3p.3d            | 3F*       |   2 |            87804.10    |          
                     |           |   3 |            87966.81    |          
                     |           |   4 |            88192.13    |          
                     |           |     |                        |           
3s2.3p.4s            | 1P*       |   1 |            88893.22    |          
                     |           |     |                        |           
3s2.3p.4p            | 1P        |   1 |           101635.69    |          
                     |           |     |                        |           
3s2.3p.3d            | 1P*       |   1 |           102798.26    |          
                     |           |     |                        |           
3s2.3p.4p            | 3D        |   1 |           103165.61    |          
                     |           |   2 |           103339.14    |          
                     |           |   3 |           103667.86    |          
                     |           |     |                        |           
3s2.3p.3d            | 3P*       |   2 |           103629.70    |          
                     |           |   1 |           103755.91    |          
                     |           |   0 |           103940.38    |          
                     |           |     |                        |           
3s2.3p.3d            | 3D*       |   3 |           104050.27    |          
                     |           |   1 |           104053.81    |          
                     |           |   2 |           104101.75    |          
                     |           |     |                        |           
3s2.3p.4p            | 3P        |   0 |           105224.06    |          
                     |           |   1 |           105302.37    |          
                     |           |   2 |           105549.67    |          
                     |           |     |                        |           
3s2.3p.4p            | 3S        |   1 |           106001.25    |          
                     |           |     |                        |           
3s2.3p.3d            | 1F*       |   3 |           107360.25    |          
                     |           |     |                        |           
3s2.3p.4p            | 1D        |   2 |           107922.93    |          
                     |           |     |                        |           
