3p6.3d2             | 3F        |   2 |                0.0     |       L7185
                    |           |   3 |              184.9     |            
                    |           |   4 |              420.4     |            
                    |           |     |                        |             
3p6.3d2             | 1D        |   2 |             8473.5     |            
                    |           |     |                        |             
3p6.3d2             | 3P        |   0 |            10538.4     |            
                    |           |   1 |            10603.6     |            
                    |           |   2 |            10721.2     |            
                    |           |     |                        |             
3p6.3d2             | 1G        |   4 |            14397.6     |            
                    |           |     |                        |             
3p6.3d2             | 1S        |   0 |            32475.5     |            
                    |           |     |                        |             
3p6.3d.4s           | 3D        |   1 |            38064.35    |            
                    |           |   2 |            38198.95    |            
                    |           |   3 |            38425.99    |            
                    |           |     |                        |             
3p6.3d.4s           | 1D        |   2 |            41704.27    |            
                    |           |     |                        |             
3p6.3d.4p           | 1D*       |   2 |            75198.21    |            
                    |           |     |                        |             
3p6.3d.4p           | 3D*       |   1 |            77000.23    |            
                    |           |   2 |            77167.43    |            
                    |           |     |                        |             
3p6.3d.4p           | 3F*       |   2 |            77421.86    |            
                    |           |     |                        |             
3p6.3d.4p           | 3D*       |   3 |            77424.45    |            
                    |           |     |                        |             
3p6.3d.4p           | 3F*       |   3 |            77746.44    |            
                    |           |   4 |            78158.61    |            
                    |           |     |                        |             
3p6.3d.4p           | 3P*       |   1 |            80939.19    |            
                    |           |   0 |            80944.87    |            
                    |           |   2 |            81024.47    |            
                    |           |     |                        |             
3p6.3d.4p           | 1F*       |   3 |            83116.93    |            
                    |           |     |                        |             
3p6.3d.4p           | 1P*       |   1 |            83796.86    |            
                    |           |     |                        |             
3p6.4s2             | 1S        |   0 |           102665.15    |            
                    |           |     |                        |             
3p6.3d.4d           | 1F        |   3 |           127790.57    |            
                    |           |     |                        |             
3p6.3d.4d           | 3D        |   1 |           128433.40    |            
                    |           |   2 |           128546.38    |            
                    |           |   3 |           128689.67    |            
                    |           |     |                        |             
3p6.3d.4d           | 3G        |   3 |           129093.28    |            
                    |           |   4 |           129252.74    |            
                    |           |     |                        |             
3p6.3d.4d           | 1P        |   1 |           129253.41    |            
                    |           |     |                        |             
3p6.3d.4d           | 3G        |   5 |           129469.37    |            
                    |           |     |                        |             
3p6.3d.4d           | 3S        |   1 |           130739.82    |            
                    |           |     |                        |             
3p6.3d.4d           | 3F        |   2 |           133065.24    |            
                    |           |   3 |           133207.10    |            
                    |           |   4 |           133371.07    |            
                    |           |     |                        |             
3p6.3d.5s           | 3D        |   1 |           133898.50    |            
                    |           |   2 |           133999.79    |            
                    |           |   3 |           134275.12    |            
                    |           |     |                        |             
3p6.3d.5s           | 1D        |   2 |           134557.84    |            
                    |           |     |                        |             
3p6.3d.4d           | 1D        |   2 |           135405.27    |            
                    |           |     |                        |             
3p6.3d.4d           | 3P        |   0 |           135541.46    |            
                    |           |   1 |           135601.47    |            
                    |           |   2 |           135721.51    |            
                    |           |     |                        |             
3p6.3d.4d           | 1G        |   4 |           136339.74    |            
                    |           |     |                        |             
3p6.4s.4p           | 3P*       |   0 |           137258.9     |            
                    |           |   1 |           137487.8     |            
                    |           |   2 |           137961.2     |            
                    |           |     |                        |             
3p6.3d.4d           | 1S        |   0 |           140019.24    |            
                    |           |     |                        |             
3p6.3d.5p           | 1D*       |   2 |           147212.77    |            
                    |           |     |                        |             
3p6.3d.5p           | 3D*       |   1 |           147562.14    |            
                    |           |   2 |           147749.89    |            
                    |           |     |                        |             
3p6.3d.5p           | 3F*       |   2 |           147931.47    |            
                    |           |     |                        |             
3p6.3d.5p           | 3D*       |   3 |           147939.47    |            
                    |           |     |                        |             
3p6.3d.5p           | 3F*       |   3 |           148111.10    |            
                    |           |   4 |           148410.24    |            
