3s2.3p5            | 2P*    | 3/2 |                 0     |    L10559
                   |        | 1/2 |             28560     |          
                   |        |     |                       |           
3s2.3p4.(1D).3d    | 2S     | 1/2 |            663840     |          
                   |        |     |                       |           
3s2.3p4.(3P).3d    | 2P     | 3/2 |            690990     |          
                   |        |     |                       |           
3s2.3p4.(3P).3d    | 2D     | 5/2 |            699480     |          
                   |        |     |                       |           
