3s2.3p6                | 1S     |   0 |                    0     |     L8859
                       |        |     |                          |           
3s2.3p5.3d             | 3F*    |   4 |              530000.+d   |          
                       |        |     |                          |           
3s2.3p5.4f             | 3G     |   5 |             2769100.+d   |          
