3p6.3d8               | 3F     |   4 |                  0     |     L7213
                      |        |   3 |               4055     |          
                      |        |   2 |               6468     |          
                      |        |     |                        |           
3p6.3d8               | 1D     |   2 |              22658     |          
                      |        |     |                        |           
3p6.3d8               | 3P     |   2 |              28827     |          
                      |        |   1 |              29212     |          
                      |        |   0 |              29769     |          
                      |        |     |                        |           
3p6.3d8               | 1G     |   4 |              37923     |          
                      |        |     |                        |           
3p6.3d8               | 1S     |   0 |              86203     |          
                      |        |     |                        |           
3p6.3d7.(4F).4s       | 5F     |   5 |             393964     |          
                      |        |   4 |             396659     |          
                      |        |   3 |             398813     |          
                      |        |   2 |             400338     |          
                      |        |   1 |             401310     |          
                      |        |     |                        |           
3p6.3d7.(4F).4s       | 3F     |   4 |             405833     |          
                      |        |   3 |             409481     |          
                      |        |   2 |             411818     |          
                      |        |     |                        |           
3p6.3d7.(4P).4s       | 5P     |   3 |             421833     |          
                      |        |   2 |             422209     |          
                      |        |   1 |             423790     |          
                      |        |     |                        |           
3p6.3d7.(2G).4s       | 3G     |   5 |             427035     |          
                      |        |   4 |             428431     |          
                      |        |   3 |             430455     |          
                      |        |     |                        |           
3p6.3d7.(4P).4s       | 3P     |   2 |             432065     |          
                      |        |   1 |             432097     |          
                      |        |     |                        |           
3p6.3d7.(2P).4s       | 3P     |   0 |             433275?    |          
                      |        |     |                        |           
3p6.3d7.(2G).4s       | 1G     |   4 |             434261     |          
                      |        |     |                        |           
3p6.3d7.(2P).4s       | 3P     |   2 |             434645     |          
                      |        |   1 |             435977     |          
                      |        |     |                        |           
3p6.3d7.(2H).4s       | 3H     |   6 |             437438     |          
                      |        |     |                        |           
3p6.3d7.(4P).4s       | 3P     |   0 |             438647?    |          
                      |        |     |                        |           
3p6.3d7.(2D2).4s      | 3D     |   3 |             438698     |          
                      |        |     |                        |           
3p6.3d7.(2H).4s       | 3H     |   5 |             438931     |          
                      |        |     |                        |           
3p6.3d7.4s            |        |   1 |             439551     |          
                      |        |     |                        |           
3p6.3d7.(2D2).4s      | 3D     |   2 |             440920     |          
                      |        |     |                        |           
3p6.3d7.(2H).4s       | 3H     |   4 |             441167     |          
                      |        |     |                        |           
3p6.3d7.(2H).4s       | 1H     |   5 |             444819     |          
                      |        |     |                        |           
3p6.3d7.(2D2).4s      | 3D     |   1 |             445585     |          
                      |        |     |                        |           
3p6.3d7.(2D2).4s      | 1D     |   2 |             447235     |          
                      |        |     |                        |           
3p6.3d7.(2F).4s       | 3F     |   2 |             462416     |          
                      |        |   3 |             462884     |          
                      |        |   4 |             463729     |          
                      |        |     |                        |           
3p6.3d7.(2F).4s       | 1F     |   3 |             469133     |          
                      |        |     |                        |           
3p6.3d7.(2D1).4s      | 3D     |   1 |             498640     |          
                      |        |   2 |             499206     |          
                      |        |   3 |             500364     |          
                      |        |     |                        |           
3p6.3d7.(2D1).4s      | 1D     |   2 |             505648     |          
                      |        |     |                        |           
3p6.3d7.(4F).4p       | 5D*    |   4 |             506743     |          
                      |        |     |                        |           
