3d5.(c 2D).4s        | 1D     |   2 |   142460.68       |              0.15  |  77                        :    23  3d5.(a 2D).4s  1D   |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(a 2G).4p        | 3H*    |   4 |   142855.47       |              0.10  |  47 3d5.(2H).4p 3H*        :    43  3d5.(a 2G).4p  3H*  |      L11223
                     |        |   5 |   142908.29       |              0.10  |  45                        :    37  3d5.(2H).4p    3H*  |      L11223
                     |        |   6 |   143320.85       |              0.11  |  50                        :    40  3d5.(2H).4p    3H*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(a 2G).4p        | 3G*    |   5 |   143883.76       |              0.10  |  37                        :    20  3d5.(b 2F).4p  3G*  |      L11223
                     |        |   4 |   144085.98       |              0.10  |  40                        :    23  3d5.(b 2F).4p  3G*  |      L11223
                     |        |   3 |   144116.47       |              0.10  |  41                        :    25  3d5.(b 2F).4p  3G*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2F).4p        | 1G*    |   4 |   144332.23       |              0.09  |  31                        :    21  3d5.(b 2F).4p  3F*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2F).4p        | 3F*    |   2 |   144501.78       |              0.10  |  61                        :    17  3d5.(a 2G).4p  3F*  |      L11223
                     |        |   3 |   144570.55       |              0.09  |  72                        :     9  3d5.(a 2G).4p  3F*  |      L11223
                     |        |   4 |   144968.41       |              0.09  |  55                        :    12  3d5.(b 2F).4p  1G*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(a 2G).4p        | 1H*    |   5 |   144586.76       |              0.10  |  60                        :    23  3d5.(2H).4p    1H*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(2H).4p          | 1H*    |   5 |   144843.00       |              0.11  |  65                        :    28  3d5.(a 2G).4p  1H*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(a 2G).4p        | 1F*    |   3 |   145038.62       |              0.09  |  75                                                     |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2F).4p        | 1D*    |   2 |   145618.22       |              0.10  |  79                        :     9  3d5.(b 2F).4p  3F*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2F).4p        | 3G*    |   3 |   146891.13       |              0.10  |  52                        :    37  3d5.(2H).4p    3G*  |      L11223
                     |        |   4 |   147161.27       |              0.10  |  56                        :    33  3d5.(2H).4p    3G*  |      L11223
                     |        |   5 |   147406.01       |              0.13  |  62                        :    29  3d5.(2H).4p    3G*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(6S).4d          | 7D     |   1 |   147281.86       |              0.23  |                                                         |      L7185 <
                     |        |   2 |   147291.39       |              0.23  |                                                         |      L7185 <
                     |        |   3 |   147306.16       |              0.23  |                                                         |      L7185 <
                     |        |   4 |   147327.05       |              0.23  |                                                         |      L7185 <
                     |        |   5 |   147354.92       |              0.23  |                                                         |      L7185 <
                     |        |     |                   |                    |                                                         |
3d5.(b 2F).4p        | 3D*    |   1 |   147556.29       |              0.11  |  81                        :     9  3d5.(a 2F).4p  3D*  |      L11223
                     |        |   2 |   147614.57       |              0.11  |  79                        :    10  3d5.(a 2F).4p  3D*  |      L11223
                     |        |   3 |   147635.76       |              0.10  |  75                        :    11  3d5.(a 2F).4p  3D*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(2S).4p          | 3P*    |   0 |   148661.51       |              0.15  |  85                        :    12  3d5.(b 2D).4p  3P*  |      L11223
                     |        |   1 |   148915.22       |              0.16  |  82                        :    12  3d5.(b 2D).4p  3P*  |      L11223
                     |        |   2 |   149525.40       |              0.12  |  82                        :    14  3d5.(b 2D).4p  3P*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(2H).4p          | 1G*    |   4 |   149013.21       |              0.10  |  43 3d5.(b 2F).4p  1G*     :    35  3d5.(2H).4p    1G*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(6S).5s          | 7S     |   3 |   149285.19       |              0.23  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(b 2F).4p        | 1F*    |   3 |   150654.55       |              0.11  |  93                                                     |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(6S).4d          | 5D     |   3 |   151534.30       |              0.09  |                                                         |      L7185
                     |        |   2 |   151535.03       |              0.10  |                                                         |      L7185
                     |        |   1 |   151536.85       |              0.10  |                                                         |      L7185
                     |        |   4 |   151537.99       |              0.10  |                                                         |      L7185
                     |        |   0 |   151538.07       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(2S).4p          | 1P*    |   1 |   151636.83       |              0.13  |  78                        :    16  3d5.(b 2D).4p  1P*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(6S).5s          | 5S     |   2 |   151757.82       |              0.09  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(b 2D).4p        | 3F*    |   2 |   157684.17       |              0.23  |  82                        :    10  3d5.(b 2D).4p  3D*  |      L11223
                     |        |   3 |   157981.97       |              0.10  |  69                        :    17  3d5.(b 2D).4p  3D*  |      L11223
                     |        |   4 |   158562.54       |              0.13  |  93                                                     |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2D).4p        | 3D*    |   1 |   158257.45       |              0.10  |  93                                                     |      L11223
                     |        |   2 |   158416.72       |              0.12  |  82                        :    10  3d5.(b 2D).4p  3F*  |      L11223
                     |        |   3 |   158729.33       |              0.11  |  74                        :    20  3d5.(b 2D).4p  3F*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2D).4p        | 1F*    |   3 |   159493.02       |              0.11  |  81                        :     9  3d5.(b 2G).4p  1F*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2D).4p        | 3P*    |   2 |   160037.64       |              0.12  |  80                        :    14  3d5.(2S).4p    3P*  |      L11223
                     |        |   1 |   160066.52       |              0.13  |  81                        :    13  3d5.(2S).4p    3P*  |      L11223
                     |        |   0 |   160073.8        |              0.3   |  86                        :    13  3d5.(2S).4p    3P*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2D).4p        | 1P*    |   1 |   161018.56       |              0.12  |  78                        :    15  3d5.(2S).4p    1P*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2D).4p        | 1D*    |   2 |   162084.75       |              0.13  |  91                                                     |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2G).4p        | 3H*    |   4 |   165719.46       |              0.11  |  92                        :     5  3d5.(b 2G).4p  3G*  |      L11223
                     |        |   5 |   165939.83       |              0.11  |  88                        :     7  3d5.(b 2G).4p  3G*  |      L11223
                     |        |   6 |   166187.74       |              0.12  |  98                                                     |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(6S).5p          | 7P*    |   2 |   166144.81       |              0.23  |                                                         |      L7185
                     |        |   3 |   166252.93       |              0.23  |                                                         |      L7185
                     |        |   4 |   166421.54       |              0.23  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(b 2G).4p        | 3F*    |   4 |   166222.34       |              0.11  |  81                        :    10  3d5.(b 2G).4p  3G*  |      L11223
                     |        |   3 |   166497.92       |              0.12  |  49                        :    46  3d5.(b 2G).4p  3G*  |      L11223
                     |        |   2 |   167002.36       |              0.15  |  93                                                     |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2G).4p        | 3G*    |   3 |   167085.60       |              0.12  |  51                        :    45  3d5.(b 2G).4p  3F*  |      L11223
                     |        |   4 |   167207.35       |              0.12  |  83                        :    11  3d5.(b 2G).4p  3F*  |      L11223
                     |        |   5 |   167298.80       |              0.11  |  88                        :     8  3d5.(b 2G).4p  3H*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(6S).5p          | 5P*    |   3 |   168329.83       |              0.09  |                                                         |      L7185
                     |        |   2 |   168421.15       |              0.09  |                                                         |      L7185
                     |        |   1 |   168477.52       |              0.09  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(b 2G).4p        | 1H*    |   5 |   168779.84       |              0.11  |  94                                                     |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2G).4p        | 1G*    |   4 |   169277.63       |              0.13  |  95                                                     |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(b 2G).4p        | 1F*    |   3 |   170310.03       |              0.11  |  84                        :     8  3d5.(b 2D).4p  1F*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(2P).4p          | 3P*    |   0 |   178655.54       |              0.18  |  77                        :    19  3d5.(c 2D).4p  3P*  |      L11223
                     |        |   1 |   178826.15       |              0.15  |  76                        :    19  3d5.(c 2D).4p  3P*  |      L11223
                     |        |   2 |   179261.36       |              0.17  |  76                        :    20  3d5.(c 2D).4p  3P*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(4G).4d          | 5H     |   3 |   179178.77       |              0.11  |                                                         |      L7185
                     |        |   4 |   179194.36       |              0.10  |                                                         |      L7185
                     |        |   5 |   179207.70       |              0.10  |                                                         |      L7185
                     |        |   6 |   179216.64       |              0.10  |                                                         |      L7185
                     |        |   7 |   179221.64       |              0.11  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4G).4d          | 5F     |   5 |   179579.99       |              0.10  |                                                         |      L7185
                     |        |   4 |   179630.93       |              0.10  |                                                         |      L7185
                     |        |   3 |   179661.59       |              0.10  |                                                         |      L7185
                     |        |   2 |   179677.03       |              0.11  |                                                         |      L7185
                     |        |   1 |   179683.08       |              0.11  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4G).4d          | 5G     |   6 |   179725.49       |              0.10  |                                                         |      L7185
                     |        |   5 |   179748.43       |              0.11  |                                                         |      L7185
                     |        |   4 |   179758.10       |              0.10  |                                                         |      L7185
                     |        |   2 |   179759.64       |              0.11  |                                                         |      L7185
                     |        |   3 |   179760.82       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4G).4d          | 5I     |   4 |   179876.87       |              0.13  |                                                         |      L7185
                     |        |   8 |   179889.27       |              0.13  |                                                         |      L7185
                     |        |   5 |   179893.68       |              0.10  |                                                         |      L7185
                     |        |   6 |   179904.71       |              0.11  |                                                         |      L7185
                     |        |   7 |   179904.77       |              0.11  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4G).5s          | 5G     |   6 |   181772.79       |              0.10  |                                                         |      L7185
                     |        |   5 |   181808.80       |              0.10  |                                                         |      L7185
                     |        |   4 |   181825.81       |              0.10  |                                                         |      L7185
                     |        |   2 |   181828.80       |              0.11  |                                                         |      L7185
                     |        |   3 |   181830.16       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4P).4d          | 5F     |   5 |   182379.99       |              0.11  |                                                         |      L7185
                     |        |   4 |   182412.80       |              0.12  |                                                         |      L7185
                     |        |   3 |   182444.83       |              0.11  |                                                         |      L7185
                     |        |   2 |   182480.78       |              0.12  |                                                         |      L7185
                     |        |   1 |   182486.51       |              0.13  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4G).4d          | 3F     |   2 |   182392.68       |              0.11  |                                                         |      L7185
                     |        |   3 |   182409.07       |              0.11  |                                                         |      L7185
                     |        |   4 |   182418.80       |              0.11  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(2P).4p          | 3D*    |   1 |   182671.50       |              0.16  |  93                                                     |      L11223
                     |        |   2 |   182685.29       |              0.16  |  67                        :    21  3d5.(2P).4p    1D*  |      L11223
                     |        |   3 |   183356.24       |              0.18  |  92                        :     6  3d5.(c 2D).4p  3D*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(4G).4d          | 3I     |   5 |   182810.78       |              0.11  |                                                         |      L7185
                     |        |   6 |   182830.90       |              0.14  |                                                         |      L7185
                     |        |   7 |   182852.21       |              0.13  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4G).5s          | 3G     |   5 |   183431.43       |              0.11  |                                                         |      L7185
                     |        |   3 |   183456.79       |              0.10  |                                                         |      L7185
                     |        |   4 |   183457.30       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(2P).4p          | 1D*    |   2 |   183723.99       |              0.15  |  59                        :    25  3d5.(2P).4p    3D*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(6S).4f          | 7F*    |   1 |   184181.5        |              0.3   |                                                         |      L7185
                     |        |   2 |   184247.31       |              0.24  |                                                         |      L7185
                     |        |   3 |   184316.8        |              0.3   |                                                         |      L7185
                     |        |   4 |   184374.8        |              0.3   |                                                         |      L7185
                     |        |   5 |   184417.6        |              0.3   |                                                         |      L7185
                     |        |   6 |   184447.7        |              0.3   |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).4f          | 5F*    |   1 |   184777.41       |              0.20  |                                                         |      L7185
                     |        |   2 |   184777.9        |              0.3   |                                                         |      L7185
                     |        |   3 |   184778.69       |              0.24  |                                                         |      L7185
                     |        |   4 |   184779.6        |              0.3   |                                                         |      L7185
                     |        |   5 |   184781.00       |              0.24  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4P).5s          | 5P     |   3 |   184951.76       |              0.09  |                                                         |      L7185
                     |        |   2 |   185003.52       |              0.10  |                                                         |      L7185
                     |        |   1 |   185061.51       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(2P).4p          | 3S*    |   1 |   185113.14       |              0.18  |  97                                                     |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(4D).4d          | 5G     |   2 |   186268.85       |              0.20  |                                                         |      L7185
                     |        |   3 |   186303.58       |              0.11  |                                                         |      L7185
                     |        |   4 |   186379.06       |              0.12  |                                                         |      L7185
                     |        |   5 |   186454.10       |              0.11  |                                                         |      L7185
                     |        |   6 |   186597.49       |              0.13  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4D).4d          | 5D     |   1 |   186711.92       |              0.14  |                                                         |      L7185
                     |        |   2 |   186791.91       |              0.10  |                                                         |      L7185
                     |        |   3 |   186883.11       |              0.10  |                                                         |      L7185
                     |        |   4 |   186998.82       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d4.(5D).4s.4p.(3P*) | 7P*    |   2 |   186741.4        |              0.3   |                                                         |      L7185
                     |        |   3 |   186892.4        |              0.3   |                                                         |      L7185
                     |        |   4 |   187091.3        |              0.3   |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4D).5s          | 5D     |   4 |   188013.51       |              0.09  |                                                         |      L7185
                     |        |   0 |   188109.42       |              0.10  |                                                         |      L7185
                     |        |   3 |   188109.74       |              0.09  |                                                         |      L7185
                     |        |   1 |   188131.84       |              0.10  |                                                         |      L7185
                     |        |   2 |   188142.78       |              0.09  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4D).4d          | 3G     |   3 |   188955.71       |              0.11  |                                                         |      L7185
                     |        |   4 |   189011.99       |              0.11  |                                                         |      L7185
                     |        |   5 |   189024.76       |              0.11  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4D).5s          | 3D     |   3 |   189679.21       |              0.10  |                                                         |      L7185
                     |        |   2 |   189784.65       |              0.10  |                                                         |      L7185
                     |        |   1 |   189796.14       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).5d          | 7D     |   1 |   190393.4        |              0.3   |                                                         |      L7185
                     |        |   2 |   190397.90       |              0.23  |                                                         |      L7185
                     |        |   3 |   190404.51       |              0.23  |                                                         |      L7185
                     |        |   4 |   190413.77       |              0.23  |                                                         |      L7185
                     |        |   5 |   190425.94       |              0.24  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).6s          | 7S     |   3 |   190918.36       |              0.23  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(c 2D).4p        | 3F*    |   2 |   191015.52       |              0.16  |  68                        :    22  3d5.(a 2D).4p  3F*  |      L11223
                     |        |   3 |   191118.96       |              0.14  |  67                        :    21  3d5.(a 2D).4p  3F*  |      L11223
                     |        |   4 |   191632.16       |              0.18  |  73                        :    23  3d5.(a 2D).4p  3F*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(6S).6s          | 5S     |   2 |   192007.10       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(c 2D).4p        | 3D*    |   1 |   192546.69       |              0.17  |  72                        :    22  3d5.(a 2D).4p  3D*  |      L11223
                     |        |   2 |   192875.99       |              0.14  |  67                        :    21  3d5.(a 2D).4p  3D*  |      L11223
                     |        |   3 |   193242.22       |              0.16  |  66                        :    20  3d5.(a 2D).4p  3D*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(c 2D).4p        | 1D*    |   2 |   193555.75       |              0.16  |  52                        :    17  3d5.(a 2D).4p  1D*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(6S).5d          | 5D     |   0 |   193595.45       |              0.12  |                                                         |      L7185
                     |        |   1 |   193599.73       |              0.11  |                                                         |      L7185
                     |        |   2 |   193606.13       |              0.10  |                                                         |      L7185
                     |        |   3 |   193611.12       |              0.12  |                                                         |      L7185
                     |        |   4 |   193611.46       |              0.19  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(c 2D).4p        | 1F*    |   3 |   194842.63       |              0.17  |  71                        :    22  3d5.(a 2D).4p  1F*  |      L11223
                     |        |     |                   |                    |                                                         |
3d5.(2I).5s          | 3I     |   7 |   196881.68       |              0.12  |                                                         |      L7185
                     |        |   6 |   196886.20       |              0.12  |                                                         |      L7185
                     |        |   5 |   196901.46       |              0.12  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4G).5p          | 5G*    |   2 |   198333.71       |              0.10  |                                                         |      L7185
                     |        |   6 |   198333.92       |              0.10  |                                                         |      L7185
                     |        |   5 |   198336.81       |              0.10  |                                                         |      L7185
                     |        |   3 |   198337.17       |              0.10  |                                                         |      L7185
                     |        |   4 |   198338.77       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).6p          | 7P*    |   2 |   198606.6        |              0.3   |                                                         |      L7185
                     |        |   3 |   198655.9        |              0.3   |                                                         |      L7185
                     |        |   4 |   198737.2        |              0.3   |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4G).5p          | 5H*    |   3 |   198658.96       |              0.11  |                                                         |      L7185
                     |        |   4 |   198717.71       |              0.10  |                                                         |      L7185
                     |        |   5 |   198774.09       |              0.10  |                                                         |      L7185
                     |        |   6 |   198821.58       |              0.10  |                                                         |      L7185
                     |        |   7 |   198848.60       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4G).5p          | 5F*    |   5 |   199139.93       |              0.10  |                                                         |      L7185
                     |        |   4 |   199212.86       |              0.10  |                                                         |      L7185
                     |        |   3 |   199262.55       |              0.10  |                                                         |      L7185
                     |        |   2 |   199300.28       |              0.10  |                                                         |      L7185
                     |        |   1 |   199328.09       |              0.11  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4G).5p          | 3F*    |   2 |   199577.81       |              0.11  |                                                         |      L7185
                     |        |   3 |   199595.45       |              0.11  |                                                         |      L7185
                     |        |   4 |   199603.75       |              0.11  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4G).5p          | 3H*    |   6 |   199635.07       |              0.12  |                                                         |      L7185
                     |        |   5 |   199660.99       |              0.11  |                                                         |      L7185
                     |        |   4 |   199700.93       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4F).4d          | 5H     |   3 |   199702.21       |              0.14  |                                                         |      L7185
                     |        |   4 |   199805.04       |              0.12  |                                                         |      L7185
                     |        |   5 |   199884.29       |              0.16  |                                                         |      L7185
                     |        |   6 |   199906.16       |              0.17  |                                                         |      L7185
                     |        |   7 |   200003.89       |              0.14  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4F).4d          | 5G     |   4 |   200325.73       |              0.13  |                                                         |      L7185
                     |        |   3 |   200384.47       |              0.12  |                                                         |      L7185
                     |        |   5 |   200395.48       |              0.12  |                                                         |      L7185
                     |        |   2 |   200438.30       |              0.14  |                                                         |      L7185
                     |        |   6 |   200656.19       |              0.13  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4G).5p          | 3G*    |   3 |   200505.09       |              0.11  |                                                         |      L7185
                     |        |   4 |   200514.61       |              0.11  |                                                         |      L7185
                     |        |   5 |   200524.29       |              0.11  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4P).5p          | 5D*    |   2 |   201164.38       |              0.10  |                                                         |      L7185
                     |        |   3 |   201166.56       |              0.10  |                                                         |      L7185
                     |        |   0 |   201170.25       |              0.11  |                                                         |      L7185
                     |        |   1 |   201178.15       |              0.12  |                                                         |      L7185
                     |        |   4 |   201207.42       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4P).5p          | 5S*    |   2 |   201293.91       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4F).5s          | 5F     |   5 |   201892.60       |              0.12  |                                                         |      L7185
                     |        |   4 |   201919.70       |              0.12  |                                                         |      L7185
                     |        |   3 |   202030.55       |              0.12  |                                                         |      L7185
                     |        |   2 |   202156.37       |              0.12  |                                                         |      L7185
                     |        |   1 |   202429.23       |              0.13  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4P).5p          | 5P*    |   3 |   202200.67       |              0.10  |                                                         |      L7185
                     |        |   2 |   202282.81       |              0.10  |                                                         |      L7185
                     |        |   1 |   202334.54       |              0.11  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4D).5p          | 5F*    |   1 |   204907.28       |              0.10  |                                                         |      L7185
                     |        |   2 |   204943.37       |              0.10  |                                                         |      L7185
                     |        |   3 |   205002.60       |              0.10  |                                                         |      L7185
                     |        |   4 |   205092.61       |              0.10  |                                                         |      L7185
                     |        |   5 |   205195.34       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4D).5p          | 5D*    |   4 |   205672.08       |              0.10  |                                                         |      L7185
                     |        |   1 |   205694.18       |              0.11  |                                                         |      L7185
                     |        |   3 |   205732.53       |              0.09  |                                                         |      L7185
                     |        |   2 |   205737.64       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4D).5p          | 3D*    |   3 |   206180.52       |              0.10  |                                                         |      L7185
                     |        |   2 |   206233.45       |              0.10  |                                                         |      L7185
                     |        |   1 |   206295.92       |              0.11  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4D).5p          | 3F*    |   4 |   206261.53       |              0.10  |                                                         |      L7185
                     |        |   2 |   206324.98       |              0.10  |                                                         |      L7185
                     |        |   3 |   206328.36       |              0.10  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).5f          | 7F*    |   6 |   207118.4        |              0.3   |                                                         |      L7185
                     |        |   5 |   207118.8        |              0.3   |                                                         |      L7185
                     |        |   4 |   207119.3        |              0.3   |                                                         |      L7185
                     |        |   3 |   207119.8        |              0.3   |                                                         |      L7185
                     |        |   2 |   207120.1        |              0.3   |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).5f          | 5F*    |   1 |   207252.6        |              0.4   |                                                         |      L7185
                     |        |   2 |   207258.00       |              0.11  |                                                         |      L7185
                     |        |   3 |   207263.23       |              0.16  |                                                         |      L7185
                     |        |   4 |   207268.37       |              0.18  |                                                         |      L7185
                     |        |   5 |   207273.33       |              0.19  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).5g          | 7G     |   5 |   207641.1        |              0.3   |                                                         |      L7185
                     |        |   7 |   207641.1        |              0.3   |                                                         |      L7185
                     |        |   4 |   207641.1        |              0.3   |                                                         |      L7185
                     |        |   6 |   207641.1        |              0.3   |                                                         |      L7185
                     |        |   3 |   207641.2        |              0.3   |                                                         |      L7185
                     |        |   2 |   207641.3        |              0.3   |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).5g          | 5G     |   5 |   207643.4        |              0.4   |                                                         |      L7185
                     |        |   4 |   207643.4        |              0.3   |                                                         |      L7185
                     |        |   6 |   207643.4        |              0.3   |                                                         |      L7185
                     |        |   2 |   207643.49       |              0.24  |                                                         |      L7185
                     |        |   3 |   207643.5        |              0.4   |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).6d          | 7D     |   1 |   210393.9        |              0.3   |                                                         |      L7185
                     |        |   2 |   210396.2        |              0.3   |                                                         |      L7185
                     |        |   3 |   210399.8        |              0.3   |                                                         |      L7185
                     |        |   4 |   210404.8        |              0.3   |                                                         |      L7185
                     |        |   5 |   210411.5        |              0.3   |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).7s          | 7S     |   3 |   210615.4        |              0.3   |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(2I).5p          | 3I*    |   7 |   213458.03       |              0.13  |                                                         |      L7185
                     |        |   6 |   213505.93       |              0.12  |                                                         |      L7185
                     |        |   5 |   213563.27       |              0.12  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(2I).5p          | 3H*    |   6 |   213974.60       |              0.12  |                                                         |      L7185
                     |        |   5 |   214010.52       |              0.12  |                                                         |      L7185
                     |        |   4 |   214047.58       |              0.12  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4F).5p          | 5G*    |   2 |   218860.76       |              0.14  |                                                         |      L7185
                     |        |   3 |   218923.31       |              0.12  |                                                         |      L7185
                     |        |   4 |   219004.67       |              0.12  |                                                         |      L7185
                     |        |   5 |   219093.01       |              0.12  |                                                         |      L7185
                     |        |   6 |   219162.56       |              0.12  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(4F).5p          | 5F*    |   5 |   219415.77       |              0.12  |                                                         |      L7185
                     |        |   4 |   219472.12       |              0.12  |                                                         |      L7185
                     |        |   3 |   219566.25       |              0.12  |                                                         |      L7185
                     |        |   2 |   219655.73       |              0.12  |                                                         |      L7185
                     |        |   1 |   219743.24       |              0.13  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).6g          | 7G     |   1 |   219739.9        |              0.7   |                                                         |      L7185
                     |        |   2 |   219739.9        |              0.7   |                                                         |      L7185
                     |        |   5 |   219739.9        |              0.6   |                                                         |      L7185
                     |        |   6 |   219739.9        |              0.6   |                                                         |      L7185
                     |        |   3 |   219739.9        |              0.7   |                                                         |      L7185
                     |        |   7 |   219739.9        |              0.5   |                                                         |      L7185
                     |        |   4 |   219739.9        |              0.6   |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).6g          | 5G     |   6 |   219741.97       |              0.20  |                                                         |      L7185
                     |        |   5 |   219742.03       |              0.19  |                                                         |      L7185
                     |        |   2 |   219742.2        |              0.4   |                                                         |      L7185
                     |        |   3 |   219742.27       |              0.13  |                                                         |      L7185
                     |        |   4 |   219742.28       |              0.17  |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
3d5.(6S).6h          | 7H*    |   6 |   219780.4        |              0.3   |                                                         |      L7185
                     |        |   8 |   219780.4        |              0.3   |                                                         |      L7185
                     |        |   5 |   219780.4        |              0.3   |                                                         |      L7185
                     |        |   2 |   219780.4        |              0.4   |                                                         |      L7185
                     |        |   7 |   219780.4        |              0.3   |                                                         |      L7185
                     |        |   3 |   219780.4        |              0.3   |                                                         |      L7185
                     |        |   4 |   219780.4        |              0.3   |                                                         |      L7185
                     |        |     |                   |                    |                                                         |
