3d10.4s                                     | 2S        | 1/2 |                    0     |    L14671
                                            |           |     |                          |           
3d10.4p                                     | 2P*       | 1/2 |               787410     |    L10390
                                            |           | 3/2 |              1604210     |    L11933
                                            |           |     |                          |           
3d10.4d                                     | 2D        | 3/2 |              2819600     |    L11159
                                            |           | 5/2 |              2993550     |    L10390
                                            |           |     |                          |           
3d10.4f                                     | 2F*       | 5/2 |              4293400     |    L10390
                                            |           | 7/2 |              4337200     |    L10390
                                            |           |     |                          |           
3d10.5s                                     | 2S        | 1/2 |              7804000     |    L10390
                                            |           |     |                          |           
