2s2.2p2                | 3P      |   0 |              0.000    |     L7288
                       |         |   1 |            113.178    |          
                       |         |   2 |            306.174    |          
                       |         |     |                       |           
2s2.2p2                | 1D      |   2 |          20273.27     |          
                       |         |     |                       |           
2s2.2p2                | 1S      |   0 |          43185.74     |          
                       |         |     |                       |           
2s.2p3                 | 5S*     |   2 |          60324.79     |          
                       |         |     |                       |           
2s.2p3                 | 3D*     |   3 |         120025.2      |          
                       |         |   2 |         120053.4      |          
                       |         |   1 |         120058.2      |          
                       |         |     |                       |           
2s.2p3                 | 3P*     |   2 |         142381.0      |          
                       |         |   1 |         142381.8      |          
                       |         |   0 |         142393.5      |          
                       |         |     |                       |           
2s.2p3                 | 1D*     |   2 |         187054.0      |          
                       |         |     |                       |           
2s.2p3                 | 3S*     |   1 |         197087.7      |          
                       |         |     |                       |           
2s.2p3                 | 1P*     |   1 |         210461.8      |          
                       |         |     |                       |           
2s2.2p.(2P*).3s        | 3P*     |   0 |         267258.71     |          
                       |         |   1 |         267377.11     |          
                       |         |   2 |         267634.00     |          
                       |         |     |                       |           
2s2.2p.(2P*).3s        | 1P*     |   1 |         273081.33     |          
                       |         |     |                       |           
2p4                    | 3P      |   2 |         283759.70     |          
                       |         |   1 |         283977.40     |          
                       |         |   0 |         284071.90     |          
                       |         |     |                       |           
2s2.2p.(2P*).3p        | 1P      |   1 |         290958.25     |          
                       |         |     |                       |           
2s2.2p.(2P*).3p        | 3D      |   1 |         293866.49     |          
                       |         |   2 |         294002.86     |          
                       |         |   3 |         294223.07     |          
                       |         |     |                       |           
2s2.2p.(2P*).3p        | 3S      |   1 |         297558.66     |          
                       |         |     |                       |           
2p4                    | 1D      |   2 |         298294.0      |          
                       |         |     |                       |           
2s2.2p.(2P*).3p        | 3P      |   0 |         300229.93     |          
                       |         |   1 |         300311.96     |          
                       |         |   2 |         300442.55     |          
                       |         |     |                       |           
2s2.2p.(2P*).3p        | 1D      |   2 |         306586.08     |          
                       |         |     |                       |           
2s2.2p.(2P*).3p        | 1S      |   0 |         313802.77     |          
                       |         |     |                       |           
2s2.2p.(2P*).3d        | 3F*     |   2 |         324464.88     |          
                       |         |   3 |         324660.80     |          
                       |         |     |                       |           
2s2.2p.(2P*).3d        | 1D*     |   2 |         324735.65     |          
                       |         |     |                       |           
2s2.2p.(2P*).3d        | 3F*     |   4 |         324839.03     |          
                       |         |     |                       |           
2s2.2p.(2P*).3d        | 3D*     |   1 |         327229.25     |          
                       |         |   2 |         327278.30     |          
                       |         |   3 |         327352.17     |          
                       |         |     |                       |           
2s2.2p.(2P*).3d        | 3P*     |   2 |         329469.80     |          
                       |         |   1 |         329583.89     |          
                       |         |   0 |         329645.14     |          
                       |         |     |                       |           
2s2.2p.(2P*).3d        | 1F*     |   3 |         331821.44     |          
                       |         |     |                       |           
2s2.2p.(2P*).3d        | 1P*     |   1 |         332778.94     |          
                       |         |     |                       |           
2s.2p2.(4P).3s         | 5P      |   1 |         338577.25     |          
                       |         |   2 |         338701.98     |          
                       |         |   3 |         338863.03     |          
                       |         |     |                       |           
2p4                    | 1S      |   0 |         343306.3      |          
                       |         |     |                       |           
2s.2p2.(4P).3s         | 3P      |   0 |         350024.49     |          
                       |         |   1 |         350124.45     |          
                       |         |   2 |         350298.38     |          
                       |         |     |                       |           
2s2.2p.(2P*).4s        | 3P*     |   0 |         356736.30     |          
                       |         |   1 |         356844.98     |          
                       |         |   2 |         357117.01     |          
                       |         |     |                       |           
2s2.2p.(2P*).4s        | 1P*     |   1 |         358668.90     |          
                       |         |     |                       |           
2s.2p2.(4P).3p         | 3S*     |   1 |         363263.38     |          
                       |         |     |                       |           
2s.2p2.(4P).3p         | 5D*     |   0 |         365527.08     |          
                       |         |   1 |         365561.95     |          
                       |         |   2 |         365630.40     |          
                       |         |     |                       |           
2s2.2p.(2P*).4p        | 1P      |   1 |         365726.76     |          
                       |         |     |                       |           
2s.2p2.(4P).3p         | 5D*     |   3 |         365730.68     |          
                       |         |   4 |         365857.89     |          
                       |         |     |                       |           
2s2.2p.(2P*).4p        | 3D      |   1 |         366488.45     |          
                       |         |   2 |         366595.76     |          
                       |         |   3 |         366802.62     |          
                       |         |     |                       |           
2s2.2p.(2P*).4p        | 3S      |   1 |         367953.90     |          
                       |         |     |                       |           
2s.2p2.(4P).3p         | 5P*     |   1 |         368538.65     |          
                       |         |   2 |         368595.93     |          
                       |         |   3 |         368697.00     |          
                       |         |     |                       |           
2s2.2p.(2P*).4p        | 3P      |   0 |         370329.18     |          
                       |         |   1 |         370418.32     |          
                       |         |   2 |         370526.49     |          
                       |         |     |                       |           
2s2.2p.(2P*).4p        | 1D      |   2 |         370902.22     |          
                       |         |     |                       |           
2s.2p2.(4P).3p         | 3D*     |   1 |         374571.64     |          
                       |         |   2 |         374663.52     |          
                       |         |   3 |         374795.14     |          
                       |         |     |                       |           
2s.2p2.(4P).3p         | 5S*     |   2 |         376079.92     |          
                       |         |     |                       |           
2s2.2p.(2P*).4d        | 3F*     |   2 |         377385.58     |          
                       |         |   3 |         377562.31     |          
                       |         |     |                       |           
2s2.2p.(2P*).4d        | 1D*     |   2 |         377686.83     |          
                       |         |     |                       |           
2s2.2p.(2P*).4d        | 3F*     |   4 |         377748.57     |          
                       |         |     |                       |           
2s.2p2.(4P).3p         | 3P*     |   2 |         378405.68     |          
                       |         |   1 |         378417.84     |          
                       |         |   0 |         378435.16     |          
                       |         |     |                       |           
2s2.2p.(2P*).4d        | 3D*     |   1 |         379227.15     |          
                       |         |   2 |         379293.03     |          
                       |         |   3 |         379356.75     |          
                       |         |     |                       |           
