5p6.5d                | 2D     | 3/2 |             0.00    |       L3974
                      |        | 5/2 |          1603.23    |            
                      |        |     |                     |             
5p6.4f                | 2F*    | 5/2 |          7195.14    |            
                      |        | 7/2 |          8695.41    |            
                      |        |     |                     |             
5p6.6s                | 2S     | 1/2 |         13591.14    |            
                      |        |     |                     |             
5p6.6p                | 2P*    | 1/2 |         42015.04    |            
                      |        | 3/2 |         45110.94    |            
                      |        |     |                     |             
5p6.7s                | 2S     | 1/2 |         82347.28    |            
                      |        |     |                     |             
5p6.6d                | 2D     | 3/2 |         82380.76    |            
                      |        | 5/2 |         82814.27    |            
                      |        |     |                     |             
5p6.5f                | 2F*    | 5/2 |         92454.54    |            
                      |        | 7/2 |         92534.73    |            
                      |        |     |                     |             
5p6.7p                | 2P*    | 1/2 |         93232.39    |            
                      |        | 3/2 |         94461.44    |            
                      |        |     |                     |             
5p6.8s                | 2S     | 1/2 |        110209.57    |            
                      |        |     |                     |             
5p6.7d                | 2D     | 3/2 |        110534.20    |            
                      |        | 5/2 |        110738.31    |            
                      |        |     |                     |             
5p6.5g                | 2G     | 7/2 |        114754.90    |            
                      |        | 9/2 |        114755.34    |            
                      |        |     |                     |             
5p6.6f                | 2F*    | 5/2 |        114889.80    |            
                      |        | 7/2 |        114938.90    |            
                      |        |     |                     |             
5p6.8p                | 2P*    | 1/2 |        115602.26    |            
                      |        | 3/2 |        116225.92    |            
                      |        |     |                     |             
5p6.9s                | 2S     | 1/2 |        124504.10    |            
                      |        |     |                     |             
5p6.8d                | 2D     | 3/2 |        124742.24    |            
                      |        | 5/2 |        124856.08    |            
                      |        |     |                     |             
5p6.6g                | 2G     | 7/2 |        126952.47    |            
                      |        | 9/2 |        126953.16    |            
                      |        |     |                     |             
5p6.7f                | 2F*    | 5/2 |        127042.58    |            
                      |        | 7/2 |        127075.60    |            
                      |        |     |                     |             
5p6.9p                | 2P*    | 1/2 |        127548.93    |            
                      |        | 3/2 |        127935.04    |            
                      |        |     |                     |             
5p6.10s               | 2S     | 1/2 |        132840.41    |            
                      |        |     |                     |             
5p6.9d                | 2D     | 3/2 |        133006.65    |            
                      |        | 5/2 |        133076.90    |            
                      |        |     |                     |             
5p6.7g                | 2G     | 7/2 |        134318.02    |            
                      |        | 9/2 |        134319.39    |            
                      |        |     |                     |             
5p6.8f                | 2F*    | 5/2 |        134373.83    |            
                      |        | 7/2 |        134399.63    |            
                      |        |     |                     |             
5p6.8g                | 2G     | 7/2 |        139100.48    |            
                      |        | 9/2 |        139101.70    |            
