3s2.3p3            | 2P*      | 3/2 |                   0     |        L14671
                   |          |     |                         |               
3s2.3p2.(3P<0>).3d | (0,3/2)  | 3/2 |             1852600     | L12366,L15244
                   |          |     |                         |               
