3d4                 | 5D     |   0 |                 0.0    |      L7185
3d3.(4P).4s         | 3P     |   2 |            213649.2    |           
                    |        |     |                        |            
3d3.(2P).4s         | 3P     |   2 |            214525.8    |           
                    |        |   1 |            214611.4    |           
                    |        |     |                        |            
3d3.(2D2).4s        | 3D     |   1 |            215782.6    |           
                    |        |   3 |            216538.1    |           
                    |        |   2 |            216592.7    |           
                    |        |     |                        |            
3d3.(2H).4s         | 3H     |   4 |            216779.1    |           
                    |        |   5 |            216860.4    |           
                    |        |   6 |            217122.5    |           
                    |        |     |                        |            
3d3.(2P).4s         | 1P     |   1 |            219486.9    |           
                    |        |     |                        |            
3d3.(2D2).4s        | 1D     |   2 |            220621.0    |           
                    |        |     |                        |            
3d3.(2H).4s         | 1H     |   5 |            221305.2    |           
                    |        |     |                        |            
3d3.(2F).4s         | 3F     |   4 |            233633.6    |           
                    |        |   3 |            233848.9    |           
                    |        |   2 |            234027.4    |           
                    |        |     |                        |            
3d3.(2F).4s         | 1F     |   3 |            237729.6    |           
                    |        |     |                        |            
3d3.(4F).4p         | 5G*    |   2 |            254803.3    |           
                    |        |   3 |            255399.2    |           
                    |        |   4 |            256177.9    |           
                    |        |   5 |            257138.0    |           
                    |        |     |                        |            
3d3.(4F).4p         | *      |   1 |            257742.3    |           
                    |        |     |                        |            
3d3.(4F).4p         | 5D*    |   2 |            258128.5    |           
                    |        |     |                        |            
3d3.(4F).4p         | 5G*    |   6 |            258297.4    |           
                    |        |     |                        |            
3d3.(2D1).4s        | 3D     |   3 |            258434.1    |           
                    |        |     |                        |            
3d3.(4F).4p         | 5D*    |   0 |            258619.5    |           
                    |        |     |                        |            
3d3.(2D1).4s        | 3D     |   2 |            258628.5    |           
                    |        |     |                        |            
3d3.(4F).4p         | 5D*    |   3 |            258680.0    |           
                    |        |     |                        |            
3d3.(2D1).4s        | 3D     |   1 |            258769.5    |           
                    |        |     |                        |            
3d3.(4F).4p         | 5D*    |   1 |            258891.5    |           
                    |        |   4 |            259344.8    |           
                    |        |     |                        |            
3d3.(4F).4p         | 5F*    |   2 |            259376.1    |           
                    |        |   3 |            259954.7    |           
                    |        |     |                        |            
3d3.(4F).4p         | 3D*    |   1 |            259995.2    |           
                    |        |   2 |            260411.4    |           
                    |        |     |                        |            
3d3.(4F).4p         | 5F*    |   4 |            260521.0    |           
                    |        |   5 |            261051.9    |           
                    |        |     |                        |            
3d3.(4F).4p         | 3D*    |   3 |            261179.6    |           
                    |        |     |                        |            
3d3.(2D1).4s        | 1D     |   2 |            262509.3    |           
                    |        |     |                        |            
3d3.(4F).4p         | 3G*    |   3 |            263898.6    |           
                    |        |   4 |            264434.2    |           
                    |        |   5 |            265112.6    |           
                    |        |     |                        |            
3d3.(4F).4p         | 3F*    |   2 |            266612.8    |           
                    |        |   3 |            267240.1    |           
                    |        |   4 |            267928.6    |           
                    |        |     |                        |            
3d3.(4P).4p         | 5P*    |   1 |            273643.1    |           
                    |        |   2 |            274136.1    |           
                    |        |     |                        |            
3d3.(4P).4p         | 5D*    |   0 |            274753.3    |           
                    |        |     |                        |            
3d3.(4P).4p         | 5P*    |   3 |            274930.3    |           
                    |        |     |                        |            
3d3.(4P).4p         | 5D*    |   1 |            275146.6    |           
                    |        |     |                        |            
3d3.(4P).4p         | 3P*    |   2 |            275374.3    |           
                    |        |     |                        |            
3d3.(2G).4p         | 3H*    |   4 |            276429.7    |           
                    |        |     |                        |            
3d3.(4P).4p         | 3P*    |   0 |            276434.9    |           
                    |        |     |                        |            
3d3.(4P).4p         | 5D*    |   2 |            276759.2    |           
                    |        |     |                        |            
3d3.(4P).4p         | 3P*    |   1 |            276765.9    |           
                    |        |     |                        |            
3d3.(4P).4p         | 5D*    |   3 |            277068.5    |           
                    |        |     |                        |            
3d3.(2G).4p         | 3H*    |   5 |            277292.7    |           
                    |        |     |                        |            
3d3.(4P).4p         | 5D*    |   4 |            278075.8    |           
                    |        |     |                        |            
3d3.(2G).4p         | 3H*    |   6 |            278650.7    |           
                    |        |     |                        |            
3d3.(2G).4p         | 3G*    |   3 |            278794.2    |           
                    |        |   4 |            279502.6    |           
                    |        |   5 |            280039.6    |           
                    |        |     |                        |            
3d3.(2G).4p         | 3F*    |   4 |            280367.2    |           
                    |        |   2 |            280539.7    |           
                    |        |   3 |            280832.2    |           
                    |        |     |                        |            
3d3.(2P).4p         | 3P*    |   1 |            281944.9    |           
                    |        |     |                        |            
3d3.(2G).4p         | 1G*    |   4 |            282038.1    |           
                    |        |     |                        |            
3d3.(2P).4p         | 3P*    |   0 |            282234.5    |           
                    |        |     |                        |            
3d3.(4P).4p         | *      |   2 |            282423.5    |           
                    |        |     |                        |            
3d3.(2G).4p         | 1F*    |   3 |            282571.6    |           
                    |        |     |                        |            
3d3.(4P).4p         | 5S*    |   2 |            282604.8    |           
                    |        |     |                        |            
3d3.(2G).4p         | 1H*    |   5 |            282871.9    |           
                    |        |     |                        |            
3d3.(2P).4p         | *      |   2 |            283686.3    |           
                    |        |     |                        |            
3d3.(2P).4p         | 3D*    |   1 |            283754.0    |           
                    |        |     |                        |            
3d3.(2H).4p         | 3H*    |   4 |            284690.3    |           
                    |        |   5 |            284790.8    |           
                    |        |     |                        |            
3d3.(2P).4p         | 3D*    |   2 |            284911.2    |           
                    |        |     |                        |            
3d3.(2H).4p         | 3H*    |   6 |            285196.1    |           
                    |        |     |                        |            
3d3.(2P).4p         | 3D*    |   3 |            285474.0    |           
                    |        |     |                        |            
3d3.(2D2).4p        | 1P*    |   1 |            285961.7    |           
                    |        |     |                        |            
3d3.(2D2).4p        | 3F*    |   2 |            286154.9    |           
                    |        |     |                        |            
3d3.(2P).4p         | 3S*    |   1 |            286187.7    |           
                    |        |     |                        |            
3d3.(4P).4p         | 3D*    |   3 |            286431.3    |           
                    |        |   1 |            286855.3    |           
                    |        |   2 |            286862.7    |           
                    |        |     |                        |            
3d3.(2P).4p         | *      |   3 |            287109.6    |           
                    |        |     |                        |            
3d3.(2H).4p         | 3I*    |   5 |            287440.5    |           
                    |        |     |                        |            
3d3.(2D2).4p        | 3F*    |   4 |            287620.2    |           
                    |        |     |                        |            
3d3.(2H).4p         | 3I*    |   6 |            288167.2    |           
                    |        |     |                        |            
3d3.(2D2).4p        | 3D*    |   1 |            288669.8    |           
                    |        |     |                        |            
3d3.(2H).4p         | 3I*    |   7 |            289171.9    |           
                    |        |     |                        |            
3d3.(2D2).4p        | 3D*    |   2 |            289389.7    |           
                    |        |     |                        |            
3d3.(2H).4p         | 1G*    |   4 |            289545.9    |           
                    |        |     |                        |            
3d3.(2D2).4p        | 3D*    |   3 |            289913.0    |           
                    |        |     |                        |            
3d3.(2H).4p         | 1H*    |   5 |            290099.1    |           
                    |        |     |                        |            
3d3.(2P).4p         | 3P*    |   2 |            290407.7    |           
                    |        |     |                        |            
3d3.(2D2).4p        | 3P*    |   1 |            290583.7    |           
                    |        |   0 |            290903.4    |           
                    |        |     |                        |            
3d3.(2D2).4p        | 1F*    |   3 |            291231.4    |           
                    |        |     |                        |            
3d3.(2H).4p         | 3G*    |   5 |            292287.6    |           
                    |        |     |                        |            
3d3.(2H).4p         | 1I*    |   6 |            292365.9    |           
                    |        |     |                        |            
3d3.(2H).4p         | 3G*    |   4 |            292430.7    |           
                    |        |   3 |            292513.2    |           
                    |        |     |                        |            
3d3.(4P).4p         | 3S*    |   1 |            294644.0    |           
                    |        |     |                        |            
3d3.(2D2).4p        | 1D*    |   2 |            295716.4    |           
                    |        |     |                        |            
3d3.(2P).4p         | 1P*    |   1 |            295973.2    |           
                    |        |     |                        |            
3d3.(2F).4p         | 3F*    |   2 |            302292.7    |           
                    |        |   3 |            302377.1    |           
                    |        |   4 |            302602.5    |           
                    |        |     |                        |            
3d3.(2F).4p         | 3G*    |   3 |            306193.9    |           
                    |        |   4 |            306622.8    |           
                    |        |   5 |            307064.4    |           
                    |        |     |                        |            
3d3.(2F).4p         | 3D*    |   3 |            307288.7    |           
                    |        |     |                        |            
3d3.(2F).4p         | 1D*    |   2 |            307644.4    |           
                    |        |     |                        |            
3d3.(2F).4p         | 3D*    |   2 |            308165.0    |           
                    |        |   1 |            308671.5    |           
                    |        |     |                        |            
3d3.(2F).4p         | 1G*    |   4 |            311180.9    |           
                    |        |     |                        |            
3d3.(2F).4p         | 1F*    |   3 |            311538.7    |           
                    |        |     |                        |            
3d3.(2D1).4p        | 3D*    |   1 |            327533.8    |           
                    |        |   2 |            327605.4    |           
                    |        |   3 |            327924.4    |           
                    |        |     |                        |            
3d3.(2D1).4p        | 1D*    |   2 |            329848.6    |           
                    |        |     |                        |            
3d3.(2D1).4p        | 3F*    |   2 |            331333.8    |           
                    |        |   3 |            331367.0    |           
                    |        |   4 |            332017.3    |           
                    |        |     |                        |            
3d3.(2D1).4p        | 3P*    |   2 |            334509.1    |           
                    |        |   1 |            335267.8    |           
                    |        |   0 |            335642.7    |           
                    |        |     |                        |            
3d3.(2D1).4p        | 1F*    |   3 |            335947.4    |           
                    |        |     |                        |            
3d3.(2D1).4p        | 1P*    |   1 |            342462.2    |           
