1s              | 2S     |  1/2 |                  0.0000    |          
                |        |      |                            |           
2p              | 2P*    |  1/2 |           (8238933.4400)   |          
                |        |      |                            |           
2s              | 2S     |  1/2 |           (8239096.5000)   |          
                |        |      |                            |           
2p              | 2P*    |  3/2 |           (8242606.0500)   |          
                |        |      |                            |           
3p              | 2P*    |  1/2 |           (9765974.6100)   |          
                |        |      |                            |           
3s              | 2S     |  1/2 |           (9766023.3900)   |          
                |        |      |                            |           
3d              | 2D     |  3/2 |           (9767061.0483)   |          
                |        |      |                            |           
3p              | 2P*    |  3/2 |           (9767062.8900)   |          
                |        |      |                            |           
3d              | 2D     |  5/2 |           (9767422.9278)   |          
                |        |      |                            |           
4p              | 2P*    |  1/2 |          (10300289.6100)   |          
                |        |      |                            |           
4s              | 2S     |  1/2 |          (10300310.2600)   |          
                |        |      |                            |           
4d              | 2D     |  3/2 |          (10300747.8910)   |          
                |        |      |                            |           
4p              | 2P*    |  3/2 |          (10300748.6800)   |          
                |        |      |                            |           
4f              | 2F*    |  5/2 |          (10300900.3010)   |          
                |        |      |                            |           
4d              | 2D     |  5/2 |          (10300900.5760)   |          
                |        |      |                            |           
4f              | 2F*    |  7/2 |          (10300976.5970)   |          
                |        |      |                            |           
5p              | 2P*    |  1/2 |          (10547537.3580)   |          
                |        |      |                            |           
5s              | 2S     |  1/2 |          (10547547.9490)   |          
                |        |      |                            |           
5d              | 2D     |  3/2 |          (10547771.9660)   |          
                |        |      |                            |           
5p              | 2P*    |  3/2 |          (10547772.3730)   |          
                |        |      |                            |           
5f              | 2F*    |  5/2 |          (10547850.0000)   |          
                |        |      |                            |           
5d              | 2D     |  5/2 |          (10547850.1420)   |          
                |        |      |                            |           
5g              | 2G     |  7/2 |          (10547888.9916)   |          
                |        |      |                            |           
5f              | 2F*    |  7/2 |          (10547889.0660)   |          
                |        |      |                            |           
5g              | 2G     |  9/2 |          (10547912.4255)   |          
                |        |      |                            |           
6p              | 2P*    |  1/2 |          (10681818.1710)   |          
                |        |      |                            |           
6s              | 2S     |  1/2 |          (10681824.3040)   |          
                |        |      |                            |           
6d              | 2D     |  3/2 |          (10681953.9230)   |          
                |        |      |                            |           
6p              | 2P*    |  3/2 |          (10681954.1600)   |          
                |        |      |                            |           
6f              | 2F*    |  5/2 |          (10681999.0800)   |          
                |        |      |                            |           
6d              | 2D     |  5/2 |          (10681999.1630)   |          
                |        |      |                            |           
6g              | 2G     |  7/2 |          (10682021.6452)   |          
                |        |      |                            |           
6f              | 2F*    |  7/2 |          (10682021.6880)   |          
                |        |      |                            |           
6h              | 2H*    |  9/2 |          (10682035.1805)   |          
                |        |      |                            |           
6g              | 2G     |  9/2 |          (10682035.2070)   |          
                |        |      |                            |           
6h              | 2H*    | 11/2 |          (10682044.2205)   |          
                |        |      |                            |           
7p              | 2P*    |  1/2 |          (10762772.9590)   |          
                |        |      |                            |           
7s              | 2S     |  1/2 |          (10762776.8230)   |          
                |        |      |                            |           
7d              | 2D     |  3/2 |          (10762858.4390)   |          
                |        |      |                            |           
7p              | 2P*    |  3/2 |          (10762858.5890)   |          
                |        |      |                            |           
7f              | 2F*    |  5/2 |          (10762886.8750)   |          
                |        |      |                            |           
7d              | 2D     |  5/2 |          (10762886.9270)   |          
                |        |      |                            |           
7g              | 2G     |  7/2 |          (10762901.0852)   |          
                |        |      |                            |           
7f              | 2F*    |  7/2 |          (10762901.1120)   |          
                |        |      |                            |           
7h              | 2H*    |  9/2 |          (10762909.6089)   |          
                |        |      |                            |           
7g              | 2G     |  9/2 |          (10762909.6257)   |          
                |        |      |                            |           
7i              | 2I     | 11/2 |          (10762915.2906)   |          
                |        |      |                            |           
7h              | 2H*    | 11/2 |          (10762915.3019)   |          
                |        |      |                            |           
7i              | 2I     | 13/2 |          (10762919.3567)   |          
                |        |      |                            |           
8p              | 2P*    |  1/2 |          (10815309.4750)   |          
                |        |      |                            |           
8s              | 2S     |  1/2 |          (10815312.0640)   |          
                |        |      |                            |           
8d              | 2D     |  3/2 |          (10815366.7350)   |          
                |        |      |                            |           
8p              | 2P*    |  3/2 |          (10815366.8370)   |          
                |        |      |                            |           
8f              | 2F*    |  5/2 |          (10815385.7850)   |          
                |        |      |                            |           
8d              | 2D     |  5/2 |          (10815385.8200)   |          
                |        |      |                            |           
8g              | 2G     |  7/2 |          (10815395.3047)   |          
                |        |      |                            |           
8f              | 2F*    |  7/2 |          (10815395.3230)   |          
                |        |      |                            |           
8h              | 2H*    |  9/2 |          (10815401.0149)   |          
                |        |      |                            |           
8g              | 2G     |  9/2 |          (10815401.0262)   |          
                |        |      |                            |           
8i              | 2I     | 11/2 |          (10815404.8212)   |          
                |        |      |                            |           
8h              | 2H*    | 11/2 |          (10815404.8288)   |          
                |        |      |                            |           
8k              | 2K*    | 13/2 |          (10815407.5397)   |          
                |        |      |                            |           
8i              | 2I     | 13/2 |          (10815407.5453)   |          
