2p6.3s                     | 2S        | 1/2 |                 0     |    L12180
                           |           |     |                       |           
2p6.3p                     | 2P*       | 1/2 |            364657     |          
                           |           | 3/2 |            415258     |          
                           |           |     |                       |           
2p6.3d                     | 2D        | 3/2 |            906815     |          
                           |           | 5/2 |            915386     |          
                           |           |     |                       |           
2p6.4s                     | 2S        | 1/2 |           3037450     |          
                           |           |     |                       |           
2p6.4p                     | 2P*       | 1/2 |           3184600     |          
                           |           | 3/2 |           3204700     |          
                           |           |     |                       |           
2p6.4d                     | 2D        | 3/2 |           3387400     |          
                           |           | 5/2 |           3391200     |          
                           |           |     |                       |           
2p6.4f                     | 2F*       | 5/2 |           3476200     |          
                           |           | 7/2 |           3477700     |          
                           |           |     |                       |           
2p6.5p                     | 2P*       | 1/2 |           4425600     |          
                           |           | 3/2 |           4435600     |          
                           |           |     |                       |           
2p6.5d                     | 2D        | 3/2 |           4524100     |          
                           |           | 5/2 |           4526100     |          
                           |           |     |                       |           
2p6.5f                     | 2F*       | 5/2 |           4568700     |          
                           |           | 7/2 |           4569500     |          
                           |           |     |                       |           
2p6.5g                     | 2G        | 7/2 |           4574200     |          
                           |           | 9/2 |           4574800     |          
                           |           |     |                       |           
2p6.6d                     | 2D        | 3/2 |           5136600     |          
                           |           | 5/2 |           5137800     |          
                           |           |     |                       |           
2p6.6f                     | 2F*       | 5/2 |           5162100     |          
                           |           | 7/2 |           5163500     |          
                           |           |     |                       |           
2p6.7f                     | 2F*       | 5/2 |           5520200     |          
                           |           | 7/2 |           5521800     |          
