3s2.3p              | 2P*    |  1/2 |                0.00    |     L7147
                    |        |  3/2 |              559.14    |          
                    |        |      |                        |           
3s.3p2              | 4P     |  1/2 |            56921.67    |          
                    |        |  3/2 |            57125.98    |          
                    |        |  5/2 |            57454.00    |          
                    |        |      |                        |           
3s.3p2              | 2D     |  3/2 |            74916.85    |          
                    |        |  5/2 |            74945.86    |          
                    |        |      |                        |           
3s.3p2              | 2S     |  1/2 |           100200.44    |          
                    |        |      |                        |           
3s.3p2              | 2P     |  1/2 |           109037.25    |          
                    |        |  3/2 |           109412.98    |          
                    |        |      |                        |           
3s2.3d              | 2D     |  3/2 |           116874.56    |          
                    |        |  5/2 |           116885.87    |          
                    |        |      |                        |           
3s2.4s              | 2S     |  1/2 |           117835.95    |          
                    |        |      |                        |           
3s2.4p              | 2P*    |  1/2 |           141376.91    |          
                    |        |  3/2 |           141513.63    |          
                    |        |      |                        |           
3s.3p.(3P*).3d      | 2D*    |  3/2 |           147323.19    |          
                    |        |  5/2 |           147385.26    |          
                    |        |      |                        |           
3s.3p.(3P*).3d      | 4F*    |  3/2 |           159124.77    |          
                    |        |  5/2 |           159238.72    |          
                    |        |  7/2 |           159401.12    |          
                    |        |  9/2 |           159613.67    |          
                    |        |      |                        |           
3p3                 | 4S*    |  3/2 |           159715.35    |          
                    |        |      |                        |           
3p3                 | 2P*    |  3/2 |           170110.47    |          
                    |        |  1/2 |           170170.65    |          
                    |        |      |                        |           
3s2.4d              | 2D     |  5/2 |           172429.81    |          
                    |        |  3/2 |           172430.49    |          
                    |        |      |                        |           
3s.3p.(3P*).3d      | 4P*    |  5/2 |           173813.17    |          
                    |        |  3/2 |           173985.69    |          
                    |        |  1/2 |           174106.20    |          
                    |        |      |                        |           
3s.3p.(3P*).3d      | 4D*    |  1/2 |           175259.73    |          
                    |        |  3/2 |           175314.07    |          
                    |        |  5/2 |           175376.40    |          
                    |        |  7/2 |           175425.36    |          
                    |        |      |                        |           
3s2.5s              | 2S     |  1/2 |           176042.87    |          
                    |        |      |                        |           
3s2.4f              | 2F*    |  5/2 |           178655.23    |          
                    |        |  7/2 |           178655.78    |          
                    |        |      |                        |           
3s.3p.(3P*).4s      | 4P*    |  1/2 |           184453.79    |          
                    |        |  3/2 |           184639.75    |          
                    |        |      |                        |           
3s2.5p              | 2P*    |  1/2 |           184740.77    |          
                    |        |  3/2 |           184858.12    |          
                    |        |      |                        |           
3s.3p.(3P*).4s      | 4P*    |  5/2 |           185045.62    |          
                    |        |      |                        |           
3p3                 | 2D*    |  5/2 |           185074.34    |          
