0 0 1.00e+03 2.00e+03 4.00e+03 8.00e+03 1.00e+04 2.00e+04 4.00e+04 8.00e+04 1.00e+05 2.00e+05 4.00e+05
1 2 2.66e-01 2.86e-01 2.99e-01 3.10e-01 3.14e-01 3.29e-01 3.50e-01 3.85e-01 4.00e-01 4.45e-01 4.73e-01
1 3 2.83e-01 2.87e-01 2.97e-01 3.29e-01 3.46e-01 4.07e-01 4.82e-01 5.94e-01 6.44e-01 8.47e-01 1.11e+00
1 4 2.91e-01 3.35e-01 3.27e-01 2.68e-01 2.46e-01 1.86e-01 1.41e-01 1.08e-01 9.99e-02 8.00e-02 6.49e-02
1 5 2.22e-01 2.26e-01 1.99e-01 1.52e-01 1.37e-01 1.01e-01 7.49e-02 5.60e-02 5.13e-02 4.00e-02 3.22e-02
2 3 1.37e-01 1.42e-01 1.48e-01 1.65e-01 1.73e-01 2.03e-01 2.40e-01 2.96e-01 3.21e-01 4.22e-01 5.52e-01
2 4 1.00e-01 1.08e-01 1.01e-01 7.93e-02 7.20e-02 5.28e-02 3.84e-02 2.77e-02 2.50e-02 1.86e-02 1.39e-02
2 5 1.31e-01 1.39e-01 1.26e-01 9.86e-02 8.96e-02 6.67e-02 5.01e-02 3.81e-02 3.52e-02 2.80e-02 2.26e-02
3 4 2.61e-02 2.33e-02 1.97e-02 1.88e-02 2.03e-02 2.65e-02 2.61e-02 1.94e-02 1.69e-02 1.05e-02 6.23e-03
3 5 1.74e-02 1.60e-02 1.37e-02 1.32e-02 1.43e-02 1.90e-02 1.86e-02 1.37e-02 1.20e-02 7.35e-03 4.33e-03
4 5 5.64e+00 5.93e+00 6.22e+00 6.41e+00 6.43e+00 6.01e+00 4.73e+00 3.25e+00 2.83e+00 1.82e+00 1.19e+00
*** Ne III collision strengths data
*** T_UNIT K
*** ATOM neon
*** SPECTRUM 2
*** N_LEVELS 5
*** GSCONFIG p5
*** SOURCE1 McLaughlin et al. 2011, PACS, 44, 
*** NOTE1 All collision strengths
