0 0 3.300e+00 5.500e+00
1 2 2.170e+00 2.170e+00
1 3 4.430e-01 4.430e-01
1 4 2.144e+00 2.144e+00
1 5 2.533e-01 2.533e-01
2 3 9.330e-01 9.330e-01
2 4 1.287e+00 1.287e+00
2 5 1.520e-01 1.520e-01
3 4 4.288e-01 4.288e-01
3 5 0.000e+00 0.000e+00
4 5 1.150e+00 1.150e+00
*** Cl II collision strengths
*** T_UNIT log(K)
*** ATOM chlorine
*** SPECTRUM 2
*** N_LEVELS 5
*** GSCONFIG p4
*** SOURCE1 Mendoza 1983, IAUS 103 "Planetary Nebulae", 143
*** NOTE1 Collision strengths
