0 0 3.000e+00 3.200e+00 3.400e+00 3.600e+00 3.800e+00 4.000e+00 4.200e+00 4.400e+00 4.600e+00 4.800e+00 5.000e+00
1 2 2.414e-01 2.565e-01 2.597e-01 2.633e-01 2.858e-01 3.366e-01 3.952e-01 4.333e-01 4.476e-01 4.488e-01 4.396e-01
1 3 1.787e-01 1.795e-01 1.690e-01 1.688e-01 2.115e-01 3.005e-01 3.879e-01 4.303e-01 4.307e-01 4.132e-01 3.873e-01
1 4 8.180e-02 8.160e-02 8.330e-02 8.640e-02 9.040e-02 9.520e-02 1.012e-01 1.082e-01 1.148e-01 1.186e-01 1.183e-01
1 5 2.220e-02 2.390e-02 2.470e-02 2.400e-02 2.230e-02 2.050e-02 1.950e-02 1.890e-02 1.860e-02 1.810e-02 1.740e-02
2 3 7.038e-01 7.245e-01 7.049e-01 7.086e-01 8.298e-01 1.079e+00 1.324e+00 1.446e+00 1.456e+00 1.420e+00 1.357e+00
2 4 2.454e-01 2.448e-01 2.499e-01 2.592e-01 2.712e-01 2.856e-01 3.035e-01 3.246e-01 3.443e-01 3.557e-01 3.550e-01
2 5 6.660e-02 7.170e-02 7.420e-02 7.210e-02 6.690e-02 6.160e-02 5.840e-02 5.680e-02 5.570e-02 5.420e-02 5.210e-02
3 4 4.090e-01 4.080e-01 4.164e-01 4.320e-01 4.519e-01 4.759e-01 5.058e-01 5.411e-01 5.739e-01 5.928e-01 5.917e-01
3 5 1.110e-01 1.194e-01 1.236e-01 1.201e-01 1.114e-01 1.027e-01 9.740e-02 9.470e-02 9.280e-02 9.040e-02 8.690e-02
4 5 3.201e-01 4.201e-01 5.110e-01 5.417e-01 5.099e-01 4.461e-01 3.902e-01 3.735e-01 3.859e-01 3.965e-01 3.901e-01
1 6 9.130e-02 1.098e-01 1.165e-01 1.092e-01 9.360e-02 7.740e-02 6.640e-02 6.180e-02 6.120e-02 6.080e-02 5.790e-02
2 6 2.739e-01 3.293e-01 3.495e-01 3.276e-01 2.809e-01 2.323e-01 1.991e-01 1.853e-01 1.835e-01 1.825e-01 1.737e-01
3 6 4.565e-01 5.489e-01 5.824e-01 5.459e-01 4.681e-01 3.872e-01 3.318e-01 3.089e-01 3.059e-01 3.041e-01 2.895e-01
4 6 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5 6 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
*** T_UNIT log(K)
*** Mg VII collision strengths
*** ATOM magnesium
*** SPECTRUM 7
*** SOURCE1 Lennon & Burke, 1994, A&A Supp., 103, 273
*** NOTE1 Collision strengths from levels up to 5
*** SOURCE2 Unknown
*** NOTE2 Collision strengths from level 6
*** GSCONFIG p2
