0 0 3.000e+00 3.300e+00 3.600e+00 3.900e+00 4.200e+00 4.500e+00 4.800e+00 5.100e+00 5.400e+00 5.700e+00 6.000e+00
1 2 3.733e-01 2.811e-01 2.022e-01 1.422e-01 1.077e-01 8.580e-02 6.910e-02 5.880e-02 5.010e-02 3.970e-02 2.920e-02
1 3 1.120e+00 8.433e-01 6.067e-01 4.267e-01 3.230e-01 2.573e-01 2.073e-01 1.763e-01 1.503e-01 1.190e-01 8.770e-02
1 4 1.867e+00 1.406e+00 1.011e+00 7.111e-01 5.383e-01 4.289e-01 3.456e-01 2.939e-01 2.506e-01 1.983e-01 1.461e-01
1 5 3.000e+00 2.990e+00 3.050e+00 3.190e+00 3.330e+00 3.370e+00 3.460e+00 3.660e+00 3.980e+00 4.570e+00 5.810e+00
2 3 2.130e+00 1.850e+00 1.580e+00 1.290e+00 1.070e+00 9.910e-01 9.100e-01 7.710e-01 6.160e-01 4.700e-01 3.480e-01
2 4 1.430e+00 1.290e+00 1.140e+00 9.360e-01 7.730e-01 7.340e-01 7.020e-01 6.060e-01 4.880e-01 3.870e-01 3.130e-01
2 5 1.478e-01 1.544e-01 1.711e-01 1.922e-01 2.067e-01 1.933e-01 1.700e-01 1.544e-01 1.333e-01 1.032e-01 7.230e-02
3 4 5.880e+00 5.220e+00 4.540e+00 3.720e+00 3.080e+00 2.890e+00 2.720e+00 2.330e+00 1.870e+00 1.460e+00 1.140e+00
3 5 4.433e-01 4.633e-01 5.133e-01 5.767e-01 6.200e-01 5.800e-01 5.100e-01 4.633e-01 4.000e-01 3.097e-01 2.170e-01
4 5 7.389e-01 7.722e-01 8.556e-01 9.611e-01 1.033e+00 9.667e-01 8.500e-01 7.722e-01 6.667e-01 5.161e-01 3.617e-01
*** N IV collision strengths
*** T_UNIT log(K)
*** ATOM nitrogen
*** SPECTRUM 4
*** N_LEVELS 5
*** SOURCE1 Ramsbotton, Berrington Hibbert & Bell, 1994, Phys Scr., 50
*** NOTE1 All collision strengths
*** GSCONFIG s2
