0 0 3.000e+00 3.200e+00 3.400e+00 3.600e+00 3.800e+00 4.000e+00 4.200e+00 4.400e+00 4.600e+00 4.800e+00 5.000e+00
1 2 2.748e+00 2.436e+00 2.251e+00 2.196e+00 2.220e+00 2.298e+00 2.440e+00 2.681e+00 3.001e+00 3.278e+00 3.348e+00
1 3 6.680e-01 6.030e-01 5.790e-01 5.900e-01 6.150e-01 6.480e-01 7.040e-01 7.890e-01 8.870e-01 9.620e-01 9.720e-01
1 4 1.742e+00 1.593e+00 1.507e+00 1.523e+00 1.594e+00 1.704e+00 1.859e+00 2.051e+00 2.215e+00 2.259e+00 2.127e+00
1 5 8.200e-02 9.200e-02 1.110e-01 1.500e-01 2.110e-01 2.900e-01 3.830e-01 4.580e-01 4.830e-01 4.570e-01 3.960e-01
2 3 9.960e-01 8.630e-01 7.580e-01 6.950e-01 6.700e-01 6.710e-01 6.850e-01 7.250e-01 8.040e-01 8.910e-01 9.280e-01
2 4 1.045e+00 9.560e-01 9.040e-01 9.140e-01 9.560e-01 1.022e+00 1.115e+00 1.230e+00 1.329e+00 1.355e+00 1.276e+00
2 5 4.900e-02 5.500e-02 6.600e-02 9.000e-02 1.260e-01 1.740e-01 2.300e-01 2.750e-01 2.900e-01 2.740e-01 2.380e-01
3 4 3.480e-01 3.190e-01 3.010e-01 3.050e-01 3.190e-01 3.410e-01 3.720e-01 4.100e-01 4.430e-01 4.520e-01 4.250e-01
3 5 1.600e-02 1.800e-02 2.200e-02 3.000e-02 4.200e-02 5.800e-02 7.700e-02 9.200e-02 9.700e-02 9.100e-02 7.900e-02
4 5 1.090e+00 1.198e+00 1.288e+00 1.339e+00 1.353e+00 1.348e+00 1.354e+00 1.379e+00 1.402e+00 1.381e+00 1.275e+00
*** Ca V collision strengths
*** ATOM calcium
*** SPECTRUM 5
*** N_LEVELS 5
*** T_UNIT log(K)
*** SOURCE Galavis, Mendoza & Zeippen, 1995, A&A Supp., 111, 347
*** NOTE collision strengths 
*** GSCONFIG p4
