Aij
1/s 1/s 1/s 1/s 1/s
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.8140000e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 
4.6530000e-04 3.3300000e-07 0.0000000e+00 0.0000000e+00 0.0000000e+00 
1.3400000e-01 1.9750000e-01 7.6500000e-02 0.0000000e+00 0.0000000e+00
3.4100000e-01 1.7450000e-01 2.1420000e-01 1.0200000e-06 0.0000000e+00 
*** ATOM sulfur
*** SPECTRUM 2
*** SOURCE3 S. J. Czyzak and T. K. Krueger, MNRAS 126, 177–194 (1963) 
*** NOTE3 All A-values for levels 1-5
