0 0 3.000e+00 3.400e+00 3.800e+00 4.000e+00 4.400e+00 4.800e+00 5.000e+00
1 2 2.590e+00 2.320e+00 1.900e+00 1.610e+00 1.100e+00 8.280e-01 7.460e-01
1 3 3.050e+00 2.740e+00 2.010e+00 1.620e+00 9.750e-01 6.460e-01 5.540e-01
2 3 9.350e+00 8.640e+00 6.650e+00 5.470e+00 3.470e+00 2.450e+00 2.160e+00
1 4 1.570e-01 2.050e-01 2.100e-01 2.060e-01 2.100e-01 2.140e-01 2.060e-01
2 4 4.760e-01 6.180e-01 6.350e-01 6.210e-01 6.340e-01 6.460e-01 6.230e-01
3 4 8.050e-01 1.040e+00 1.070e+00 1.050e+00 1.070e+00 1.090e+00 1.050e+00
1 5 5.380e-02 4.470e-02 3.530e-02 3.180e-02 2.870e-02 2.760e-02 2.650e-02
2 5 1.610e-01 1.340e-01 1.060e-01 9.590e-02 8.700e-02 8.380e-02 8.070e-02
3 5 2.680e-01 2.250e-01 1.790e-01 1.620e-01 1.460e-01 1.400e-01 1.350e-01
4 5 4.220e-01 5.460e-01 5.770e-01 5.450e-01 5.970e-01 6.800e-01 6.610e-01
1 6 2.820e-02 4.460e-02 1.160e-01 1.400e-01 1.380e-01 1.170e-01 1.020e-01
2 6 8.430e-02 1.340e-01 3.500e-01 4.220e-01 4.160e-01 3.510e-01 3.080e-01
3 6 1.400e-01 2.250e-01 5.930e-01 7.150e-01 7.040e-01 5.990e-01 5.280e-01
4 6 4.660e-05 8.410e-05 2.850e-04 3.920e-04 1.020e-03 3.400e-03 4.010e-03
5 6 5.370e-06 1.250e-05 3.860e-05 5.240e-05 8.820e-05 1.750e-04 1.980e-04
*** Ne V collision strengths
*** T_UNIT log(K)
*** ATOM neon
*** SPECTRUM 5
*** N_LEVELS 6
*** SOURCE1 Griffin & Badnell 2000, J. Phys. B: At. Mol. Opt. Phys, 33, 4389
*** NOTE1 All collision strengths minus 5-4 and thos from level 6
*** SOURCE2 Unknown
*** NOTE2 Collision strengths for (5-4) and (6-1, 2, 3, 4, 5)
*** GSCONFIG p2
