Aij
1/s 1/s 1/s 1/s 1/s
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.588e-05 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.810e-04 1.320e-07 0.000e+00 0.000e+00 0.000e+00
5.800e-02 1.074e-01 5.800e-02 0.000e+00 0.000e+00
2.380e-02 5.630e-02 9.410e-02 1.410e-10 0.000e+00
*** ATOM oxygen
*** SPECTRUM 2
*** SOURCE3 Zeippen, 1987, AAP 173
*** NOTE3 All A-values for levels 1-5
