0 0 5000.0 7000.0 10000.0 15000.0 20000.0 30000.0 40000.0 60000.0 80000.0 100000.0
1 2 2.825 2.891 2.944 2.971 2.941 2.801 2.634 2.329 2.089 1.902 
1 3 0.8344 0.8567 0.8609 0.8446 0.8199 0.7672 0.7188 0.6395 0.5795 0.5332 
1 4 0.5338 0.578 0.6351 0.6961 0.7286 0.7504 0.7467 0.7186 0.6879 0.6616 
1 5 1.603 1.576 1.538 1.48 1.426 1.338 1.268 1.165 1.094 1.043 
1 6 0.4784 0.4825 0.4813 0.4713 0.458 0.4306 0.4062 0.3673 0.3387 0.3172 
1 7 0.1306 0.132 0.1313 0.1284 0.1248 0.1175 0.1107 0.09981 0.09167 0.0855 
1 8 1.198 1.276 1.34 1.396 1.417 1.402 1.356 1.254 1.17 1.104 
1 9 0.05351 0.04924 0.04628 0.04527 0.0457 0.04686 0.04754 0.0479 0.04778 0.04757 
1 10 1.523 1.52 1.491 1.424 1.358 1.24 1.14 0.982 0.8667 0.7802 
1 11 0.7386 0.7317 0.7141 0.6798 0.6477 0.5915 0.5436 0.4677 0.412 0.3702 
1 12 0.3236 0.3181 0.3086 0.2928 0.2787 0.2546 0.2338 0.2007 0.1762 0.1578 
1 13 0.1239 0.1208 0.1165 0.1102 0.1049 0.09581 0.08794 0.07512 0.06553 0.05826 
1 14 0.03922 0.03794 0.03638 0.03435 0.03274 0.02996 0.02745 0.02323 0.02001 0.01755 
1 15 2.304 2.318 2.309 2.298 2.293 2.253 2.174 1.986 1.818 1.683 
1 16 0.8912 0.8889 0.8633 0.8164 0.7772 0.7124 0.6575 0.5707 0.5076 0.4611 
1 17 0.2787 0.2775 0.2658 0.2447 0.2276 0.2013 0.1806 0.1497 0.128 0.112 
1 18 0.4046 0.3937 0.3805 0.3634 0.3487 0.3217 0.2978 0.2592 0.2308 0.2097 
1 19 0.1729 0.166 0.1595 0.1527 0.1469 0.1352 0.1241 0.1053 0.0914 0.08096 
1 20 0.08227 0.07801 0.07454 0.07136 0.06867 0.06298 0.05735 0.04782 0.04071 0.03538 
1 21 2.158 2.033 1.883 1.718 1.612 1.468 1.354 1.174 1.04 0.9382 
1 22 0.7347 0.6943 0.6456 0.589 0.5505 0.4954 0.4525 0.3865 0.3387 0.3032 
1 23 0.1689 0.1579 0.1455 0.1319 0.1227 0.1096 0.09933 0.08367 0.07237 0.06397 
1 24 0.4204 0.4233 0.4241 0.4178 0.4073 0.3834 0.3608 0.3247 0.2992 0.2811 
1 25 0.1254 0.1304 0.1334 0.132 0.1274 0.1159 0.1048 0.08688 0.07395 0.06447 
1 26 0.03436 0.03587 0.03675 0.03642 0.03517 0.03196 0.0288 0.02365 0.01991 0.01717 
1 27 0.5042 0.491 0.4669 0.4305 0.4013 0.3569 0.3234 0.2753 0.2429 0.2198 
1 28 0.1761 0.1687 0.158 0.1436 0.1324 0.1153 0.1022 0.08322 0.07015 0.06069 
1 29 0.05003 0.04721 0.04375 0.03949 0.03634 0.0316 0.02797 0.02264 0.01896 0.01628 
1 30 0.36 0.3567 0.3522 0.3433 0.3331 0.3107 0.2886 0.2508 0.2222 0.2006 
1 31 2.201 2.068 1.913 1.74 1.627 1.469 1.348 1.164 1.033 0.9364 
1 32 0.6817 0.6563 0.6216 0.5769 0.5433 0.4909 0.4486 0.3828 0.3353 0.2999 
1 33 0.1124 0.1094 0.1051 0.09889 0.09373 0.08487 0.0772 0.06494 0.05597 0.04927 
1 34 0.7755 0.7853 0.7696 0.7335 0.7029 0.6509 0.6045 0.526 0.466 0.4204 
2 3 2.285 2.337 2.387 2.423 2.409 2.302 2.167 1.914 1.713 1.556 
2 4 0.4152 0.4496 0.494 0.5414 0.5667 0.5836 0.5807 0.5589 0.5351 0.5145 
2 5 0.8291 0.8256 0.8147 0.7909 0.7656 0.719 0.6798 0.6195 0.5762 0.5444 
2 6 0.7301 0.7157 0.6955 0.6668 0.6423 0.6025 0.5713 0.5256 0.4939 0.4715 
2 7 0.1615 0.1625 0.1625 0.1595 0.1549 0.1454 0.1373 0.1245 0.1153 0.1085 
2 8 0.9317 0.9927 1.042 1.086 1.102 1.09 1.054 0.9757 0.91 0.859 
2 9 0.04162 0.0383 0.03599 0.03521 0.03554 0.03645 0.03698 0.03726 0.03716 0.037 
2 10 0.4124 0.4037 0.3904 0.3696 0.3516 0.321 0.2948 0.2531 0.2222 0.199 
2 11 0.6502 0.6501 0.639 0.6111 0.583 0.5328 0.4897 0.4215 0.3717 0.3342 
2 12 0.5482 0.5474 0.5375 0.5137 0.49 0.4477 0.4115 0.3543 0.3124 0.281 
2 13 0.351 0.3479 0.3397 0.3235 0.3082 0.2815 0.2587 0.2226 0.1962 0.1763 
2 14 0.1762 0.1728 0.1673 0.1584 0.1507 0.1375 0.1263 0.1087 0.09565 0.08586 
2 15 0.8909 0.8885 0.8629 0.8158 0.7764 0.7112 0.6561 0.5687 0.5052 0.4583 
2 16 1.1 1.112 1.12 1.139 1.16 1.171 1.147 1.064 0.9811 0.9112 
2 17 0.7116 0.71 0.6919 0.6583 0.63 0.5819 0.5403 0.4733 0.4243 0.3881 
2 18 0.2023 0.1947 0.1872 0.1792 0.1723 0.1587 0.1458 0.1244 0.1084 0.09648 
2 19 0.2135 0.2071 0.1998 0.1907 0.1829 0.1685 0.1557 0.1352 0.1202 0.109 
2 20 0.09736 0.09423 0.09085 0.08698 0.08367 0.07723 0.07117 0.06112 0.05365 0.04805 
2 21 0.6326 0.5981 0.5564 0.5075 0.4739 0.4253 0.3875 0.3298 0.2881 0.2573 
2 22 1.096 1.029 0.9493 0.8648 0.8137 0.7458 0.6922 0.6049 0.5386 0.4883 
2 23 0.6532 0.6182 0.5755 0.5255 0.4915 0.4428 0.4048 0.3465 0.3042 0.2728 
2 24 0.2174 0.2225 0.2253 0.2224 0.2157 0.1996 0.1841 0.1592 0.1414 0.1284 
2 25 0.1917 0.1925 0.1924 0.1895 0.185 0.1749 0.1653 0.1498 0.1389 0.1312 
