Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.67e-03 1.51e-03 0.00e+00 2.44e-03 1.07e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.26e-02 1.26e-01 0.00e+00 0.00e+00 2.73e-03 0.00e+00 3.00e-02 0.00e+00 0.00e+00 1.04e-02 0.00e+00 1.69e-02 1.24e-02 0.00e+00 0.00e+00 0.00e+00 5.34e-03 4.77e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.73e-03 4.89e-03 0.00e+00 1.44e-02 0.00e+00 1.88e-02 5.67e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 1.05e-03 1.34e-01 5.40e-02 0.00e+00 4.38e-01 2.31e-01 4.54e-01 0.00e+00 1.56e-02 0.00e+00 7.85e-03 7.85e-02 8.49e-02 4.36e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.58e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 3.25e-02 0.00e+00 0.00e+00 0.00e+00 1.52e-03 2.75e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 6.42e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 3.52e-02 1.89e-01 0.00e+00 0.00e+00 6.35e-01 4.73e-01 0.00e+00 1.39e-03 6.10e-03 0.00e+00 2.17e-02 1.77e-01 3.76e-03 0.00e+00 0.00e+00 2.18e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.90e-02 4.24e-02 0.00e+00 0.00e+00 1.22e-03 4.33e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.35e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 2.94e-02 1.01e-01 4.91e-02 0.00e+00 2.49e-01 4.24e-01 3.97e-01 7.67e-02 2.04e-02 0.00e+00 1.47e-02 0.00e+00 1.38e-01 3.89e-03 7.29e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.40e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 5.77e-03 0.00e+00 0.00e+00 4.80e-02 3.29e-03 0.00e+00 0.00e+00 0.00e+00 6.61e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
1.90e-01 5.95e-02 2.53e-02 0.00e+00 0.00e+00 8.46e-01 2.89e-01 4.23e-02 1.94e-03 4.00e-03 1.63e-02 0.00e+00 0.00e+00 1.49e-01 8.08e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.52e-03 0.00e+00 3.98e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 7.90e-03 2.77e-03 1.26e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.21e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 9.04e-03 7.16e-03 4.11e-02 0.00e+00 7.25e-03 3.77e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 3.52e-02 1.65e-01 3.03e-03 1.07e-03 0.00e+00 9.92e-03 4.95e-02 0.00e+00 0.00e+00 6.03e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.02e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.11e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 3.60e-02 5.97e-03 1.57e-02 0.00e+00 1.65e-02 4.03e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.94e-01 4.86e-02 1.21e-03 0.00e+00 6.30e-02 1.06e-02 6.45e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.07e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.10e-03 1.31e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.95e-01 0.00e+00 0.00e+00 0.00e+00 9.26e-02 0.00e+00 0.00e+00 0.00e+00 8.38e-02 0.00e+00 3.37e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.35e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.61e-03 1.51e-01 0.00e+00 0.00e+00 2.90e-03 0.00e+00 8.14e-02 0.00e+00 1.24e-03 0.00e+00 3.25e-02 3.31e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 4.00e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.66e-02 1.16e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.73e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 3.77e-01 4.07e-02 0.00e+00 0.00e+00 5.90e-03 3.67e-02 7.26e-03 0.00e+00 0.00e+00 0.00e+00 1.27e-01 1.60e-02 3.88e-03 0.00e+00 0.00e+00 1.75e-01 5.84e-02 0.00e+00 0.00e+00 0.00e+00 8.07e-03 0.00e+00 3.14e-03 0.00e+00 0.00e+00 2.64e-02 5.27e-02 0.00e+00 2.75e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.39e-03 1.66e-03 2.24e-03 2.02e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 9.93e-03 4.07e-01 1.45e-03 0.00e+00 0.00e+00 2.45e-03 5.54e-03 0.00e+00 0.00e+00 2.42e-02 0.00e+00 1.25e-01 8.73e-02 0.00e+00 0.00e+00 1.08e-02 8.15e-02 5.75e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.34e-03 3.75e-03 0.00e+00 2.93e-02 0.00e+00 5.63e-02 1.85e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 8.55e-03 1.12e-02 0.00e+00 1.26e-02 5.83e-02 1.18e-01 1.35e-03 8.21e-03 6.28e-03 0.00e+00 8.23e-01 2.21e-01 1.32e-01 0.00e+00 8.33e-02 0.00e+00 2.07e-03 0.00e+00 7.03e-02 0.00e+00 0.00e+00 0.00e+00 2.19e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 6.16e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.36e-02 0.00e+00 5.25e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.07e-03 4.44e-03 1.06e-03 0.00e+00 1.52e-01 3.91e-02 5.39e-02 0.00e+00 1.54e-03 7.13e-03 0.00e+00 1.22e+00 8.89e-02 3.84e-02 2.74e-02 0.00e+00 2.34e-01 2.55e-03 4.29e-02 0.00e+00 6.70e-02 0.00e+00 0.00e+00 0.00e+00 9.35e-03 0.00e+00 0.00e+00 1.20e-02 1.61e-03 1.37e-03 0.00e+00 0.00e+00 1.68e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.76e-03 1.40e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.44e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 6.93e-03 1.82e-02 4.51e-03 0.00e+00 0.00e+00 2.32e-02 5.20e-03 0.00e+00 3.01e-01 0.00e+00 5.24e-03 0.00e+00 2.05e-01 0.00e+00 0.00e+00 0.00e+00 5.54e-01 1.45e-01 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.56e-01 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.55e-01 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.28e-03 5.90e-03 2.83e-03 0.00e+00 1.02e-03 1.31e-03 0.00e+00 1.59e-02 3.56e-02 2.04e-03 1.75e-01 2.96e-02 5.20e-01 1.68e-01 0.00e+00 2.69e-02 0.00e+00 6.42e-02 0.00e+00 1.05e-02 0.00e+00 0.00e+00 0.00e+00 1.00e-02 0.00e+00 0.00e+00 1.57e-01 2.00e-02 7.72e-03 0.00e+00 0.00e+00 2.25e-02 0.00e+00 5.48e-03 4.99e-03 0.00e+00 0.00e+00 0.00e+00 4.17e-02 7.28e-02 0.00e+00 0.00e+00 1.75e-02 0.00e+00 8.88e-03 4.22e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 7.85e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.48e-03 7.47e-03 0.00e+00 0.00e+00 2.12e-03 3.21e-03 1.88e-03 1.03e-02 7.14e-03 0.00e+00 6.69e-01 1.15e-01 2.25e-01 0.00e+00 4.20e-02 0.00e+00 1.22e-02 0.00e+00 1.32e-01 0.00e+00 0.00e+00 0.00e+00 3.97e-02 9.50e-03 0.00e+00 0.00e+00 1.94e-01 1.13e-01 0.00e+00 0.00e+00 2.09e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 9.16e-03 0.00e+00 3.81e-02 0.00e+00 0.00e+00 1.40e-02 3.61e-02 4.86e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.07e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
2.39e+08 3.30e+07 0.00e+00 0.00e+00 0.00e+00 3.07e+04 1.94e+03 0.00e+00 0.00e+00 2.54e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 4.49e+00 5.74e-02 0.00e+00 0.00e+00 7.66e-01 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 6.89e+00 1.39e+00 2.57e-02 0.00e+00 0.00e+00 1.44e+01 7.33e-02 0.00e+00 0.00e+00 0.00e+00 7.26e+01 0.00e+00 5.52e+00 3.00e-01 0.00e+00 5.92e+00 1.67e-01 0.00e+00 5.60e-02 0.00e+00 2.32e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 7.64e+00 0.00e+00 2.56e-03 0.00e+00 0.00e+00 2.44e-04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
8.84e+07 1.22e+08 5.95e+07 0.00e+00 0.00e+00 1.96e+04 2.68e+04 2.69e+03 0.00e+00 2.18e+05 2.71e+04 0.00e+00 0.00e+00 4.11e+03 0.00e+00 0.00e+00 7.93e+00 1.30e+00 0.00e+00 0.00e+00 0.00e+00 4.44e+00 7.79e-02 1.81e+02 0.00e+00 0.00e+00 0.00e+00 1.49e-01 7.33e-03 0.00e+00 0.00e+00 3.74e+02 4.33e+01 2.91e+00 0.00e+00 7.26e+03 0.00e+00 0.00e+00 7.87e+01 9.91e+00 3.46e-01 0.00e+00 1.14e+00 0.00e+00 4.07e-02 0.00e+00 8.90e-04 0.00e+00 0.00e+00 0.00e+00 1.27e+01 1.50e+01 6.28e-03 4.08e-02 0.00e+00 0.00e+00 1.36e-02 6.44e-04 0.00e+00 1.74e-04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 1.43e+08 4.67e+07 7.98e+07 0.00e+00 0.00e+00 1.47e+04 1.51e+04 1.45e+03 5.26e+03 1.88e+05 1.75e+03 0.00e+00 6.05e+03 1.37e+03 0.00e+00 0.00e+00 1.20e+00 5.73e+00 0.00e+00 0.00e+00 1.12e+00 0.00e+00 4.45e+01 0.00e+00 7.76e-01 0.00e+00 0.00e+00 3.50e-01 5.67e+01 0.00e+00 0.00e+00 4.29e+02 8.03e+01 5.01e+00 5.52e+03 0.00e+00 2.19e-03 0.00e+00 3.75e+01 4.77e+00 0.00e+00 0.00e+00 0.00e+00 2.24e-01 6.12e-02 0.00e+00 0.00e+00 6.29e+00 0.00e+00 1.47e+00 2.97e+01 3.94e-03 3.15e-02 0.00e+00 0.00e+00 0.00e+00 1.78e-03 0.00e+00 1.20e-04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 1.81e+08 3.53e+06 8.42e+07 0.00e+00 0.00e+00 8.26e+03 5.66e+03 0.00e+00 2.07e+04 1.39e+05 1.42e+04 4.63e+03 3.87e+03 9.39e+02 0.00e+00 0.00e+00 4.08e+01 1.53e+00 0.00e+00 3.02e+00 0.00e+00 1.29e+00 0.00e+00 7.89e-01 0.00e+00 0.00e+00 0.00e+00 4.36e+01 5.43e+00 0.00e+00 0.00e+00 2.15e+02 5.25e+01 2.42e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 9.47e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 3.14e-02 0.00e+00 0.00e+00 2.85e+00 3.60e-01 4.64e+01 0.00e+00 1.56e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 3.18e-04 1.08e-03 1.39e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 2.15e+08 5.29e+07 0.00e+00 0.00e+00 0.00e+00 8.50e+03 0.00e+00 0.00e+00 4.48e+04 1.30e+05 0.00e+00 1.07e+04 6.33e+02 0.00e+00 0.00e+00 1.43e+02 8.49e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 9.51e+00 0.00e+00 0.00e+00 0.00e+00 3.13e-01 7.88e+00 0.00e+00 0.00e+00 0.00e+00 7.39e+01 0.00e+00 0.00e+00 7.32e-01 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 4.84e-01 0.00e+00 0.00e+00 0.00e+00 0.00e+00 4.19e+01 1.66e+01 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 8.52e-04 0.00e+00 8.21e-04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
3.36e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.71e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.57e-01 0.00e+00 0.00e+00 0.00e+00 1.40e-01 0.00e+00 2.00e-02 0.00e+00 3.54e+02 0.00e+00 3.86e+01 3.00e+00 0.00e+00 0.00e+00 0.00e+00 3.25e+02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 8.81e+01 0.00e+00 2.65e+01 0.00e+00 0.00e+00 5.82e+00 1.04e-01 0.00e+00 0.00e+00 0.00e+00 2.76e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.36e-02 0.00e+00 5.26e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
3.90e+07 2.86e+08 0.00e+00 0.00e+00 0.00e+00 6.14e+05 1.67e+04 0.00e+00 0.00e+00 3.72e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 7.15e+01 1.44e+00 0.00e+00 0.00e+00 1.17e+01 0.00e+00 1.51e-02 0.00e+00 0.00e+00 0.00e+00 4.58e+02 1.97e+02 1.42e+00 0.00e+00 0.00e+00 2.04e+03 3.23e+00 0.00e+00 0.00e+00 0.00e+00 4.19e+03 0.00e+00 3.23e+02 2.89e+01 0.00e+00 5.37e+02 1.46e+01 0.00e+00 6.66e-01 0.00e+00 1.40e-01 1.54e-03 0.00e+00 0.00e+00 0.00e+00 5.42e+01 0.00e+00 1.02e-01 0.00e+00 3.49e-03 1.86e-01 7.19e-04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
3.21e+04 1.05e+08 2.17e+08 0.00e+00 0.00e+00 4.33e+05 2.24e+05 2.70e+04 0.00e+00 4.85e+04 3.57e+06 0.00e+00 0.00e+00 1.66e+04 0.00e+00 0.00e+00 1.20e+02 3.32e+00 0.00e+00 0.00e+00 0.00e+00 3.26e+01 4.26e+00 3.23e+03 0.00e+00 0.00e+00 0.00e+00 4.00e+02 1.16e+02 0.00e+00 0.00e+00 2.04e+03 2.62e+03 1.16e+02 0.00e+00 1.90e+04 0.00e+00 0.00e+00 2.96e+03 3.36e+02 1.68e+01 0.00e+00 9.75e+01 0.00e+00 1.15e+01 3.81e-01 1.92e-01 2.03e-02 0.00e+00 0.00e+00 1.00e+02 7.21e+01 0.00e+00 1.95e-01 0.00e+00 0.00e+00 3.81e-01 7.96e-02 0.00e+00 9.98e-04 0.00e+00 1.31e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
