 0  0 5.00e+03 1.25e+04 2.50e+04 5.00e+04 1.25e+05 2.50e+05 5.00e+05 1.25e+06 2.50e+06 5.00e+06 1.25e+07 2.50e+07 5.00e+07
 1  2 1.44e+00 1.08e+00 8.55e-01 7.57e-01 6.81e-01 5.75e-01 4.43e-01 2.78e-01 1.82e-01 1.14e-01 5.88e-02 3.46e-02 1.99e-02
 1  3 1.05e+00 8.15e-01 6.34e-01 5.47e-01 4.76e-01 3.90e-01 2.94e-01 1.89e-01 1.39e-01 1.11e-01 9.31e-02 8.71e-02 8.41e-02
 1  4 1.66e-01 2.00e-01 2.28e-01 2.34e-01 2.12e-01 1.83e-01 1.50e-01 1.01e-01 6.91e-02 4.46e-02 2.35e-02 1.40e-02 8.12e-03
 1  5 2.36e-02 2.54e-02 2.68e-02 2.73e-02 2.58e-02 2.39e-02 2.09e-02 1.44e-02 9.59e-03 5.94e-03 2.96e-03 1.69e-03 9.53e-04
 1  6 4.61e-02 9.35e-02 1.10e-01 1.09e-01 9.11e-02 7.21e-02 5.50e-02 3.61e-02 2.48e-02 1.63e-02 8.83e-03 5.33e-03 3.14e-03
 1  7 5.36e-01 5.50e-01 5.58e-01 5.66e-01 5.88e-01 6.24e-01 6.83e-01 8.07e-01 9.39e-01 1.09e+00 1.31e+00 1.48e+00 1.66e+00
 1  8 4.79e-02 5.20e-02 5.70e-02 5.60e-02 4.74e-02 4.11e-02 3.45e-02 2.42e-02 1.71e-02 1.14e-02 6.20e-03 3.76e-03 2.21e-03
 1  9 4.04e-02 4.74e-02 5.75e-02 5.54e-02 3.87e-02 2.67e-02 1.78e-02 9.47e-03 5.52e-03 3.15e-03 1.51e-03 8.95e-04 5.62e-04
 2  3 3.94e+00 3.04e+00 2.41e+00 2.13e+00 1.90e+00 1.59e+00 1.21e+00 7.67e-01 5.36e-01 3.90e-01 2.82e-01 2.39e-01 2.14e-01
 2  4 5.00e-01 6.03e-01 6.87e-01 7.07e-01 6.41e-01 5.55e-01 4.53e-01 3.06e-01 2.09e-01 1.35e-01 7.09e-02 4.22e-02 2.45e-02
 2  5 7.10e-02 7.62e-02 8.06e-02 8.19e-02 7.74e-02 7.15e-02 6.20e-02 4.27e-02 2.84e-02 1.76e-02 8.78e-03 5.02e-03 2.82e-03
 2  6 1.42e-01 2.83e-01 3.30e-01 3.26e-01 2.71e-01 2.14e-01 1.63e-01 1.07e-01 7.54e-02 5.35e-02 3.74e-02 3.15e-02 2.84e-02
 2  7 4.48e-01 4.64e-01 4.76e-01 4.79e-01 4.83e-01 4.99e-01 5.31e-01 6.04e-01 6.87e-01 7.89e-01 9.38e-01 1.06e+00 1.18e+00
 2  8 1.27e+00 1.30e+00 1.33e+00 1.34e+00 1.37e+00 1.44e+00 1.56e+00 1.83e+00 2.12e+00 2.47e+00 2.96e+00 3.34e+00 3.73e+00
 2  9 1.43e-01 1.71e-01 2.01e-01 1.94e-01 1.46e-01 1.12e-01 8.38e-02 5.25e-02 3.46e-02 2.21e-02 1.17e-02 7.09e-03 4.28e-03
 3  4 8.44e-01 1.02e+00 1.16e+00 1.19e+00 1.09e+00 9.43e-01 7.69e-01 5.19e-01 3.54e-01 2.28e-01 1.20e-01 7.17e-02 4.18e-02
 3  5 1.21e-01 1.30e-01 1.37e-01 1.39e-01 1.32e-01 1.22e-01 1.06e-01 7.24e-02 4.82e-02 2.99e-02 1.49e-02 8.59e-03 4.86e-03
