Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 
0.000359 0.0363 0.135 0.119 9.62e-05 0.0521 0.0 0.0 6.1e-05 2.7e-05 9.62e-05 0.00146 0.00645 0.00292 0.0 0.00032 9.51e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 9.55e-05 0.00188 0.18 0.16 0.0143 0.0 0.0 0.0 0.0522 0.014 0.0 0.00179 0.00854 0.0 0.0 0.000335 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.276 0.0782 0.0586 5.81e-05 0.0 0.0426 0.0 0.000318 0.000449 0.000141 0.0 0.0145 0.00876 0.00209 0.000597 0.000111 0.000181 0.0 0.0 4.97e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00137 0.000274 6.77e-07 0.0 0.0 2.78e-06 1.88e-05 0.375 0.305 0.0 0.0 0.179 0.132 0.0 0.00012 1.82e-05 9.97e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 9.01e-05 0.000405 0.0 0.000241 0.0 0.0 0.0 1.93 0.0 0.0 0.0 1.12e-05 0.0 0.0 0.0 0.0 0.0 2.82e-06 3.77e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0139 0.0101 0.0116 0.00703 0.00142 0.101 0.0 0.0 0.000167 0.0397 5.01e-05 2.4e-05 0.306 0.17 0.0 0.000175 0.00203 0.0 0.0 0.0137 0.0756 0.0733 8.02e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
25.7 18.7 12.8 7.43 2.44 0.000303 0.0 0.0 6.5e-07 0.000378 6.15e-05 0.00013 0.00094 0.0005 0.0 3.45e-06 8.46e-06 9.83e-06 0.0 8.1e-05 0.000771 0.000788 3.02e-06 1.58e-07 0.0255 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.000501 0.000969 0.00033 2.26e-06 0.0 0.000309 0.0 0.00642 0.00512 0.000163 0.0 0.0047 0.00325 0.00421 0.000322 0.147 0.0708 0.0 0.0 0.0436 1.26e-05 0.0723 0.00636 0.0 0.000779 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0411 0.55 0.0 1.33 0.0 0.0 0.0 0.016 0.0 0.0 0.0 0.081 0.0 0.0 0.0 0.0 0.0 0.321 0.105 0.0 0.0 0.0 0.00231 7.56e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.00378 0.423 0.0138 0.0592 0.989 0.0 0.0 0.0 0.296 0.0001 0.0 0.057 0.0335 0.0 0.0 0.000509 0.0 0.0 0.0266 0.272 0.176 0.0 0.0769 0.0652 5.97e-06 2.41e-05 0.00142 0.0 0.0 0.0 0.0 0.0 0.0 
0.000142 0.0115 0.0314 0.0156 0.000543 0.00562 0.0 0.0 1.96 0.0737 0.0536 0.01 0.241 0.505 0.0 0.044 0.76 0.0 0.0 0.22 0.111 0.0187 0.00217 4.97e-05 0.0139 2.77e-06 0.153 0.0 3.47e-06 0.0 0.0 0.0 0.0 0.0 
0.128 0.0263 0.000979 0.0 0.0 0.164 1.86 0.0475 0.0222 0.0 0.0 0.695 0.208 0.00585 0.868 0.158 0.00811 0.0 0.000131 0.000656 0.0 0.129 0.00486 0.0 0.000208 1.01e-07 0.0891 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0121 0.0729 0.0276 0.000863 0.0 0.0486 0.0 1.84 0.0616 0.0966 0.0 0.207 0.478 0.219 0.0173 0.632 0.246 0.0 0.0 0.00306 0.000905 0.167 0.00471 0.0 0.0441 1.32e-05 0.00939 0.0 0.0 3.41e-05 1.78e-07 0.0 0.0 0.0 
4.03e-05 0.268 0.000385 0.0286 0.00616 0.439 0.0 0.0 0.00947 0.494 0.222 0.0797 0.0227 0.00723 0.0 0.00123 0.00039 0.0 0.0 0.184 0.0676 0.338 0.000577 0.000278 0.162 0.000303 0.00012 0.0 0.00786 1.57e-06 0.0 0.0 0.0 0.0 
0.000252 4.87e-05 3.96e-05 0.0 0.0 0.00191 0.000429 0.0763 0.131 0.0 0.0 0.0664 0.044 0.000909 0.239 0.0177 0.226 0.0 1.94 0.00128 0.0 0.00233 0.237 0.0 0.0198 5.45e-06 0.0556 0.0 0.0 3.84e-07 0.0359 0.0207 2.84e-06 0.0 
*** Fe III transition probabilities
*** ATOM iron
*** SPECTRUM 3
*** N_LEVELS 34
*** GSCONFIG d6
*** SOURCE Bautista, Ballance and Quinet 2010
*** NOTE A-values
*** VACUUM 1
