0 0 3.000e+00 3.200e+00 3.400e+00 3.600e+00 3.800e+00 4.000e+00 4.200e+00 4.400e+00 4.600e+00 4.800e+00 5.000e+00
1 2 3.045e+00 3.568e+00 3.976e+00 4.173e+00 4.181e+00 4.124e+00 4.170e+00 4.333e+00 4.490e+00 4.491e+00 4.200e+00
1 3 6.600e-01 8.180e-01 9.820e-01 1.112e+00 1.185e+00 1.219e+00 1.258e+00 1.304e+00 1.330e+00 1.308e+00 1.208e+00
1 4 2.622e+00 2.771e+00 2.950e+00 3.140e+00 3.283e+00 3.341e+00 3.369e+00 3.411e+00 3.402e+00 3.246e+00 2.887e+00
1 5 9.540e-01 1.184e+00 1.429e+00 1.551e+00 1.485e+00 1.284e+00 1.047e+00 8.460e-01 6.970e-01 5.810e-01 4.740e-01
2 3 1.248e+00 1.382e+00 1.413e+00 1.338e+00 1.212e+00 1.105e+00 1.071e+00 1.119e+00 1.199e+00 1.239e+00 1.186e+00
2 4 1.573e+00 1.663e+00 1.770e+00 1.884e+00 1.970e+00 2.004e+00 2.022e+00 2.046e+00 2.041e+00 1.947e+00 1.732e+00
2 5 5.730e-01 7.110e-01 8.570e-01 9.310e-01 8.910e-01 7.700e-01 6.280e-01 5.080e-01 4.180e-01 3.490e-01 2.850e-01
3 4 5.240e-01 5.540e-01 5.900e-01 6.280e-01 6.570e-01 6.680e-01 6.740e-01 6.820e-01 6.800e-01 6.490e-01 5.770e-01
3 5 1.910e-01 2.370e-01 2.860e-01 3.100e-01 2.970e-01 2.570e-01 2.090e-01 1.690e-01 1.390e-01 1.160e-01 9.500e-02
4 5 7.680e-01 7.910e-01 7.900e-01 7.690e-01 7.600e-01 7.890e-01 8.750e-01 1.032e+00 1.225e+00 1.348e+00 1.314e+00
*** K IV collision strength data
*** T_UNIT log(K)
*** ATOM potassium
*** SPECTRUM 4
*** SOURCE Galavis, Mendoza & Zeippen, 1995, A&A Supp., 111, 347
*** NOTE Collision strengths 
*** GSCONFIG p4
