Aij
1/s 1/s 1/s 1/s 1/s 
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 
4.5770000e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 
5.7660000e-03 1.4800000e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 
5.2000000e-01 1.0700000e-01 3.8100000e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 
1.2700000e+00 3.8800000e-01 4.3220000e-01 2.8200000e-09 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 
2.0840000e+09 5.2120000e+04 7.7940000e+03 0.0000000e+00 4.1710000e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 
2.1060000e+09 3.0520000e+03 8.8530000e+03 2.0340000e+02 5.8020000e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 
2.1180000e+09 0.0000000e+00 5.1670000e+03 1.8590000e+04 2.3760000e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 
*** Ne IV transition probabilities
*** ATOM neon
*** SPECTRUM 4
*** N_LEVELS 8
*** GSCONFIG p3
*** SOURCE2 Becker, Butler & Zeippen, 1989, A&A, 221, 375
*** NOTE2 A-values for first 5 levels (NOTE: data for levels 2 and 3 are reversed in this reference)
*** SOURCE4 Bhatia & Kastner, 1988, ApJ, 332, 1063
*** NOTE4 A-values values for levels 6, 7, and 8
