 0  0 1.28e+04 3.20e+04 6.40e+04 1.28e+05 3.20e+05 6.40e+05 1.28e+06 3.20e+06 6.40e+06 1.28e+07 3.20e+07 6.40e+07 1.28e+08
 1  2 3.64e-01 4.16e-01 4.53e-01 4.43e-01 3.62e-01 2.82e-01 2.07e-01 1.23e-01 7.72e-02 4.66e-02 2.28e-02 1.30e-02 7.30e-03
 1  3 1.93e-01 2.54e-01 3.09e-01 3.20e-01 2.61e-01 1.98e-01 1.43e-01 9.06e-02 6.70e-02 5.38e-02 4.57e-02 4.30e-02 4.17e-02
 1  4 1.07e-01 1.05e-01 1.01e-01 9.43e-02 8.23e-02 7.29e-02 6.07e-02 4.05e-02 2.69e-02 1.68e-02 8.49e-03 4.94e-03 2.83e-03
 1  5 1.35e-02 1.34e-02 1.30e-02 1.24e-02 1.16e-02 1.15e-02 1.03e-02 6.86e-03 4.35e-03 2.57e-03 1.21e-03 6.65e-04 3.62e-04
 1  6 2.71e-02 4.32e-02 4.91e-02 4.78e-02 3.77e-02 3.05e-02 2.41e-02 1.58e-02 1.05e-02 6.61e-03 3.39e-03 1.98e-03 1.13e-03
 1  7 6.67e-02 4.74e-02 3.64e-02 2.81e-02 2.16e-02 1.98e-02 1.72e-02 1.18e-02 7.89e-03 4.99e-03 2.56e-03 1.50e-03 8.56e-04
 1  8 3.75e-01 3.81e-01 3.84e-01 3.89e-01 4.05e-01 4.30e-01 4.69e-01 5.45e-01 6.22e-01 7.09e-01 8.31e-01 9.27e-01 1.02e+00
 1  9 1.03e-01 5.78e-02 3.76e-02 2.43e-02 1.39e-02 1.03e-02 7.70e-03 4.40e-03 2.56e-03 1.42e-03 6.42e-04 3.60e-04 2.13e-04
 2  3 9.03e-01 1.14e+00 1.29e+00 1.27e+00 1.02e+00 7.82e-01 5.69e-01 3.52e-01 2.44e-01 1.77e-01 1.30e-01 1.12e-01 1.02e-01
 2  4 3.21e-01 3.15e-01 3.03e-01 2.85e-01 2.51e-01 2.23e-01 1.86e-01 1.24e-01 8.26e-02 5.16e-02 2.61e-02 1.52e-02 8.67e-03
 2  5 3.39e-02 3.44e-02 3.52e-02 3.51e-02 3.41e-02 3.43e-02 3.08e-02 2.05e-02 1.30e-02 7.69e-03 3.59e-03 1.96e-03 1.05e-03
 2  6 7.81e-02 1.24e-01 1.42e-01 1.39e-01 1.10e-01 8.92e-02 7.09e-02 4.67e-02 3.18e-02 2.16e-02 1.42e-02 1.15e-02 1.02e-02
 2  7 1.00e+00 9.50e-01 9.24e-01 9.12e-01 9.32e-01 9.84e-01 1.07e+00 1.23e+00 1.40e+00 1.60e+00 1.87e+00 2.08e+00 2.30e+00
 2  8 3.70e-01 3.28e-01 3.07e-01 2.94e-01 2.93e-01 3.05e-01 3.25e-01 3.65e-01 4.09e-01 4.60e-01 5.35e-01 5.94e-01 6.55e-01
 2  9 2.81e-01 1.59e-01 1.08e-01 7.58e-02 5.20e-02 4.50e-02 3.77e-02 2.44e-02 1.56e-02 9.52e-03 4.73e-03 2.74e-03 1.59e-03
 3  4 6.18e-01 5.77e-01 5.46e-01 5.13e-01 4.48e-01 3.95e-01 3.27e-01 2.18e-01 1.45e-01 9.08e-02 4.65e-02 2.75e-02 1.62e-02
 3  5 6.11e-02 6.11e-02 6.21e-02 6.14e-02 5.90e-02 5.87e-02 5.22e-02 3.46e-02 2.21e-02 1.32e-02 6.27e-03 3.52e-03 1.97e-03
 3  6 1.38e-01 2.27e-01 2.54e-01 2.42e-01 1.87e-01 1.50e-01 1.19e-01 7.78e-02 5.29e-02 3.60e-02 2.39e-02 1.94e-02 1.72e-02
 3  7 5.43e-01 4.08e-01 3.48e-01 3.11e-01 2.88e-01 2.91e-01 3.01e-01 3.24e-01 3.54e-01 3.93e-01 4.52e-01 5.01e-01 5.51e-01
 3  8 2.46e-01 1.39e-01 9.42e-02 6.68e-02 4.63e-02 3.99e-02 3.53e-02 2.93e-02 2.67e-02 2.62e-02 2.77e-02 2.98e-02 3.23e-02
 3  9 1.77e+00 1.67e+00 1.63e+00 1.61e+00 1.65e+00 1.74e+00 1.88e+00 2.16e+00 2.44e+00 2.77e+00 3.24e+00 3.60e+00 3.98e+00
 4  5 9.08e-01 6.13e-01 4.39e-01 3.60e-01 2.97e-01 2.44e-01 1.98e-01 1.62e-01 1.54e-01 1.55e-01 1.62e-01 1.66e-01 1.69e-01
 4  6 1.21e-03 3.91e-03 5.85e-03 6.46e-03 4.83e-03 3.89e-03 3.48e-03 2.36e-03 1.46e-03 8.19e-04 3.62e-04 1.96e-04 1.10e-04
 4  7 1.18e-01 1.62e-01 1.75e-01 1.63e-01 1.32e-01 1.15e-01 9.58e-02 6.53e-02 4.52e-02 3.14e-02 2.14e-02 1.77e-02 1.59e-02
