0 0 1.000e-01 2.000e-01 3.000e-01 4.000e-01 5.000e-01 6.000e-01 7.000e-01 8.000e-01 9.000e-01 1.000e+00
1 2 2.245e-02 7.277e-02 1.369e-01 1.957e-01 2.433e-01 2.804e-01 3.095e-01 3.330e-01 3.531e-01 3.713e-01
1 3 1.715e-02 6.241e-02 1.126e-01 1.529e-01 1.818e-01 2.021e-01 2.168e-01 2.281e-01 2.376e-01 2.465e-01
2 3 6.609e-02 2.310e-01 4.245e-01 5.889e-01 7.137e-01 8.057e-01 8.750e-01 9.300e-01 9.769e-01 1.020e+00
1 4 1.384e-02 2.747e-02 4.088e-02 5.405e-02 6.695e-02 7.958e-02 9.192e-02 1.039e-01 1.156e-01 1.270e-01
1 5 3.767e-03 7.293e-03 1.059e-02 1.366e-02 1.652e-02 1.918e-02 2.165e-02 2.393e-02 2.604e-02 2.799e-02
2 4 4.153e-02 8.242e-02 1.226e-01 1.621e-01 2.009e-01 2.387e-01 2.758e-01 3.118e-01 3.469e-01 3.810e-01
2 5 1.130e-02 2.188e-02 3.176e-02 4.098e-02 4.957e-02 5.754e-02 6.494e-02 7.179e-02 7.812e-02 8.396e-02
3 4 6.921e-02 1.374e-01 2.044e-01 2.702e-01 3.348e-01 3.979e-01 4.596e-01 5.197e-01 5.782e-01 6.350e-01
3 5 1.884e-02 3.647e-02 5.294e-02 6.831e-02 8.261e-02 9.591e-02 1.082e-01 1.197e-01 1.302e-01 1.399e-01
4 5 8.767e-02 1.240e-01 1.518e-01 1.753e-01 1.960e-01 2.147e-01 2.319e-01 2.480e-01 2.630e-01 2.772e-01
*** C I collision strengths
*** ATOM carbon
*** SPECTRUM 1
*** N_LEVELS 5
*** T_UNIT K/10000
*** SOURCE1 Johnson, Burke & Kingston, 1987, J Phys B, 20, 2553
*** NOTE1 Collision strenghts for 2->1, 3->1 & 3->2
*** SOURCE2 Pequignot & Aldrovandi, 1976, A&A, 50, 141
*** NOTE2 All other collision strengths
*** GSCONFIG p2
