Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s
0.267000E-05 0.319000E-03 0.194000E-02 0.121000E-02 0.0 0.244000E-02 0.194000E-02 0.143000E-02 0.232000E-03 0.257000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.114000E-05 0.851000E-04 0.225000E-02 0.100000E-02 0.0 0.328000E-02 0.920000E-03 0.167000E-02 0.0 0.136000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.648000E-03 0.291000E-02 0.0 0.0 0.373000E-02 0.195000E-02 0.0 0.0 0.372000E-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.349000E-02 0.694000E-04 0.273000E-03 0.713000E-06 0.273000E-01 0.651000E-02 0.117000E-02 0.111000E-03 0.184000E-02 0.883000E-03 0.276000E-03 0.289000E-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.386000E-04 0.324000E-02 0.173000E-03 0.494000E-03 0.0 0.174000E-01 0.995000E-02 0.280000E-02 0.192000E-02 0.356000E-04 0.356000E-04 0.512000E-03 0.191000E-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.818000E-04 0.284000E-02 0.882000E-03 0.0 0.0 0.126000E-01 0.163000E-01 0.0 0.234000E-02 0.781000E-03 0.113000E-03 0.0 0.559000E-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.150000E+00 0.480000E-01 0.530000E-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.520000E-02 0.560000E-01 0.430000E-01 0.120000E-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.210000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0  
0.0 0.180000E-05 0.840000E-04 0.270000E-05 0.920000E-05 0.0 0.130000E-02 0.230000E-01 0.160000E-01 0.210000E-03 0.340000E-02 0.180000E-03 0.610000E-03 0.630000E-01 0.320000E-01 0.140000E-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.200000E-05 0.960000E-04 0.190000E-04 0.0 0.0 0.710000E-03 0.410000E-03 0.0 0.170000E-03 0.340000E-02 0.110000E-02 0.200000E-05 0.380000E-04 0.810000E-01 0.0 0.0 0.240000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.130000E-01 0.130000E-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.380000E-01 0.120000E-01 0.0 0.0 0.150000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.110000E-05 0.920000E-03 0.290000E-04 0.580000E-04 0.170000E-06 0.100000E-03 0.270000E+00 0.300000E-01 0.130000E-01 0.110000E-04 0.140000E-03 0.200000E-04 0.540000E-06 0.190000E-01 0.730000E-02 0.240000E-06 0.0 0.0 0.860000E-02 0.290000E-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.250000E-06 0.190000E-03 0.260000E-05 0.200000E-04 0.0 0.380000E-04 0.270000E+00 0.140000E+00 0.370000E-04 0.310000E-03 0.450000E-03 0.110000E-03 0.170000E-02 0.110000E-01 0.540000E-02 0.0 0.0 0.580000E-01 0.110000E-01 0.0 0.0 0.740000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.230000E-03 0.360000E+00 0.520000E-02 0.270000E-01 0.609000E-04 0.370000E+00 0.110000E+00 0.220000E-01 0.229000E-02 0.294000E-01 0.100000E-01 0.799000E-02 0.360000E-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.350000E-06 0.480000E+00 0.260000E-01 0.820000E-01 0.0 0.300000E+00 0.190000E+00 0.570000E-01 0.170000E-02 0.751000E-03 0.126000E-01 0.590000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.230000E-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.230000E-04 0.490000E+00 0.150000E+00 0.0 0.0 0.240000E+00 0.170000E+00 0.0 0.190000E-02 0.564000E-02 0.180000E-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.750000E-06 0.950000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.720000E-04 0.0 0.0 0.0 0.0 0.440000E+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.100000E-04 0.130000E-04 0.0 0.0 0.0 0.100000E+00 0.310000E+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.200000E-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.220000E-02 0.250000E-03 0.180000E-05 0.0 0.0 0.220000E-01 0.110000E+00 0.260000E+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.370000E-12 0.200000E-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.140000E-03 0.920000E-03 0.200000E-03 0.160000E-06 0.0 0.160000E-02 0.210000E-01 0.910000E-01 0.260000E+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.260000E-12 0.120000E-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.460000E+00 0.600000E-01 0.260000E-06 0.0 0.0 0.400000E+00 0.500000E-01 0.720000E-03 0.0 0.250000E-01 0.330000E-04 0.0 0.0 0.390000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.550000E-01 0.290000E+00 0.660000E-01 0.480000E-07 0.0 0.130000E+00 0.220000E+00 0.710000E-01 0.160000E-04 0.170000E-01 0.170000E-02 0.520000E-04 0.0 0.160000E-02 0.250000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.180000E-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.160000E-04 0.540000E-01 0.150000E+00 0.460000E-01 0.200000E-05 0.130000E-01 0.170000E+00 0.140000E+00 0.649000E-01 0.444000E-02 0.220000E-01 0.172000E-02 0.520000E-04 0.466000E-03 0.250000E-02 0.130000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.700000E-13 0.120000E-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.590000E-05 0.290000E-01 0.580000E-01 0.160000E-01 0.0 0.220000E-01 0.170000E+00 0.180000E+00 0.460000E-05 0.600000E-02 0.260000E-01 0.160000E-01 0.775000E-04 0.130000E-02 0.310000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.860000E-14 0.490000E-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.112000E+01 0.820000E+00 0.580000E+00 0.370000E+00 0.180000E+00 0.0 0.0 0.0 0.0 0.230000E-03 0.130000E-03 0.430000E-04 0.550000E-05 0.130000E-06 0.720000E-07 0.360000E-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.244000E-03 0.100000E-03 0.0 0.0 0.0 0.900000E+00 0.210000E+00 0.0 0.0  0.120000E-03 0.0 0.0 0.0 0.0 0.0 0.0 0.410000E-03 0.270000E-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.290000E-01 0.150000E-01 0.260000E-03 0.290000E-08 0.190000E-01 0.210000E-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.140000E-01 0.260000E-02 0.810000E-04 0.0 0.0 0.140000E+00 0.650000E+00 0.310000E+00 0.0 0.620000E-03 0.100000E-03 0.0 0.0 0.630000E-03 0.0 0.0 0.800000E-04 0.130000E-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.160000E-04 0.310000E-02 0.220000E-01 0.920000E-03 0.200000E-01 0.220000E-02 0.450000E-06 0.180000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.170000E-02 0.800000E-02 0.210000E-02 0.350000E-04 0.0 0.872000E-02 0.250000E+00 0.530000E+00 0.280000E+00 0.260000E-02 0.299000E-02 0.100000E-03 0.0 0.270000E-03 0.540000E-03 0.0 0.110000E-05 0.140000E-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.230000E-04 0.370000E-02 0.230000E-01 0.320000E-02 0.290000E-01 0.280000E-02 0.500000E-06 0.0 0.200000E-10 0.310000E-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.280000E-06 0.780000E-03 0.260000E-02 0.786000E-03 0.760000E-05 0.200000E-03 0.240000E-01 0.310000E+00 0.730000E+00 0.166000E-04 0.115000E-03 0.166000E-03 0.140000E-03 0.470000E-04 0.220000E-03 0.120000E-03 0.0 0.0 0.0 0.0 0.0 0.200000E-04 0.390000E-01 0.790000E-07 0.310000E-02 0.260000E-01 0.210000E-01 0.0 0.550000E-12 0.220000E-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.150000E-08 0.430000E-02 0.310000E-05 0.370000E-03 0.0 0.170000E-02 0.800000E-02 0.420000E-02 0.210000E-04 0.370000E+00 0.150000E-01 0.400000E-01 0.320000E-04 0.950000E-03 0.280000E-03 0.0 0.0 0.460000E-02 0.180000E-02 0.0 0.0 0.0 0.0 0.430000E-01 0.150000E-01 0.640000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.180000E-05 0.190000E-02 0.400000E-03 0.0 0.0 0.210000E-02 0.990000E-02 0.0 0.120000E-03 0.440000E+00 0.120000E+00 0.630000E-04 0.260000E-02 0.250000E-03 0.0 0.0 0.610000E-02 0.180000E-05 0.0 0.0 0.0 0.0 0.780000E-07 0.490000E-02 0.240000E-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.270000E-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.450000E-01 0.240000E-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.130000E-01 0.280000E-03 0.0 0.0 0.260000E-02 0.180000E-03 0.0 0.0 0.0 0.0 0.0 0.960000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.820000E-03 0.130000E-02 0.320000E-09 0.130000E-02 0.480000E-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.300000E-02 0.510000E-02 0.870000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.910000E-02 0.100000E-01 0.0 0.0 0.160000E-03 0.200000E-02 0.0 0.0 0.0 0.0 0.0 0.210000E-06 0.530000E-03 0.480000E-03 0.120000E-02 0.230000E-02 0.180000E-02 0.690000E-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.830000E-04 0.150000E-03 0.640000E-04 0.400000E-06 0.0 0.390000E-02 0.280000E-02 0.990000E-02 0.230000E-02 0.320000E+00 0.140000E+00 0.300000E-06 0.0 0.0 0.0 0.0 0.520000E-01 0.690000E-02 0.700000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.260000E-02 0.190000E-03 0.200000E-02 0.170000E-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.220000E-11 0.200000E-03 0.880000E-04 0.220000E-04 0.890000E-08 0.250000E-03 0.120000E-02 0.130000E-03 0.520000E-03 0.100000E-01 0.190000E-01 0.120000E-01 0.390000E-05 0.0 0.0 0.0 0.490000E-02 0.120000E-01 0.210000E-02 0.260000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.470000E-06 0.320000E-02 0.230000E-03 0.130000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.320000E-02 0.280000E-02 0.110000E-02 0.0 0.280000E-03 0.250000E-04 0.0 0.0 0.0 0.0 0.0 0.980000E-01 0.110000E-01 0.0 0.0 0.210000E-01 0.160000E-02 0.760000E-02 0.0 0.0 0.0 0.0 0.500000E-05 0.200000E-01 0.450000E-02 0.750000E-04 0.200000E-01 0.700000E-02 0.130000E-08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.190000E-01 0.270000E-01 0.840000E-02 0.460000E-07 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.820000E-03 0.220000E-02 0.160000E-02 0.290000E-03 0.500000E-02 0.320000E-02 0.140000E-04 0.0 0.0 0.0 0.0 0.120000E-01 0.870000E-01 0.0 0.0 0.160000E-02 0.190000E-01 0.130000E-03 0.670000E-02 0.0 0.0 0.0 0.0 0.890000E-06 0.200000E-01 0.140000E-01 0.730000E-03 0.650000E-02 0.730000E-02 0.300000E-08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.170000E-04 0.190000E-01 0.250000E-01 0.380000E-02 0.0 0.0 0.0 0.0 0.0 0.0
0.220000E+00 0.690000E-01 0.290000E-01 0.410000E-05 0.0 0.730000E+00 0.240000E+00 0.350000E-01 0.213000E-02 0.194000E-02 0.175000E-01 0.660000E-04 0.0 0.132000E+00 0.730000E-01 0.0 0.0 0.0  0.210000E-02 0.260000E-04 0.0 0.0 0.580000E-03 0.160000E-03 0.560000E-01 0.320000E-03 0.0 0.0 0.0 0.0 0.0 0.684000E-02  0.379000E-02 0.131000E-02 0.000000E+00 0.0 0.0 0.0 0.0 0.0 0.220000E-05 0.500000E-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.230000E-04 0.461000E-01 0.120000E+00 0.560000E-01 0.680000E-05 0.200000E+00 0.373000E+00 0.340000E+00 0.630000E-01 0.244000E-01 0.254000E-03 0.130000E-01 0.980000E-04 0.131000E+00 0.303000E-02 0.660000E-01 0.0 0.0 0.510000E-03 0.770000E-03 0.0 0.0 0.170000E-04 0.170000E-03 0.309000E-01 0.890000E-02 0.160000E-03 0.0 0.0 0.0 0.0 0.330000E-05 0.480000E-01 0.270000E-02 0.875000E-03 0.0 0.0 0.0 0.0 0.0  0.230000E-03 0.140000E-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.610000E-04 0.130000E-02 0.160000E+00 0.610000E-01 0.0  0.360000E+00 0.210000E+00 0.380000E+00 0.580000E-04 0.145000E-01 0.640000E-04 0.800000E-02 0.726000E-01 0.755000E-01 0.390000E-01 0.0 0.0 0.150000E-03 0.330000E-04 0.0 0.0 0.130000E-04 0.510000E-04 0.144000E-01 0.433000E-01 0.530000E-03 0.0 0.0 0.0 0.0 0.0 0.150000E-04 0.120000E-02 0.239000E-02 0.0 0.0 0.0 0.0 0.0 0.110000E-01 0.170000E-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.130000E-03 0.412000E-01 0.220000E+00 0.0 0.0 0.520000E+00 0.400000E+00 0.0  0.210000E-03 0.460000E-02 0.960000E-03 0.200000E-01 0.161000E+00 0.210000E-02 0.0 0.0 0.310000E-03 0.0 0.0 0.0 0.0 0.410000E-03 0.230000E-03 0.370000E-01 0.570000E-01 0.0 0.0 0.0 0.0 0.0 0.0 0.390000E-04 0.370000E-02 0.0 0.0 0.0 0.0 0.0 0.430000E-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
*** Fe II transition probabilities
*** ATOM iron
*** SPECTRUM 2
*** N_LEVELS 52
*** GSCONFIG unknown
