*** ArV collision strength data
0 0 3.000e+00 3.200e+00 3.400e+00 3.600e+00 3.800e+00 4.000e+00 4.200e+00 4.400e+00 4.600e+00 4.800e+00 5.000e+00
1 2 4.162e+00 3.959e+00 3.747e+00 3.519e+00 3.257e+00 2.941e+00 2.582e+00 2.240e+00 1.981e+00 1.816e+00 1.682e+00
1 3 1.869e+00 1.871e+00 1.931e+00 1.979e+00 1.953e+00 1.837e+00 1.672e+00 1.514e+00 1.407e+00 1.349e+00 1.285e+00
1 4 5.580e-01 4.600e-01 4.110e-01 3.840e-01 3.650e-01 3.560e-01 3.690e-01 4.020e-01 4.490e-01 4.890e-01 4.950e-01
1 5 4.500e-02 5.200e-02 5.700e-02 6.000e-02 6.100e-02 6.200e-02 6.500e-02 7.100e-02 7.800e-02 8.100e-02 7.900e-02
2 3 9.409e+00 9.159e+00 9.030e+00 8.852e+00 8.465e+00 7.811e+00 6.989e+00 6.207e+00 5.642e+00 5.305e+00 4.994e+00
2 4 1.675e+00 1.381e+00 1.232e+00 1.152e+00 1.094e+00 1.069e+00 1.106e+00 1.207e+00 1.348e+00 1.467e+00 1.485e+00
2 5 1.340e-01 1.550e-01 1.720e-01 1.800e-01 1.830e-01 1.860e-01 1.950e-01 2.120e-01 2.330e-01 2.440e-01 2.370e-01
3 4 2.792e+00 2.301e+00 2.054e+00 1.920e+00 1.823e+00 1.782e+00 1.844e+00 2.012e+00 2.246e+00 2.445e+00 2.474e+00
3 5 2.230e-01 2.590e-01 2.870e-01 3.000e-01 3.060e-01 3.110e-01 3.250e-01 3.540e-01 3.880e-01 4.070e-01 3.940e-01
4 5 2.319e+00 2.030e+00 1.847e+00 1.745e+00 1.685e+00 1.648e+00 1.649e+00 1.688e+00 1.742e+00 1.775e+00 1.741e+00
*** T_UNIT log(K)
*** ATOM argon
*** SPECTRUM 5
*** SOURCE Galavis, Mendoza & Zeippen, 1995, A&A Supp., 111, 347
*** NOTE Collision strengths 
*** GSCONFIG p2
