 0  0 3.20e+03 8.00e+03 1.60e+04 3.20e+04 8.00e+04 1.60e+05 3.20e+05 8.00e+05 1.60e+06 3.20e+06 8.00e+06 1.60e+07 3.20e+07
 1  2 3.44e-01 4.14e-01 5.50e-01 6.75e-01 7.30e-01 6.83e-01 5.67e-01 3.78e-01 2.56e-01 1.65e-01 8.69e-02 5.17e-02 3.01e-02
 1  3 2.35e-01 2.68e-01 3.34e-01 4.14e-01 4.86e-01 4.71e-01 3.92e-01 2.65e-01 1.95e-01 1.53e-01 1.26e-01 1.17e-01 1.13e-01
 1  4 2.32e-01 2.50e-01 2.56e-01 2.57e-01 2.53e-01 2.35e-01 2.02e-01 1.43e-01 1.00e-01 6.63e-02 3.56e-02 2.13e-02 1.25e-02
 1  5 3.29e-02 3.69e-02 3.74e-02 3.63e-02 3.40e-02 3.16e-02 2.76e-02 1.95e-02 1.34e-02 8.53e-03 4.37e-03 2.55e-03 1.45e-03
 1  6 2.13e-01 1.85e-01 1.60e-01 1.43e-01 1.22e-01 9.92e-02 7.69e-02 5.17e-02 3.65e-02 2.46e-02 1.36e-02 8.32e-03 4.94e-03
 1  7 5.47e-01 5.81e-01 6.05e-01 6.26e-01 6.60e-01 7.06e-01 7.78e-01 9.32e-01 1.10e+00 1.30e+00 1.58e+00 1.81e+00 2.03e+00
 1  8 4.75e-02 6.35e-02 7.43e-02 7.50e-02 6.61e-02 5.76e-02 4.82e-02 3.45e-02 2.50e-02 1.71e-02 9.63e-03 5.95e-03 3.56e-03
 1  9 3.35e-02 6.41e-02 8.20e-02 8.01e-02 6.02e-02 4.32e-02 2.88e-02 1.52e-02 8.94e-03 5.17e-03 2.53e-03 1.51e-03 9.50e-04
 2  3 9.14e-01 1.11e+00 1.44e+00 1.78e+00 2.01e+00 1.91e+00 1.59e+00 1.07e+00 7.57e-01 5.49e-01 3.92e-01 3.29e-01 2.93e-01
 2  4 7.00e-01 7.54e-01 7.73e-01 7.76e-01 7.65e-01 7.10e-01 6.09e-01 4.32e-01 3.03e-01 2.00e-01 1.07e-01 6.44e-02 3.76e-02
 2  5 9.89e-02 1.11e-01 1.13e-01 1.09e-01 1.03e-01 9.51e-02 8.28e-02 5.86e-02 4.01e-02 2.55e-02 1.29e-02 7.41e-03 4.15e-03
 2  6 6.39e-01 5.57e-01 4.82e-01 4.32e-01 3.67e-01 2.99e-01 2.31e-01 1.55e-01 1.11e-01 8.01e-02 5.66e-02 4.77e-02 4.29e-02
