0 0 3.000e+00 3.200e+00 3.400e+00 3.600e+00 3.800e+00 4.000e+00 4.200e+00 4.400e+00 4.600e+00 4.800e+00 5.000e+00
1 2 4.810e-01 5.450e-01 6.340e-01 7.080e-01 7.520e-01 7.740e-01 7.780e-01 7.710e-01 7.640e-01 7.730e-01 7.940e-01
1 3 1.280e-01 1.490e-01 1.740e-01 1.940e-01 2.040e-01 2.080e-01 2.080e-01 2.050e-01 2.030e-01 2.050e-01 2.110e-01
1 4 7.490e-01 7.650e-01 7.710e-01 7.670e-01 7.600e-01 7.540e-01 7.490e-01 7.460e-01 7.490e-01 7.630e-01 7.820e-01
1 5 8.300e-02 8.300e-02 8.300e-02 8.300e-02 8.400e-02 8.400e-02 8.400e-02 8.600e-02 9.000e-02 9.500e-02 1.000e-01
2 3 1.540e-01 1.680e-01 1.940e-01 2.180e-01 2.350e-01 2.440e-01 2.470e-01 2.470e-01 2.460e-01 2.490e-01 2.560e-01
2 4 4.500e-01 4.590e-01 4.620e-01 4.600e-01 4.560e-01 4.520e-01 4.490e-01 4.480e-01 4.490e-01 4.580e-01 4.690e-01
2 5 5.000e-02 5.000e-02 5.000e-02 5.000e-02 5.000e-02 5.000e-02 5.000e-02 5.100e-02 5.400e-02 5.700e-02 6.000e-02
3 4 1.500e-01 1.530e-01 1.540e-01 1.530e-01 1.520e-01 1.510e-01 1.500e-01 1.490e-01 1.500e-01 1.530e-01 1.560e-01
3 5 1.700e-02 1.700e-02 1.700e-02 1.700e-02 1.700e-02 1.700e-02 1.700e-02 1.700e-02 1.800e-02 1.900e-02 2.000e-02
4 5 2.660e-01 2.660e-01 2.660e-01 2.660e-01 2.670e-01 2.690e-01 2.770e-01 2.920e-01 3.100e-01 3.250e-01 3.330e-01
*** Ne III collision strengths
*** T_UNIT log(K)
*** ATOM neon
*** SPECTRUM 3
*** N_LEVELS 5
*** GSCONFIG p4
*** SOURCE1 Butler & Zeippen, 1994, A&AS, 108, 1
*** NOTE1 All collision strengths
