0 0 3.000e+00 3.200e+00 3.400e+00 3.600e+00 3.800e+00 4.000e+00 4.200e+00 4.400e+00 4.600e+00 4.800e+00 5.000e+00
1 2 6.990e-01 7.510e-01 7.820e-01 7.900e-01 7.910e-01 8.020e-01 8.270e-01 8.510e-01 8.610e-01 8.780e-01 9.190e-01
1 3 1.780e-01 1.940e-01 2.020e-01 2.030e-01 2.020e-01 2.050e-01 2.130e-01 2.210e-01 2.250e-01 2.330e-01 2.500e-01
1 4 6.090e-01 6.140e-01 6.130e-01 6.030e-01 5.950e-01 6.100e-01 6.490e-01 6.950e-01 7.330e-01 7.560e-01 7.630e-01
1 5 1.010e-01 1.010e-01 1.000e-01 9.900e-02 9.900e-02 9.900e-02 1.000e-01 1.010e-01 1.020e-01 1.020e-01 1.020e-01
2 3 2.380e-01 2.510e-01 2.610e-01 2.660e-01 2.690e-01 2.730e-01 2.790e-01 2.830e-01 2.830e-01 2.830e-01 2.860e-01
2 4 3.650e-01 3.680e-01 3.680e-01 3.620e-01 3.570e-01 3.660e-01 3.890e-01 4.170e-01 4.400e-01 4.540e-01 4.580e-01
2 5 6.100e-02 6.000e-02 6.000e-02 6.000e-02 5.900e-02 5.900e-02 6.000e-02 6.100e-02 6.100e-02 6.100e-02 6.100e-02
3 4 1.220e-01 1.230e-01 1.230e-01 1.210e-01 1.190e-01 1.220e-01 1.300e-01 1.390e-01 1.470e-01 1.510e-01 1.530e-01
3 5 2.000e-02 2.000e-02 2.000e-02 2.000e-02 2.000e-02 2.000e-02 2.000e-02 2.000e-02 2.000e-02 2.000e-02 2.000e-02
4 5 2.080e-01 2.080e-01 2.080e-01 2.080e-01 2.080e-01 2.110e-01 2.180e-01 2.270e-01 2.390e-01 2.540e-01 2.710e-01
*** Na IV collision strengths 
*** T_UNIT log(K)
*** ATOM sodium
*** SPECTRUM 4
*** N_LEVEL 5
*** GSCONFIG p4
*** SOURCE1 Butler & Zeippen, A&A Suppl., 1994, 108, 1
*** NOTE1 All collision strengths
