 0  0 1.62e+04 4.05e+04 8.10e+04 1.62e+05 4.05e+05 8.10e+05 1.62e+06 4.05e+06 8.10e+06 1.62e+07 4.05e+07 8.10e+07 1.62e+08
 1  2 1.14e+00 8.08e-01 6.23e-01 4.88e-01 3.39e-01 2.48e-01 1.76e-01 1.02e-01 6.30e-02 3.76e-02 1.83e-02 1.04e-02 5.79e-03
 1  3 1.79e-01 2.25e-01 2.34e-01 2.25e-01 1.80e-01 1.40e-01 1.05e-01 6.91e-02 5.26e-02 4.32e-02 3.74e-02 3.55e-02 3.46e-02
 1  4 6.49e-02 6.58e-02 6.78e-02 6.73e-02 6.14e-02 5.61e-02 4.75e-02 3.18e-02 2.10e-02 1.31e-02 6.59e-03 3.83e-03 2.21e-03
 1  5 8.34e-03 9.56e-03 1.04e-02 1.05e-02 1.01e-02 1.02e-02 9.21e-03 6.05e-03 3.79e-03 2.21e-03 1.02e-03 5.57e-04 3.00e-04
 1  6 1.06e-01 7.21e-02 5.88e-02 4.65e-02 3.20e-02 2.51e-02 1.97e-02 1.28e-02 8.41e-03 5.24e-03 2.66e-03 1.54e-03 8.78e-04
 1  7 2.69e-02 2.25e-02 2.04e-02 1.81e-02 1.60e-02 1.57e-02 1.41e-02 9.67e-03 6.45e-03 4.03e-03 2.04e-03 1.18e-03 6.68e-04
 1  8 3.37e-01 3.40e-01 3.43e-01 3.49e-01 3.64e-01 3.87e-01 4.22e-01 4.89e-01 5.56e-01 6.32e-01 7.37e-01 8.19e-01 9.03e-01
 1  9 1.76e-02 1.56e-02 1.41e-02 1.13e-02 7.66e-03 6.52e-03 5.38e-03 3.24e-03 1.92e-03 1.07e-03 4.81e-04 2.69e-04 1.58e-04
 2  3 1.46e+00 1.44e+00 1.30e+00 1.13e+00 8.43e-01 6.34e-01 4.60e-01 2.84e-01 1.98e-01 1.44e-01 1.06e-01 9.20e-02 8.41e-02
 2  4 2.03e-01 2.05e-01 2.12e-01 2.10e-01 1.91e-01 1.74e-01 1.47e-01 9.87e-02 6.53e-02 4.06e-02 2.05e-02 1.19e-02 6.85e-03
 2  5 2.61e-02 2.85e-02 3.00e-02 2.99e-02 2.91e-02 2.95e-02 2.63e-02 1.72e-02 1.08e-02 6.33e-03 2.90e-03 1.56e-03 8.23e-04
 2  6 3.06e-01 2.10e-01 1.73e-01 1.38e-01 9.59e-02 7.54e-02 5.91e-02 3.83e-02 2.58e-02 1.73e-02 1.13e-02 9.10e-03 7.98e-03
 2  7 8.37e-01 8.28e-01 8.17e-01 8.12e-01 8.33e-01 8.81e-01 9.56e-01 1.10e+00 1.25e+00 1.42e+00 1.66e+00 1.84e+00 2.03e+00
 2  8 2.50e-01 2.46e-01 2.44e-01 2.43e-01 2.47e-01 2.60e-01 2.77e-01 3.11e-01 3.47e-01 3.89e-01 4.50e-01 4.99e-01 5.49e-01
 2  9 6.38e-02 6.07e-02 5.52e-02 4.60e-02 3.60e-02 3.39e-02 2.98e-02 1.97e-02 1.26e-02 7.64e-03 3.75e-03 2.15e-03 1.24e-03
 3  4 3.82e-01 3.90e-01 4.07e-01 4.04e-01 3.61e-01 3.21e-01 2.66e-01 1.77e-01 1.17e-01 7.33e-02 3.77e-02 2.25e-02 1.36e-02
 3  5 4.58e-02 5.11e-02 5.47e-02 5.44e-02 5.16e-02 5.10e-02 4.48e-02 2.92e-02 1.84e-02 1.09e-02 5.18e-03 2.92e-03 1.66e-03
 3  6 5.19e-01 3.49e-01 2.91e-01 2.39e-01 1.68e-01 1.31e-01 1.01e-01 6.51e-02 4.37e-02 2.94e-02 1.93e-02 1.56e-02 1.38e-02
 3  7 2.53e-01 2.46e-01 2.41e-01 2.33e-01 2.26e-01 2.32e-01 2.42e-01 2.61e-01 2.84e-01 3.13e-01 3.59e-01 3.96e-01 4.35e-01
 3  8 4.80e-02 4.73e-02 4.86e-02 4.42e-02 3.47e-02 3.11e-02 2.79e-02 2.30e-02 2.07e-02 2.01e-02 2.10e-02 2.25e-02 2.43e-02
 3  9 1.38e+00 1.39e+00 1.39e+00 1.40e+00 1.44e+00 1.53e+00 1.65e+00 1.89e+00 2.13e+00 2.41e+00 2.80e+00 3.11e+00 3.42e+00
 4  5 9.48e-02 1.30e-01 1.92e-01 2.40e-01 2.30e-01 1.93e-01 1.59e-01 1.33e-01 1.27e-01 1.28e-01 1.34e-01 1.37e-01 1.40e-01
 4  6 6.78e-03 1.37e-02 1.78e-02 1.64e-02 1.02e-02 6.66e-03 4.58e-03 2.57e-03 1.49e-03 8.20e-04 3.61e-04 1.98e-04 1.15e-04
 4  7 2.25e-01 1.83e-01 1.61e-01 1.36e-01 1.07e-01 9.37e-02 7.90e-02 5.37e-02 3.70e-02 2.55e-02 1.73e-02 1.43e-02 1.28e-02
 4  8 1.38e-01 1.12e-01 9.81e-02 8.32e-02 6.50e-02 5.70e-02 4.80e-02 3.26e-02 2.24e-02 1.54e-02 1.03e-02 8.49e-03 7.57e-03
 4  9 3.08e-01 2.56e-01 2.27e-01 1.94e-01 1.53e-01 1.34e-01 1.14e-01 7.93e-02 5.71e-02 4.22e-02 3.20e-02 2.88e-02 2.77e-02
 5  6 5.37e-04 3.28e-03 6.05e-03 6.04e-03 3.78e-03 2.33e-03 1.45e-03 7.34e-04 4.08e-04 2.16e-04 9.00e-05 4.57e-05 2.31e-05
 5  7 1.99e-02 1.42e-02 1.08e-02 7.99e-03 5.04e-03 4.03e-03 3.25e-03 1.94e-03 1.14e-03 6.19e-04 2.62e-04 1.34e-04 6.77e-05
 5  8 1.32e-02 1.05e-02 9.33e-03 8.03e-03 5.45e-03 4.13e-03 3.19e-03 2.11e-03 1.56e-03 1.26e-03 1.13e-03 1.13e-03 1.18e-03
 5  9 2.46e-02 1.84e-02 1.45e-02 1.11e-02 7.06e-03 5.51e-03 4.32e-03 2.52e-03 1.46e-03 7.91e-04 3.33e-04 1.70e-04 8.61e-05
 6  7 1.73e-01 1.71e-01 1.67e-01 1.60e-01 1.49e-01 1.41e-01 1.23e-01 8.52e-02 5.76e-02 3.65e-02 1.87e-02 1.09e-02 6.28e-03
 6  8 1.00e-01 1.00e-01 9.90e-02 9.52e-02 8.90e-02 8.43e-02 7.34e-02 5.08e-02 3.44e-02 2.18e-02 1.12e-02 6.51e-03 3.73e-03
 6  9 2.33e-01 2.34e-01 2.33e-01 2.24e-01 2.09e-01 1.97e-01 1.71e-01 1.18e-01 8.01e-02 5.08e-02 2.61e-02 1.53e-02 8.78e-03
 7  8 2.78e-01 2.89e-01 3.33e-01 3.60e-01 3.39e-01 3.12e-01 2.61e-01 1.72e-01 1.12e-01 6.94e-02 3.46e-02 1.98e-02 1.12e-02
