Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 
0.0 0.0 1.30e-04 4.42e-03 1.37e-03 0.0 0.0 1.53e-02 2.03e-02 0.0 2.42e-03 8.63e-04 5.13e-05 0.0 5.54e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 1.56e-01 5.14e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 5.75e-03 5.97e-02 4.57e-02 2.41e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.83e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 1.15e-04 0.0 1.65e-05 0.0 3.01e-03 3.38e-02 2.37e-02 5.74e-04 3.67e-03 3.57e-04 7.84e-04 7.41e-02 3.72e-02 1.69e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 9.55e-05 1.03e-05 0.0 0.0 1.76e-03 9.08e-04 0.0 3.97e-04 4.31e-03 1.32e-03 0.0 0.0 1.00e-01 0.0 0.0 1.89e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 3.19e-04 1.71e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.47e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 4.12e-04 0.0 1.43e-05 0.0 7.66e-05 3.33e-01 3.68e-02 1.71e-02 2.69e-04 1.34e-04 0.0 0.0 2.74e-02 1.19e-02 0.0 0.0 0.0 7.40e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.77e-06 0.0 0.0 0.0 0.0 6.68e-04 3.61e-04 2.73e-05 0.0 0.0 0.0 0.0 0.0 2.53e-02 0.0 0.0 2.53e-02 8.13e-03 0.0 0.0 8.92e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 3.46e-01 5.42e-03 2.68e-02 0.0 5.23e-01 1.62e-01 3.22e-02 3.64e-03 3.21e-02 1.11e-02 8.64e-03 0.0 0.0 6.80e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.22e-01 0.0 0.0 0.0 0.0 4.07e-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.10e-01 1.66e-01 0.0 4.76e-04 4.46e-04 0.0 1.42e-03 1.16e-02 6.55e-03 0.0 0.0 5.28e-02 9.83e-03 0.0 5.65e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 1.19e-01 3.95e-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.54e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.37e-03 0.0 0.0 0.0 0.0 2.58e-02 1.32e-01 3.23e-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.74e-03 8.22e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 5.61e-04 0.0 0.0 0.0 1.60e-03 2.11e-02 9.88e-02 3.13e-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.85e-06 7.34e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 4.65e-01 2.42e-02 6.81e-02 0.0 4.13e-01 2.69e-01 8.05e-02 5.33e-03 0.0 1.35e-02 6.56e-03 9.80e-03 0.0 3.32e-03 0.0 4.30e-02 3.56e-03 0.0 0.0 0.0 0.0 2.16e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 4.85e-01 1.53e-01 0.0 0.0 3.38e-01 4.68e-01 0.0 6.93e-03 8.35e-03 1.72e-02 0.0 5.21e-03 0.0 0.0 0.0 3.49e-03 1.20e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.41e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.53e-01 6.05e-02 0.0 0.0 0.0 4.72e-01 6.40e-02 0.0 0.0 2.53e-02 0.0 0.0 0.0 4.65e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.56e-02 2.77e-01 6.51e-02 0.0 0.0 1.48e-01 2.61e-01 9.09e-02 0.0 1.61e-02 1.92e-03 0.0 0.0 1.79e-03 3.14e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 5.32e-02 1.49e-01 4.37e-02 0.0 1.50e-02 2.04e-01 1.67e-01 8.42e-02 4.84e-03 2.40e-02 2.14e-03 0.0 0.0 2.87e-03 1.57e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 2.82e-02 5.77e-02 1.61e-02 0.0 2.65e-02 2.04e-01 2.15e-01 0.0 6.31e-03 2.58e-02 1.60e-02 0.0 1.44e-03 3.63e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.50e+00 1.11e+00 7.84e-01 5.02e-01 2.44e-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.06e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 8.51e-01 1.98e-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.64e-03 0.0 0.0 0.0 1.56e-03 0.0 0.0 0.0 2.10e-02 0.0 9.41e-03 0.0 0.0 0.0 0.0 1.24e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 4.17e-03 0.0 0.0 0.0 3.37e-03 1.12e-02 5.23e-03 0.0 3.63e-01 1.41e-02 4.10e-02 0.0 2.28e-03 7.60e-04 0.0 0.0 6.05e-03 5.26e-03 0.0 7.28e-03 0.0 4.34e-02 0.0 5.46e-03 0.0 0.0 0.0 1.55e-02 6.63e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.04e-03 1.65e-03 0.0 0.0 0.0 1.56e-01 6.62e-01 3.12e-01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.21e-03 1.35e-03 0.0 0.0 1.27e-03 0.0 0.0 0.0 0.0 0.0 2.67e-03 1.55e-02 0.0 0.0 0.0 1.23e-02 2.16e-03 0.0 0.0 0.0 1.59e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 5.95e-03 1.66e-03 0.0 0.0 1.14e-02 3.05e-01 6.12e-01 3.09e-01 6.65e-03 3.10e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.86e-03 2.00e-02 0.0 0.0 1.86e-03 2.34e-02 2.14e-03 0.0 1.69e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 1.80e-03 0.0 0.0 0.0 2.84e-02 3.58e-01 8.16e-01 0.0 3.54e-02 2.96e-03 0.0 0.0 0.0 0.0 0.0 2.97e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.53e-03 3.23e-02 0.0 0.0 0.0 2.32e-03 2.23e-02 1.87e-02 1.93e-03 0.0 0.0 1.62e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 1.05e-01 3.15e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.98e-02 8.02e-04 0.0 0.0 7.06e-03 0.0 0.0 0.0 8.33e-03 0.0 1.08e-03 1.18e-03 0.0 0.0 0.0 2.26e-03 0.0 0.0 0.0 0.0 9.76e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.80e-04 0.0 0.0 0.0 0.0 5.98e-03 1.89e-02 1.33e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.11e-02 1.10e-02 0.0 0.0 1.97e-04 0.0 1.98e-03 0.0 0.0 0.0 2.02e-04 6.00e-04 8.14e-04 0.0 0.0 1.68e-03 8.07e-04 0.0 0.0 0.0 0.0 0.0 1.06e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 1.63e-03 0.0 0.0 0.0 1.24e-03 1.11e-02 0.0 0.0 4.32e-01 1.21e-01 0.0 3.46e-03 1.39e-03 0.0 0.0 1.50e-02 0.0 0.0 2.60e-03 0.0 0.0 0.0 1.20e-02 0.0 0.0 0.0 4.47e-03 2.40e-02 0.0 0.0 0.0 0.0 0.0 0.0 2.66e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 5.92e-03 7.44e-03 1.86e-02 5.75e-03 3.23e-01 8.97e-02 0.0 0.0 0.0 1.79e-03 0.0 7.28e-02 1.14e-02 9.42e-03 0.0 0.0 2.45e-03 0.0 0.0 0.0 0.0 0.0 5.81e-03 1.39e-03 0.0 0.0 2.83e-03 0.0 0.0 0.0 0.0 0.0 0.0 3.89e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 2.85e-03 1.15e-02 3.12e-02 1.66e-02 1.20e-01 6.93e-02 0.0 0.0 5.28e-04 0.0 6.21e-03 6.18e-02 6.80e-03 7.21e-03 0.0 7.11e-04 0.0 0.0 0.0 7.21e-04 0.0 0.0 9.00e-04 0.0 0.0 0.0 5.07e-04 1.39e-03 0.0 0.0 0.0 0.0 0.0 3.24e-03 2.57e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 4.73e-03 3.24e-03 1.40e-03 0.0 3.07e-04 0.0 0.0 0.0 5.58e-04 0.0 0.0 1.21e-01 1.28e-02 0.0 0.0 3.56e-02 9.29e-03 6.95e-03 0.0 0.0 0.0 1.72e-02 4.09e-03 0.0 0.0 0.0 1.69e-02 6.02e-03 0.0 0.0 0.0 4.99e-03 0.0 3.71e-03 6.89e-04 0.0 1.05e-02 1.70e-02 0.0 6.51e-03 9.96e-04 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 1.43e-03 2.67e-03 2.31e-03 5.14e-04 4.94e-03 1.98e-03 0.0 0.0 0.0 0.0 0.0 2.20e-02 1.12e-01 0.0 0.0 2.36e-03 3.55e-04 3.29e-02 0.0 0.0 8.58e-03 0.0 1.66e-02 1.21e-02 0.0 0.0 5.40e-04 6.19e-03 5.62e-03 0.0 0.0 0.0 0.0 2.02e-03 3.64e-03 5.74e-03 0.0 1.24e-02 0.0 1.97e-02 5.82e-03 5.65e-04 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 1.48e-01 5.95e-02 0.0 4.53e-01 2.45e-01 4.68e-01 0.0 1.72e-02 0.0 8.25e-03 7.72e-02 8.58e-02 4.19e-02 0.0 0.0 0.0 1.89e-03 0.0 0.0 0.0 1.65e-02 0.0 0.0 0.0 0.0 0.0 3.56e-02 0.0 0.0 0.0 0.0 2.76e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.12e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 3.92e-02 2.08e-01 0.0 0.0 6.54e-01 4.92e-01 0.0 1.71e-03 6.51e-03 0.0 2.11e-02 1.72e-01 7.44e-03 0.0 0.0 2.08e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.01e-02 4.39e-02 0.0 0.0 0.0 4.50e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.92e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 3.24e-02 1.12e-01 5.44e-02 0.0 2.55e-01 4.48e-01 4.09e-01 7.86e-02 2.30e-02 0.0 1.54e-02 0.0 1.38e-01 4.04e-03 7.05e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.55e-02 0.0 0.0 0.0 0.0 0.0 6.46e-03 0.0 0.0 0.0 3.36e-03 0.0 0.0 0.0 7.66e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.10e-01 6.51e-02 2.80e-02 0.0 0.0 8.80e-01 2.96e-01 4.28e-02 1.94e-03 4.14e-03 1.70e-02 0.0 0.0 1.47e-01 7.81e-02 0.0 0.0 0.0 0.0 0.0 0.0 2.43e-03 0.0 4.17e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.89e-03 2.78e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
*** Fe II transition probabilities
*** ATOM iron
*** SPECTRUM 2
*** N_LEVELS 52
*** GSCONFIG 3d6(5D)4s
*** SOURCE Bautista, Fivet, Ballance et al. 2015, ApJ, 808, 174
*** NOTE A-values transcribed by C. Mendoza et al, 2023, Atoms
*** VACUUM 1
