0 0 3.000e+00 3.200e+00 3.400e+00 3.600e+00 3.800e+00 4.000e+00 4.200e+00 4.400e+00 4.600e+00 4.800e+00 5.000e+00
1 2 4.975e-01 5.066e-01 5.115e-01 5.180e-01 5.296e-01 5.454e-01 5.590e-01 5.678e-01 5.788e-01 5.918e-01 5.938e-01
1 3 2.455e-01 2.493e-01 2.509e-01 2.541e-01 2.609e-01 2.713e-01 2.832e-01 2.955e-01 3.101e-01 3.254e-01 3.314e-01
1 4 2.470e-01 2.432e-01 2.380e-01 2.346e-01 2.398e-01 2.544e-01 2.722e-01 2.872e-01 2.970e-01 3.002e-01 2.955e-01
1 5 3.060e-02 3.040e-02 3.010e-02 2.990e-02 3.050e-02 3.250e-02 3.530e-02 3.780e-02 3.960e-02 4.020e-02 3.970e-02
2 3 1.173e+00 1.193e+00 1.203e+00 1.218e+00 1.248e+00 1.291e+00 1.335e+00 1.373e+00 1.419e+00 1.468e+00 1.482e+00
2 4 7.411e-01 7.296e-01 7.139e-01 7.039e-01 7.193e-01 7.631e-01 8.166e-01 8.617e-01 8.910e-01 9.006e-01 8.865e-01
2 5 9.180e-02 9.130e-02 9.040e-02 8.980e-02 9.160e-02 9.750e-02 1.058e-01 1.135e-01 1.188e-01 1.207e-01 1.190e-01
3 4 1.235e+00 1.216e+00 1.190e+00 1.173e+00 1.199e+00 1.272e+00 1.361e+00 1.436e+00 1.485e+00 1.501e+00 1.477e+00
3 5 1.530e-01 1.521e-01 1.507e-01 1.496e-01 1.526e-01 1.625e-01 1.763e-01 1.892e-01 1.979e-01 2.012e-01 1.984e-01
4 5 4.241e-01 4.268e-01 4.357e-01 4.652e-01 5.232e-01 5.815e-01 6.100e-01 6.090e-01 5.971e-01 5.865e-01 5.725e-01
1 6 1.084e-01 1.075e-01 1.079e-01 1.136e-01 1.244e-01 1.342e-01 1.397e-01 1.413e-01 1.383e-01 1.300e-01 1.178e-01
2 6 3.253e-01 3.224e-01 3.237e-01 3.408e-01 3.732e-01 4.025e-01 4.191e-01 4.240e-01 4.150e-01 3.901e-01 3.533e-01
3 6 5.422e-01 5.374e-01 5.396e-01 5.680e-01 6.220e-01 6.708e-01 6.986e-01 7.067e-01 6.917e-01 6.502e-01 5.889e-01
4 6 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5 6 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
*** O III collision strengths
*** T_UNIT log(K)
*** ATOM oxygen
*** SPECTRUM 3
*** N_LEVELS 6
*** SOURCE1 Lennon & Burke, 1994, A&A Supp., 103, 273
*** NOTE1 All collision strengths (IRON project data using CC aprox. in the R-matrix format)
*** GSCONFIG p2
