Aij
1/s 1/s
0.00E+00  0.00E+00
4.82555   0.00E+00
*** Kr VI Aij data
*** N_LEVELS 2
*** SOURCE1	'K. Butler 2005, private communication'
*** NOTE1	        'Transition Probabilities, A'
