 1.000E+02 1.000E+03 1.000E+04 1.000E+05 1.000E+06 1.000E+07 1.000E+08 1.000E+09 1.000E+10  
 5.000E+02 1.000E+03 3.000E+03 5.000E+03 7.500E+03 1.000E+04 1.250E+04 1.500E+04 2.000E+04 3.000E+04
 3.251E-12 3.351E-12 3.536E-12 3.880E-12 4.552E-12 5.943E-12 9.129E-12 1.769E-11 4.694E-11 
 2.038E-12 2.069E-12 2.125E-12 2.229E-12 2.424E-12 2.802E-12 3.575E-12 5.308E-12 9.817E-12 
 9.690E-13 9.735E-13 9.819E-13 9.973E-13 1.026E-12 1.079E-12 1.179E-12 1.374E-12 1.778E-12
 6.809E-13 6.827E-13 6.861E-13 6.923E-13 7.038E-13 7.252E-13 7.651E-13 8.406E-13 9.890E-13 
 5.120E-13 5.128E-13 5.145E-13 5.174E-13 5.230E-13 5.333E-13 5.524E-13 5.883E-13 6.569E-13 
 4.169E-13 4.174E-13 4.183E-13 4.201E-13 4.234E-13 4.294E-13 4.408E-13 4.619E-13 5.018E-13
 3.547E-13 3.550E-13 3.557E-13 3.568E-13 3.590E-13 3.630E-13 3.705E-13 3.844E-13 4.107E-13
 3.104E-13 3.106E-13 3.111E-13 3.119E-13 3.134E-13 3.163E-13 3.216E-13 3.315E-13 3.501E-13
 2.507E-13 2.509E-13 2.511E-13 2.516E-13 2.525E-13 2.541E-13 2.572E-13 2.630E-13 2.737E-13 
 1.843E-13 1.844E-13 1.845E-13 1.847E-13 1.851E-13 1.858E-13 1.872E-13 1.898E-13 1.947E-13
*** ATOM hydrogen
*** SPECTRUM 1
*** SOURCE Storey and Hummer 1995, MNRAS, 272, 41
*** NOTE Total recombination coefficients for case A
